title,time,hot,emo,count
上海昨日新增355例本土确诊和5298例本土无症状感染者,823,911,中性,1
针对120未向求救患者施救上海浦东卫健委回应,1119,902,负面,1
上海：全域静态管理,1010,715,中性,2
浦东、浦南及毗邻区域后续分区防控有关事项通告,2031,505,中性,1
关注|上海：疫情防控措施执行不到位诚恳接受批评,1632,487,中性,1
人民网评：防疫关键阶段的上海，需要更多温暖和信心,845,467,正面,2
明起上海浦西所有轨交站点均停运，浦东部分轨交恢复运营,1035,336,中性,3
抗原检测、核酸筛查异常别慌,1216,279,中性,1
在上海初筛阳性仍坐动车回莆田一确诊病例被采取刑事强制措施,1204,244,负面,2
4月1日至4日上海轨交具体哪些区段停运,1221,181,中性,3
上海将统筹调配血透治疗资源，公示封控区定点医疗机构电话专人专线接听,1028,180,中性,4
上海市区两级已启用一批集中隔离场所多个大型场馆隔离场所正在建设中,1344,171,中性,4
上海7个车站暂停办理进出站乘车业务,1958,146,中性,1
发改委：让全民健身公共服务资源跟着人转、跟着人走,1322,143,中性,5
制定加班制度既要合法还要合理,1038,140,中性,5
南方都市报物流中心心脏病篇,207,126,负面,1
疫情当前 警察不退,1845,94,正面,2
多地就“买菜难”发声上海一市民凌晨收到蔬菜,837,94,负面,3
上海最大集中隔离点即将启用半数床位具备交付条件,1843,89,中性,3
上海3月30日新增本土感染“355+5298”，各区居住地信息公布,952,88,中性,4
规模最大公募REITs来袭中交REIT4月7日开售,1313,85,中性,6
上海市民解除管控之后要注意什么,1056,79,中性,6
因身体原因无法接种新冠疫苗该如何做好防护,1016,76,中性,7
4月2日零时起离沪人员须持48小时内核酸及24小时内抗原检测双阴性证明,2304,71,中性,1
机构4月投资策略乐观 关注低估值成长,854,69,中性,5
封控区居民如何守护身心健康,1653,68,中性,2
集中隔离收治点与定点医疗机构有啥区别,1200,68,中性,7
吴凡：核酸筛查时“不通知不下楼”，除了采样那一刻全程戴口罩,1102,66,中性,8
人人助力，守护我们的城市家园,859,65,正面,6
稳住“菜篮子”，沪上“接力跑”,1753,62,中性,3
做完核酸身体变“磁铁”能吸住金属,955,62,中性,7
抗疫总指挥成天? 某小区某些人n个人神似月光鱼?,1515,61,负面,1
关注社交平台“求助帖”后续,814,60,负面,8
高合“喜欢创造”进化不止，HiPhiZGT全球首次亮相,2202,57,中性,2
老龄化社区封控管理，社区民警第一时间进驻 上海金山做好空巢老人民生保障工作,251,55,正面,2
上海宝山：调解工作室搬到居民家门口,946,52,中性,9
啥？！核酸检测采样棉签有毒？,900,52,中性,10
女子卖仿品被投诉后连盗5家专卖店 被捕后痛哭,1450,50,负面,2
上海最大集中隔离点部分区域施工完成启用在即,716,50,中性,1
冒充公检法已升级：接到电话才知道自己成密接了,1655,49,中性,4
上海感染者超2万，张文宏被骂惨：疫情没完没了，这是我们必须知道的真相,1553,49,负面,3
针对奥密克戎，中医效果如何,1028,48,中性,9
追光｜CBA季后赛来了，总冠军还会远吗,1412,47,中性,4
安哥配音秀黑猫警长大战黑老大，这瓜保熟！,1019,46,中性,10
浦东崂山四村单元门被大白焊死了？不实！,2334,45,负面,3
上海16区生活物资、就医保障服务热线汇总,2031,45,中性,2
母婴安全不容有失医院尝试“一面板墙”实现“平疫双赢”,1539,45,中性,5
优然牧业营收净利双增长伊利系产业链布局初露锋芒,1655,44,中性,5
新冠隔离险投保热理赔冷,849,44,中性,11
凝聚疫情防控强大正能量,610,44,正面,2
从上海抵穗人员实施“7+7”健康管理措施,733,43,中性,3
上海浦西封控在即 准备工作正在进行,2011,42,中性,3
上海所有市级医院急诊正常开放全力缓解民众“就医难”,1119,42,中性,11
上海全域来（返）恩施人员请主动申报，并配合做好14天集中隔离,1632,41,中性,6
瑞典医科达全球执行副总裁：继续深耕中国市场,1109,41,正面,12
进一步加强疫情防控，上海市市场监管局召开视频会议部署工作,1740,39,中性,7
中国发布丨为何感染者在风险人群中发现比例变高,1350,38,中性,8
“疫”起守“沪”|突破重围守好母婴安全“生命线”,2023,37,中性,4
上海市市场监管局公布一批疫情防控期间价格违法典型案例,2139,36,负面,5
系搬到丈夫所在的另一隔离点,1837,36,负面,4
春秋航空搭载一批特殊旅客抵达上海,2045,35,正面,6
“600号”派出心理医疗队，12名医生入驻6个集中隔离点,1436,35,正面,6
郁亮向52万股民道歉，不拿673万奖金,1908,34,负面,5
3月31日上海市、区主要医疗机构暂停医疗服务情况,1133,34,中性,13
上海疫情下被重新认识的白菜价,941,33,中性,12
多因素推动量化私募业绩回暖,652,33,中性,4
京东健康“药品求助登记平台”：帮助上海等地民众尽快获取需求药品,1612,32,中性,8
小区封控期间陆续还有阳性感染者，需要继续封控吗,1535,32,中性,7
上海抗疫医护暖心创作：萌萌“大白”上贴纸“虎年东方签”插画祈愿平安,2321,31,正面,4
上海千家小店报名，饿了么发起“抗疫微光”社区互助计划,1618,31,正面,9
上海高校新一轮核酸筛查：网格化楼宇管理、精细化时间分段、人性化全程体验,1526,30,中性,8
近期上海这些交管服务有变化！,913,30,中性,13
告青浦区居民书（二）,909,30,中性,14
上海：公交车、无人车，你的菜正在“快马加鞭”赶来,1942,29,中性,6
电生理科创板过会，“微创系”分拆上市第4例,2347,28,中性,5
A股关键时刻，千亿顶流谢治宇最新发声,1119,28,中性,14
铝业公司业绩亮眼 南山铝业净利超34亿,944,28,正面,15
上海：已完成910万人新一轮核酸检测,908,28,中性,16
上海16个区发布《告居民书》对非重点区域居民进行抗原检测,1517,27,中性,9
上海浦东地铁车站停运，他们在“地下”24小时值守,1430,27,正面,10
一线战疫·嘉定镇街道｜后视镜里看到血透老人挥手致谢街道“编外120”在行动,1420,27,正面,11
万科2022年业绩企稳回升底气何在,1008,27,中性,15
您适合接种带状疱疹疫苗吗？,854,27,中性,17
疾控专家解读：重点场所消毒如何进行,140,27,中性,1
上海市通管局：4月1日3时至5日3时暂停人工电话咨询服务,1920,26,中性,7
疫情期间如何网上办理补换证？来看提示,1038,26,中性,16
京东到家上海地区蔬菜订单量激增4倍，全力增加配送运力、强化物资供给,1753,25,中性,10
MetanovasBiotech完成近千万美金天使轮融资，丹麓资本、健壹资本联合领投,1638,25,中性,11
为减少浦东封控影响上海港各码头启用防疫电子通行证,1005,25,中性,17
上海市级机关公务员自述：下沉一线不是去当指导员，要认真当好战斗员,936,25,中性,18
上海电气因这一事件大额计提减值损失，还踩雷恒大,822,25,负面,19
封控期间违反“足不出户”规定，怎么处罚？,714,25,中性,5
抗疫求助：我的生物男已被停药,1922,24,中性,8
2336.7亿！“三桶油”赚疯了！,1715,24,正面,12
网络谣言破解器做完核酸要喝醋漱口？,1715,24,中性,13
中国联通 我为群众办实事,1509,24,正面,12
浦东封控，上海质子重离子医院“气泡式”管理，力保肿瘤患者诊疗不间断,1235,24,中性,9
“疫”起买菜小程序上显示菜品暂不可售,952,24,中性,20
上海边检助力全球最大贸易口岸通关“不间断”,2119,23,正面,7
嘉定这个集中隔离救治点首批患者出院,1858,23,正面,9
船公司宣布跳港、调整船期,1357,23,中性,10
路上的笑容请你用力！,1352,23,中性,11
层数不应超过3层、成本不超过售价20%工信部发布征求意见稿 给过度包装的商品瘦身,1011,23,中性,18
保障封控期间居民就医、用药、急诊需求，松江成立医疗专班,2228,22,中性,6
上海成品油价明天零点起上调,2002,22,中性,8
上海沪工跌9.91%安信证券在其高点反复唱多,1800,22,中性,10
物流黑科技，达达无人配送开放平台助力上海等多地防疫保供,1709,22,正面,14
招商轮船：订造2+2艘17.5万立方米大型LNG运输船,1653,22,中性,15
Bally以次充好被罚4.1万余元一件针织上衣卖5990元利润达4千,1446,22,负面,13
独家述评｜背水一战！你我都在战场上,1001,22,中性,19
这家头部券商交出亮眼成绩单，几大业务齐发力，投资创收超100亿,1,22,中性,2
上交所发布上市公司自律监管指引第13号防范忽悠式重整,2052,21,中性,9
3·15专栏|读懂定期报告系列微课第四期《读懂现金流量表》预告,1647,21,中性,16
上海口岸保障疫情期间民生物资有序进口,1135,21,中性,20
上海浦东三林镇不给外地人发蔬菜？谣言,1116,21,负面,21
猛收 121 亿！蚂蚁基金彻底火了,1010,21,中性,22
伪冒“供港”蔬菜、哄抬价格,952,21,负面,21
年内触及“强制退”公司增至6家还有逾10家退市风险高悬,945,21,中性,22
上海女子超市买菜被区别对待：同胞需要会员，外国人不需要,841,21,负面,23
疫线快评｜为上海而战,810,21,正面,24
去超市、菜场采购如何降低感染风险,2307,20,中性,7
他们铺睡袋、睡工厂、设备昼夜不停只为“上海造”汽车不停产,2229,20,负面,8
我校附属医院两支医疗队伍奔赴临时集中隔离收治点,2209,20,中性,9
蔬菜3100吨，大米1.2万吨，鲜牛奶7200吨上海农场为市民送“光明温暖”,2126,20,中性,10
浦西核酸筛查封控倒计时，宝山警方最高等级勤务压实一线,2012,20,中性,11
世茂延迟刊发2021年全年业绩，4月1日起停牌,1912,20,中性,11
上海市长：尽快阻断病毒传播链安全生产工作决不能有丝毫松懈,1909,20,中性,12
上海集中隔离收治点4000元一天招勤杂工,1807,20,中性,13
上海百货店老板：需要什么先拿去应急,1626,20,中性,17
神马股份2021年业绩创历史最好水平提前布局将受益尼龙66需求增量,1557,20,中性,14
“光华杯”千兆光网应用创新大赛项目征集收官，智能制造、智慧城市占比突出,1539,20,中性,15
与时间赛跑的上海送菜人：订单暴涨骑手睡地铺，公交司机也加入配送大军,1237,20,中性,12
万科董事长郁亮道歉之后,1102,20,中性,23
多车企重要伙伴，国内最大线束供应商停产,6,20,中性,3
画里有话：别让消费者想修但不敢修,2057,19,负面,12
直播预告：结直肠癌治疗篇之化疗方案,2032,19,中性,13
个人如何用中药防护？专家最新建议,1925,19,中性,14
营收增速下降之后，泡泡玛特瞄准了线上销售,1739,19,中性,18
机器人进驻上海方舱医院,1719,19,中性,19
申万宏源去年净利增21%达94亿元拟分红25亿,1535,19,中性,16
10人小分队一天完成8064人次采样，上海消防医院投身疫情防控阻击战,1426,19,正面,17
先后奔赴4个小区，“90后”夫妻并肩“抗疫”,1325,19,正面,13
陆方舟：党员干部要身先士卒、冲锋在前，扛起特殊责任、拿出特殊担当,826,19,正面,25
辟谣！上海到昆男子是“红码”？不存在的,754,19,负面,6
紧急支援流调工作的检察干警：连续工作24小时，凌晨两点才趴桌上睡一会儿,743,19,正面,7
一个无症状感染者的自述：入住世博集中隔离点第一天,540,19,中性,1
上海抗疫前线普通的一家：虽在同一个战场，却总碰不到面|睡前分享,2130,18,正面,14
主任，今年学分修不满，咋整？,2020,18,中性,15
90岁高龄老人急需敷药，快递小哥接力护送,1911,18,正面,15
对话上海科创集团傅红岩：正搭建浦东引领区母基金和海兴母基金，构建创投新版图,1858,18,中性,16
医院正闭环管理，嘉定一产妇却突然临盆,1858,18,正面,17
携手抗疫 苏宁易购发挥全场景能力保供应,1805,18,中性,18
上海菜店老板：现在不是挣钱的时候,1741,18,中性,20
3月31日国内原油期货涨1.86%,1529,18,中性,18
3月31日国内黄金期货涨0.54%,1522,18,中性,19
这并不只是东方医院的悲剧重现,1334,18,负面,14
多辆货运卡车因封控期间道路管制滞留，这个镇立即安置司机提供帮助,1205,18,正面,15
疫情之下 街边小店坚韧地撑开一片天,1132,18,中性,24
上海嘉定体育馆隔离救治点首批新冠病毒感染者顺利“出院”,1131,18,正面,25
上海市交通委：明起浦西所有轨道交通封站停运，明起浦西居民非必要不上路,1040,18,中性,26
黄浦区：保障居民生活物资“不漏一户”全覆盖,1039,18,正面,27
暖心守沪|普陀这里打出“金融组合拳”，援企有实效,1038,18,正面,28
丧失持续经营能力*ST中新、*ST拉夏即将退市,745,18,中性,8
上海：连续辟谣疫情防控期间常见法律问题,640,18,中性,9
明天5时起，浦东、浦南及毗邻区域为何实行分区分类、网格化管理,2031,17,中性,16
“世界技能奥林匹克”，这个大赛比什么,1814,17,中性,19
乘动车从上海返乡，宁德一家三口阳性,1757,17,中性,21
“需要教别人时，学生学得更好”，居家学习怎样学好数学,1738,17,中性,22
上海：哪里任务险重，哪里就有党员干部冲锋陷阵,1705,17,正面,23
白天当“大白”晚上送蔬菜居民志愿服务情暖封控小区,1150,17,正面,29
关于青浦区行政服务中心暂停现场接待服务的公告,909,17,中性,26
危化企业占金山区75%这家产业园在打一场“硬仗”,827,17,中性,27
即日起，上海来（返）蓉人员管控政策有重大调整,38,17,中性,4
这条“提醒”很多省市已辟谣，当然是假的,2334,16,中性,10
中国科学家解析最大规模小鼠单神经元全脑投射图谱,2307,16,中性,11
农文旅融合激发乡村振兴活力,2058,16,中性,17
市政协委员房敏：当前还要咬紧牙关，解封不能“一解了之”，做好防护至关重要,1607,16,正面,24
上海这所高校党委书记“直播带人”,1606,16,正面,25
这家企业又要给员工涨薪,1522,16,中性,20
男子在上海初筛阳性后，乘坐动车返乡，致2人感染200余人密接,1455,16,负面,21
上海一居委会回应蔬菜坏掉也不发：凌晨到达 因全员核酸推迟发放,1142,16,负面,30
上海：凝聚抗疫“她力量”，9.7万名妇联执委同心战“疫”,1000,16,正面,31
抗疫无国界，共护一个家，青浦外籍医护人员积极投身防疫一线,909,16,正面,28
寄出一张17年前成绩单，在准封闭管理下的大学校园如此不易,849,16,中性,29
中远海控业绩大爆发后，昨晚送出“大红包”|股市速递,847,16,中性,30
与奥密克戎赛跑，上海大学附属孟超肿瘤医院一刻不敢懈怠,834,16,正面,31
他每天将豆制品和蔬菜免费送给小区居民,818,16,正面,32
“零号病例”带妻儿从上海返乡，引爆当地疫情,3,16,负面,5
天境生物宣布重要股东与公司管理层自愿锁定股份,2035,15,中性,18
民间维权|ST起步说明被实施其他风险警示相关进展情况,1912,15,中性,20
每天背几十个袋子去医院，装满封闭小区老百姓需要的药,1816,15,正面,21
准确把握司法确认的三个发展方向,1806,15,中性,22
封控小区就医、配药“难”这家社区医院开设“配药直通车”等解决居民难题,1804,15,中性,23
优家宝贝运营方违法被罚违反商业特许经营规定,1748,15,负面,26
沪制订这些政策措施，全力抗疫情助企业促发展,1630,15,中性,27
公益+艺术+元宇宙，50幅孤独症儿童画作变为NFT数字藏品,1525,15,中性,22
瑞银布局国内家族信托市场，能否引发鲶鱼效应,1449,15,中性,23
动态清零依然是最经济有效的防疫策略,1417,15,中性,24
开发小程序、组织线上活动上理工辅导员用心守护学生,1339,15,正面,16
“确保上海市民吃到平价菜新鲜菜放心菜”,1140,15,正面,32
”这个居民区大家争着做志愿者,1112,15,正面,33
上海援疆教师助力喀职院提升教师科研能力水平,1021,15,中性,34
近百家机构撤离股价跌逾六成华熙生物年收入近半用于营销费,1011,15,中性,35
沪上多家五星级酒店推出“5晚隔离套餐”,910,15,中性,33
奉贤区严重精神障碍患者药物维持治疗应急响应方式,800,15,中性,34
上海城乡基层党员干部：抗疫是场大仗硬仗，再苦再累也要扛住顶住,2304,14,正面,12
胡锡进：抗疫导致GDP下降，这不是简单的数字,2157,14,负面,19
“种树愚公”王安：无怨无悔30载 绿化万亩荒山,2137,14,中性,20
足不出户，远离病毒,1604,14,中性,28
有一种浪漫叫一起抗“疫”，西渡街道这对夫妻并肩作战，冲在一线,1508,14,正面,25
居家的你，如何打好“心理防御战”？,821,14,中性,35
暖心守沪|普陀这里的全市首“送”，守住疫情之下稳稳的幸福,821,14,正面,36
浦东“大白”加班96小时死亡,714,14,负面,10
贯彻落实全市领导干部大会会议精神曹立强要求众志成城共克时艰坚决打赢疫情防控阻击战,140,14,正面,6
沪et3307一夜无座位,2332,13,负面,13
上海退休医生教大家避免测核酸时感染 超实用！,2043,12,中性,21
定点医院、集中隔离点治疗阳性感染者有何区别？邬惊雷解答,1304,12,中性,17
上海法租界的服务：徐汇、徐汇、杨浦、杨浦、虹东,1124,12,负面,36
771名铁路调度员，紧急集合！,1020,12,正面,37
上海第二批封控区域内交通安排,1958,11,中性,24
疫情未结束 防控不大意,1736,11,中性,29
扩散上海血透病人请扩散,1118,11,中性,38
中国足球队可能本周末才能启程回国,826,11,中性,37
闭环在家，上好闹钟看手机？,1603,10,中性,30
上海浦东启用公交专线送菜，首批菜包已被千余户居民签收,1343,10,中性,18
机票白菜价？广州飞上海机票仅62元，上海一颗白菜卖80元被罚50万,654,10,负面,11
大白骑平衡车推8旬老人做核酸：尊老爱幼是中华传统美德,718,9,正面,12
