title,time,hot,emo,count
上海新增本土“4+15”,1844,681,中性,1
《中国日报》专访张军：依法能动履职助推平安网络平安中国建设,2118,263,正面,1
线上培训“画大饼”，小心乱花迷人眼,730,177,中性,1
全市201家医疗机构面向市民提供核酸检测服务,1408,156,中性,1
上海就没有“外滩广场”，画面也不是上海,1132,142,中性,1
浦教速递•浦东发布|如何帮助家里老人、孩子做核酸检测登记和查询结果,1849,114,中性,2
女子在优衣库试衣间产子，还手拎胎盘满地血迹,1055,104,负面,2
上期所：镍期货部分合约交易暂停一天,2350,102,中性,1
网传上海即将停课四周,900,98,中性,1
商汤科技斥资35亿元成立数字科技公司,1103,97,中性,3
微信群有人骂人？群主要负法律责任！,907,91,负面,2
2022年度（上半年）上海市教育考试一览表公布,1849,83,中性,3
上海发布全国首个民用三表计量争议处置团体标准,1701,74,中性,1
双胞胎取名“上下左右”,804,70,中性,3
一人公司财产混同的认定标准（裁判规则+法律依据）,1133,69,中性,4
产妇和隔离点大白约暗号方便日后相认 接头暗号“密室逃脱的朋友”,1703,68,中性,2
上海警方破获“李鬼案”，涉案金额300余万元,1851,65,负面,4
温暖放大镜丨宠物店长被隔离防疫人员定期投喂宠物,1837,64,中性,5
女人不管多少岁，最好别在这3个时间段“敷面膜”，浪费不说还伤脸,1645,63,中性,3
你想得倒挺美！男子想搞钱带钢锯拆ATM被远程喝止：只来得及擦出几条划痕,2159,62,负面,2
打电话切勿拿下口罩、佩戴口罩时要盖住口鼻下巴这些戴口罩的规范需注意,1034,59,中性,5
我们为什么要保护母亲河,1021,58,正面,6
今年以来671家公司重要股东减持“误操作”竟成违规主因,653,56,负面,2
跨境贸易投资高水平开放试点风头正劲,649,55,中性,3
民航局对首尔至上海9C8570航班实施熔断措施,2016,53,中性,3
从科研工作者到“网红”他把全部精力投入科普事业,1020,51,中性,7
徐汇区所有文旅公共服务场馆、歌舞娱乐场所、上网服务场所、密室剧本杀场所暂停开放,1920,50,中性,6
你的眼睛如果感觉“累”，其实是在提醒,1851,45,中性,7
关于上海市来返宣人员的温馨提示,1653,45,中性,4
俄罗斯央行暂停个人买入外币现金,859,44,中性,4
达观数据完成C轮5.8亿融资，资方包括中信、招商、广发等,953,43,中性,5
上海一骗子装孙子骗8旬老人银行报警：4万元得以保住,917,43,负面,6
超1/3户籍人口为老年人上海尝试破解“数字鸿沟”难题,1427,42,中性,2
千亿顶流张坤再次放开限购，额度扩至5倍新能源一哥也出手了,1,41,中性,1
非必要不聚集，非必要不离沪不出境,1947,40,中性,8
“绑架”前女友求复合，情痴还是法盲？,1550,40,负面,3
疫情防控期间如何保障正常医疗服务,34,38,中性,2
上海地铁：发现这种情况可打这个电话,831,37,中性,7
ZARA销售不合格产品被罚7.6万,1815,36,负面,9
全国政协委员谈剑锋：建议依法监管元宇宙,720,36,中性,4
知名面包品牌被罚！,2205,35,负面,2
车险送卡券承诺不兑现，消费者维权难,1949,35,负面,10
80多岁老夫妻声泪俱下：外墙开裂、内墙脱皮、地板浸水、全屋发霉,1324,35,负面,1
一起教育科技最新财报出炉：首次盈利，转型之后新业务收入同比增长超10倍,1153,35,中性,8
替儿还90万元债的“上海油墩子阿婆”去世了，4元/只的油墩子她做了10年,810,35,正面,8
伦镍史无前例暴涨LME取消8日“逼空”交易,758,35,中性,5
因信用卡被盗刷，他用手机充电线勒死前妻,1553,34,负面,4
读懂上市公司报告|第二期：带你了解拟上市公司非财务基本情况,839,34,中性,9
市卫健委：有采样需求的市民请提前预约，采样后尽快离开现场,653,34,中性,6
疫情期间，戴口罩、勤洗手、多通风,1530,33,中性,5
