title,time,hot,emo,count
15省份3.8万余名医务人员驰援上海,1107,957,正面,1
上海昨日新增本土“268+13086”,930,797,中性,1
网传快递员成片阳性？官方辟谣,1748,549,中性,1
上海已累计配送超过2100万人份中药预防方药，专家：疫情严峻时服用有较好预防作用,1031,386,中性,2
上海的光明牛奶厂怎么了,822,383,负面,2
上海浦锦街道办事处向医护人员致歉,1343,345,负面,1
5万公安民警坚守岗位筑起上海防疫防线,937,286,正面,3
微光成炬，和逆行的医者一同守“沪”,1027,274,负面,3
关于上海，这些都是谣言！,930,267,负面,4
特写：近2500万上海市民同日接受核酸筛查,23,229,正面,1
让核酸检测“高效”“零遗漏”上海社区有这些办法,1117,224,中性,4
智能消毒、自主送餐看上海方舱医院里的科技力量,1650,205,正面,2
封控不停供，上海保障煤、气、油进口通关不停歇,1317,201,中性,2
上海方舱医院首批阳性感染者出院 ,1213,199,中性,3
不漏一处、不落一人上海流动采样组满街跑不停,2126,191,中性,1
上海护士小姐姐深夜加班累到骑不动车民警为“逆行者”护航,1329,175,正面,4
这一次，换热干面支援生煎包，比心感谢！,1028,174,正面,5
上海这个方舱医院迎来首批患者开舱首日响起了生日歌,1752,160,中性,3
上海方舱医院志愿者实录：战斗的姿态是“拼搏”,1650,158,正面,4
“逆行者”来沪支援高铁乘务人员精心做好列车服务,1753,153,正面,5
上海高院发布涉疫情刑案法律适用问答，这些行为可能被判刑,2000,150,中性,2
金银潭护士长： 上海是我们金银潭的一部分 ,2016,137,正面,3
这些寻常人家的故事，让我们重新看到那个熟悉的上海,2028,127,正面,4
上海建立10个应急保供大仓，保障市民基本生活需求,1104,125,中性,6
上海：革命英烈祭扫主题地图上线,1715,119,中性,6
中国外债规模持续增长背后原因有哪些,340,118,中性,1
上海市新冠肺炎疫情防控工作领导小组办公室：全市顺利完成了新一轮核酸采样工作,548,116,中性,1
中安时评：内外合力，一起守“沪”好万家灯火,2032,110,正面,5
奥密克戎有200种后遗症？专家回应！,936,110,中性,5
辟谣！这些疫情“信息”都是假的,1737,108,负面,7
上海临港方舱医院启动交付总台记者实地探访,1649,98,中性,8
上海一女子拒不配合核酸检测对民警又吐口水又泼水,2044,97,负面,6
上海一男子买不到菜在家水培白菜，当事人：既有观赏性还实用,819,96,中性,6
新华全媒+丨直击上海最大规模核酸检测：决战在每条街巷,846,84,中性,7
网传可乐橙子抗原检测阳性是无稽之谈,2100,81,中性,7
上海各级医疗机构急诊保持开放，重点满足这些患者就医需求,1043,77,中性,7
上海：“亲子共同隔离”来了,1541,75,正面,1
上海首次开设“亲子方舱”，已收治患儿家庭177人,1853,72,中性,1
女子疫情抢购千元食物被大妈顺走：解封后会报警,2001,69,负面,8
上海世博方舱附近发生火灾 消防：垃圾堆着火 无伤亡,1342,67,负面,5
“我是一名无症状感染者，我的经历也许能帮到很多人”,1836,66,中性,2
4月5日市、区主要医疗机构暂停医疗服务情况（附查询方式）,2148,61,中性,9
保姆阳性被隔离，98岁老人无人照顾,2025,61,负面,10
中国人民银行发布重要倡议，提醒这种行为违法,733,55,中性,1
上海地铁6、16号线运营时段为7至20时，其他线路仍暂停运营,333,55,中性,2
封控期间如何配药？来看这份小贴士,2204,47,中性,1
核酸样本转运员：早一分钟送检，就少一分传播风险,1723,46,中性,9
﻿特 稿/“我终于和女儿在一起了”,424,45,正面,2
10家净利破10亿，9家营收超50亿,1,45,中性,2
上海市疾病预防控制中心招聘99人,1102,44,中性,8
蔬菜水果、肉蛋奶、预制菜、便当、汤包小馄饨|消保委助力抗疫,1516,41,中性,2
天清气明，守护民族的根脉,1037,39,正面,9
康希诺：新型冠状病毒mRNA疫苗获得药物临床试验批件,1542,38,中性,3
上海单日新增首破万张伯礼：克服错误认识，坚持动态清零,2042,37,中性,11
上海老人：辛苦了，那么远的路来,1750,36,正面,10
守“沪”日志：金融人“驻场”连通世界的“血脉”未停歇,1609,36,正面,11
上海市场监管部门全力守护抗疫一线食品安全,1610,35,正面,12
世卫组织认可中医药治疗新冠疗效多家公司产品被列入新版新冠诊疗方案,1213,34,中性,6
上海人社保障570余万人养老金按时足额发放,828,34,中性,8
公职人员炫耀有防疫通行证，免职拘留！,821,34,负面,9
36小时星夜兼程，36名联通人奋进接力,1144,33,正面,10
“一起守沪志愿者在行动”，点击生成专属海报,1927,32,正面,3
全民养牛自称零风险却遭多方预警，牛只认养协议的收益率有多高,1826,32,中性,4
上海累计感染破5万：封控何时结束,1535,31,中性,4
“四叶草”将成上海最大方舱医院有望提供4万张床位,2306,30,中性,2
草莓又成“百毒之首”,1400,30,中性,5
抓紧学习上海方言武大人民医院援沪医疗队全面做好进舱准备,2152,29,中性,12
住在宠物医院18天，她和17只动物在一起,1540,29,中性,6
上海机场：重组事项4月8日上会当日股票停牌,2204,28,中性,3
为何新冠感染者不能居家隔离？专家给出四点理由,2149,28,中性,13
感谢声响彻上海一小区，江苏“大白”挥手还礼,2058,28,正面,14
上海金山婴幼儿隔离点怎么回事？,655,28,负面,2
马斯克突然杀入推特:当上最大股东，立马暴涨近30%,0,27,中性,3
隔离疫情不隔爱 有了你们很安心,2136,26,正面,15
严防严控 病毒和谣言一起打！,1620,26,负面,13
64元抢门市价118元5斤羊角蜜套餐,1547,26,中性,7
防疫当前，快递如何拆收才能降低感染风险,1132,26,中性,11
邻居“阳性”怎么办,2229,25,中性,4
3.8万名医务人员援沪背后：上海和武汉的双向奔赴,1531,25,正面,8
上海嘉定区中心医院：3个PCR实验室24小时运转，保障核酸检测,1408,25,中性,9
小伙薅光奶奶菜地登上热搜，上海500家酒店收到“爱心回声”,1318,25,中性,7
被困上海封控区，我买到了当日生产的鲜牛奶,1110,25,中性,12
克制一下“买买买”的冲动，把社区运力留给刚需,846,25,负面,10
1200份抗原检测试剂盒“从天而降”,1708,24,正面,14
