title,time,hot,emo,count
上海新增本土死亡病例13例,749,1233,中性,1
上海构建“15分钟核酸服务圈”,1043,1032,中性,1
上海：1800多家重点企业复工率超过70%,1125,860,中性,2
上海发放的中药防疫干预汤药如何服用,2145,585,中性,1
上海已建立500多人综合救治专家组,1051,546,中性,3
同济大学咸猪肉供应商和生产企业被立案,1849,440,负面,1
上海出台系列措施多措并举满足居民就医交通需求,1035,338,中性,4
30元一包水饺竟卖180元！查！,1431,316,负面,1
上海发布新版复工指引，封控区企业员工“一日两测”,1540,309,中性,2
每日一习话·正青春,1819,283,正面,2
特斯拉将在上海建第二工厂,1638,260,中性,1
上海基层党组织：铸就社区疫情防控坚实堡垒,1044,216,正面,5
热评丨稳住产业链、供应链，需抓住三个“牛鼻子”,2129,210,中性,2
00后退役军人大学生青春在抗疫一线闪光,1243,209,正面,1
上海一男子禁渔期电捕10斤鱼被抓 ：好久没吃水产品了，想解解馋！,903,208,负面,1
上海临港：规上企业复工复产数量占比过半,1101,205,中性,6
（上海战疫录）守“沪”日志：33天595次社区驰援“10个箱子”走过30000公里足迹,1343,196,正面,2
安保员考上上海交大研究生,1645,192,中性,2
上海多管齐下促进农业产销,1354,176,中性,3
上海松江多家大型超市卖场恢复线下营业,2113,175,中性,3
中国“Z世代”：在疫情防控中奉献力量收获成长,1050,175,正面,7
“中国是世界发展的稳定器和动力源”,1130,169,中性,8
上海ICU里的“90后”男护士：不负青春守护生命,1344,168,正面,4
上海保供：买菜还难吗,823,163,中性,2
上海新国博方舱医院为患儿开展大巡诊,2113,158,中性,4
上海：有力推进商贸企业复工复市尽快恢复商业体系活力,1651,140,中性,3
打击非法配送上海公安集中整治“黑骑手”,1912,135,负面,3
货运司机哄抬运费8倍被抓 民警怒斥：你这是发国难财,800,134,负面,3
男子与人打赌生吞两根眼镜腿 网友：一生要强的男人,2218,118,中性,1
民警方舱满月观察：最艰难的时光已经过去，希望就在眼前,2141,118,正面,5
上海警方：一核酸阳性男子逃避防疫管控擅自外出，已被立案调查,2142,110,负面,6
我在现场·照片背后的故事丨我在方舱19天,2100,110,中性,7
上海战疫看点｜干到凌晨四五点保障方舱医院涉疫垃圾“日产日清”,1050,106,中性,9
平均降价48%，上千万患者受益！,1120,105,中性,10
揭秘“保险黑产”团伙的“生意经”,1539,103,负面,3
解封不解“防”打卡“场所码”成上海市民新习惯,1736,97,中性,4
热评丨坚持“动态清零”不动摇,724,97,中性,2
“疫情防控家庭消毒40问”电子书上线啦,1632,93,中性,5
上海一“黑骑手”囤积香烟加价销售，4月至今非法获利4万余元,1415,91,负面,4
疫情当前警察不退,907,90,正面,4
“破五唯”后学术评价如何走好量质“平衡木”,244,86,中性,1
今年以来多地水果检出新冠阳性，该如何消毒,1012,83,中性,11
坚定看好上海国际资管机构积极参与QFLP和QDLP试点,1508,79,正面,5
我眼中的中国机遇｜长三角铁路“抗疫”保畅多项运输指标创新高,2026,75,中性,8
包吃包住日薪700元？上海破获一起方舱医院招工诈骗案,1613,72,负面,6
上海金山：明日全员核酸筛查，期间全域静态管理商超暂时关闭,1349,70,中性,5
上海：以快制快牢牢掌握社会面防控主动权,0,70,正面,1
上海黄浦：有关部门正在调查中,1131,69,负面,12
上海辟谣58岁男子饿死家中死者因自身疾病引发猝死,1535,68,负面,6
女子翻墙兼职“跑腿”，还学他人当“团长”，警方侦办一起违反防疫规定案件,2105,67,负面,9
100年前，中国青年团正式成立的日子为什么是5月5日,615,63,中性,3
上海奉贤区回应网民称街道发放变质午餐肉罐头,1650,62,负面,7
5月5日上海市、区主要医疗机构暂停医疗服务情况,850,56,中性,5
我的目标一直未变专访上海男篮队长王哲林,1841,55,中性,4
提示丨“健康脱口秀”，教你完美避开错误的快递消毒,1849,54,中性,5
1小时内就要生了，核酸要等2小时怎么办,1058,54,中性,13
上海肉类行业协会发布冷鲜猪肉直配指引：出冷链1小时内送到居民手中,942,47,中性,6
保障长三角地区产业链供应链安全畅通,733,47,中性,4
上海市中心城区首批“基本清零区”居民出门购物,1605,46,中性,8
一季度公募配置出炉，这两大板块被重配,719,46,中性,5
青浦区首批“无疫小区”名单公布,2122,45,中性,10
中国平安一季度归母营运利润稳健增长10.0%,1039,45,中性,14
上海检察机关以行政公益诉讼立案,2021,44,负面,11
中通快递回应被列入预摘牌名单：一直在积极寻求可能的解决方案,1914,44,中性,6
准00后数学教师：我在方舱给学生上网课,922,43,中性,7
装有蔬菜的编织袋被丢弃路边？立案调查！,2242,42,负面,2
最新通报！全部封停,1430,41,负面,7
疫情之下，你的商业合同还好吗？,1153,41,中性,15
运营不断档，疫情期间“沪惠保”理赔结案率99.8％｜抗疫公益,1556,39,中性,8
十大券商看A股：3000点以下勿悲观，这些优质资产将率先脱颖而出,0,39,中性,2
上海一公司因颜色商标侵权被判赔偿,924,37,负面,8
中金所力保金融期货市场当好“稳定器”,732,36,中性,6
上海宋庆龄基金会“育爱同行”妇科肿瘤专项基金今天正式成立,1857,34,中性,7
数字哨兵、场所码陆续投用，未来上海嘉定各类场所将全覆盖,940,34,中性,9
松江郊外发现多个装有蔬菜的编织袋被丢弃，相关部门已立案调查,2240,33,负面,3
上海从严从紧落实疫情防控各项举措,2009,32,中性,12
老爸为女儿贷款竟是极速贷款,908,32,中性,10
从一线到“疫”线，初心从未改变,830,32,正面,11
上海一男子假装跑腿小哥称可代购物资，足不出户“日进斗金”，结果,2044,31,负面,13
上海建成全球最大汽车出口枢纽特斯拉投二厂,219,31,中性,2
疫情防控期间上海251家社区卫生服务中心守护居民健康,2037,30,正面,14
上海一“团长”玩失踪被举报,1634,30,负面,9
当了一个月志愿者，“小阿姨”不害怕了,2253,29,正面,4
网传“新华医院成为重大风险区”,2134,28,中性,15
（上海战疫录）生物医药“重镇”产业持续恢复小研发企业冀复工,2025,28,中性,16
新华全媒+丨经济新观察：一只瓜背后的助农保供战“疫”,1920,28,中性,8
田惠宇等“金融虎”密集落马传递出的信号：中央决心清除金融领域毒瘤,1708,28,负面,10
上完网课后协助志愿者一同发牛奶水果，这个方舱医院9岁志愿者出舱,1401,28,正面,9
我家邻居囤垃圾，怎么办？,1200,28,负面,6
出舱后“复阳”，所在楼栋要封控吗,942,28,中性,12
华山医院宝山院区新冠定点医院高龄新冠老人陆续治愈出院,913,28,正面,13
实为上海超级工厂扩产拉动周边经济,2054,27,中性,17
华润置地：王祥明辞任董事会主席李欣获委任,1727,27,中性,11
检修车辆、加强防疫消毒上海久事公交为复工复产做准备,1523,27,中性,10
上海银行开启“薪福家”云服务助力企业疫情期间薪酬发放,1503,27,中性,11
