title,time,hot,emo,count
上海新增本土“3590+19923”，各区详情公布,923,1063,中性,1
上海警方破获一起倒卖伪造防疫车辆通行证案件，假证均已被收缴,1137,583,负面,1
上海通报：重型患者13例，均未接种疫苗,2119,577,中性,1
上海：建立药品配送“绿色通道”，探索“健康云”平台配药模式,1029,344,中性,2
上海：外卖骑手在岗人员达1.8万人每日配送单量达约180万单,1033,340,中性,3
多地开通“绿色通道”加大保障上海农副产品供应力度,1631,285,中性,1
上海警方破获社区团购诈骗案 嫌疑人被采取刑事强制措施,2212,272,负面,1
他们身兼数职 共同守“沪”,458,239,正面,1
上海坚持动态清零 做好生活物资供应,2058,238,中性,2
交通运输业全力以赴保供稳链（抓细抓实各项防疫工作）,1301,235,中性,1
火眼金睛识病毒的人,1527,231,正面,1
上海：继续加快方舱医院建设提升转运的效率,1034,229,中性,4
疫情发生以来，我国已完成约115亿人次核酸检测,1657,228,中性,2
工信部：多措并举支持在沪重点企业稳定生产全力保障产业链供应链运转顺畅,1225,217,中性,2
上海：重点超市卖场非涉疫的门店开业达1011家,1247,214,中性,3
新一批各地援沪医疗队抵达上海,1024,213,正面,5
上海纪念路方舱医院首批59名患者康复出院,1525,187,正面,2
我是白衣执甲战士一定要站出来,1004,187,正面,6
备受关切的梅六小区：困难很多，竭尽全力迎“拐点”,1630,186,中性,3
大江东｜尘埃落定，一家三口入住方舱｜记者隔离手记DAY1：,1449,184,中性,3
抗疫，“足不出户”同样大有可为,606,184,正面,1
上海全市彻底静默一周，快递全停,817,183,中性,2
上海人重新定义“团长”,604,179,正面,2
上海清零的决心信心 来自这个“同心圆”,1619,178,正面,4
抗疫进行时丨小区战“疫”记：凌晨4点的蔬菜包是这样送来的,1155,176,正面,7
辽宁援沪医疗队启程将整建制接管上海宝山区方舱医院,1229,172,正面,4
一起守“沪”|上海10岁男孩的“方舱奇遇记”,1214,171,正面,5
上海浦东发布告全体居民书,2110,166,中性,3
今晚京东开始“自杀式”援助上海,2118,165,负面,4
“沪”助：有情有爱有故事,1924,165,正面,1
上海多家媒体开设24小时市民求助热线,1126,163,正面,8
上海：将对被改为隔离点的学校做最严格清洁消杀,1937,162,中性,2
上海全力以赴优化核酸检测各环节，确保“采、送、检、报、转、收”及时顺畅,1937,157,中性,3
上海本轮疫情传播指数下降到1.23,1647,155,中性,5
上海电力推出便利化、人性化服务保障电力供应充足、电网运行平稳,1737,153,中性,6
广东省支援上海核酸检测队：高效高质量检测助力上海抗疫,1253,151,正面,6
中新网评：以快制快不“躺平”，生活终将恢复往常,0,150,中性,1
上海市科技创业中心多措并举助企纾困解难,1343,149,中性,7
物流司机带着棉被保供：“难熬那是肯定的，但必须坚持”,1157,148,正面,9
上海医护想方设法为血透患者“生命接力”“空中桥梁”造福外地患者,1311,147,中性,8
“我爱上海”，外籍医生投身共同守“沪”,1935,142,正面,4
不明码标价、短斤缺两,1052,142,负面,10
开舱仅6天首批新曹杨方舱医院符合标准者出院,1210,137,中性,9
“哪里有需要我就去哪里”社区志愿者以行动助力抗疫,1211,136,正面,10
上海作家陈村澄清：我很好，没生病,1732,135,负面,7
“援沪生活物资中转站”投入使用如何保障物流“大动脉”安全畅通,2248,130,中性,2
沪上慈善组织总动员补齐社区防疫物资缺口,1937,129,正面,5
方舱医院里的中医力量,2310,124,正面,3
奥密克戎毒株“物传人”概率有多大,1110,116,中性,11
一起守“沪”|70、80、90后，我们在上海抗疫,2312,115,正面,4
专家谈上海方舱医院收治与管理,1753,114,中性,8
难忘一课！方舱建起教室,1615,102,中性,9
王文虎：有原则 有温度 有爱心,1046,100,正面,12
“守沪湘助”：1小时内5连飞护航中医湘军驰援上海,2302,89,正面,5
“守沪者联盟”丨田间春耕忙上海奉贤：1440多名农业从业人员返岗保供,2044,89,中性,5
守住食品安全生命线,724,78,负面,3
当下的疫情与车企停产,604,77,中性,4
梅陇镇保障物资中部分猪肉存质量问题，上海官方回应,1035,73,中性,13
“团长”们，注意“避坑”“避雷”,2200,70,正面,6
土豆进价3元卖16.8元，这些违法商家被处罚,2152,60,负面,6
百联集团：恢复营业商超门店761家，60%大卖场和超市复市，20%超市员工返岗,1053,60,中性,14
广厦再胜上海距离总决赛一步之遥,948,59,中性,3
今日将废弃核酸码改用健康云,941,56,中性,4
“救命药”包裹滞留，民警出手紧急送达,1443,55,正面,4
多地医院引进机器人护士,2000,51,正面,7
一公司向境外出售中国高铁数据：1个月采集数据500个G,1300,51,中性,11
CBA|广厦折大将MVP胡金秋休战至少三个月,1638,50,中性,10
上海对因疫情致基本生活困难群众加强救助,1427,50,中性,5
丈夫核酸阳性，上海女子一番“教科书级”操作，成功避免家人被感染,1724,46,中性,11
上海：不得以等待核酸检测结果为由延误急诊患者治疗,703,46,中性,5
上海保供：多方努力打通结点,1244,44,中性,12
官方：胡金秋脾脏破裂出血完成手术，需静养至少3月,1850,42,中性,6
市公卫中心新冠病房喜迎一对龙凤胎，昨日共诞生8个健康宝宝,1747,41,正面,12
上海边检全力保运保供保链顺畅口岸民生物资贸易通道,1515,41,正面,6
每天工作20小时的骑手：“再晚我们都会送”,1246,40,正面,13
上海：进一步加强重点场所预防性消毒工作,2222,39,中性,7
40岁蔬菜供应商近乎失明，五官科医院紧急完成高难度角膜移植,1103,36,负面,15
警惕！女子被假冒流调电话诈骗41万,857,36,负面,5
太空“干活”有妙招世界首颗激光二氧化碳探测卫星成功发射,918,35,中性,6
“心尚”连起紧急救助生命线,852,35,正面,7
上海快递小哥外卖配送还安全吗,2235,34,中性,8
工信部：设立保运转白名单 优先保障在沪重点企业复工复产,910,34,中性,8
疫情“逼停”汽车业：一辆车差一个零件都没法生产,1200,33,负面,14
大连：上海市及14天内有上海市旅居史来（返）连人员必须至少提前24小时报备,2008,32,中性,8
