title,time,hot,emo,count
上海明天对“三区”人员进行全员核酸筛查,1051,1129,中性,1
上海本土新增“2472+16983”，新增死亡51例,939,841,中性,1
上海发布回应劝外地人返乡系误读,1248,562,负面,1
急诊、门诊、用药上海新冠之外病患就医情况如何,1700,549,中性,1
核酸检测准确率如何,1028,428,中性,2
上海死亡病例增加，张文宏释疑,1102,388,中性,3
市文明办封停注册账号，已向公安通报调查,1746,374,负面,2
“第一批上海同胞已抵达太原武宿机场”,1131,358,负面,4
上海有100余家互联网医院开诊，市民可以通过“上海发布”查询相关信息,2042,341,中性,1
缓解普通就医矛盾，把急救资源留给需要的人,1039,293,中性,5
核酸检测点常态化上海将打造“15分钟检测服务圈”,1504,289,中性,1
"直击ICU：坚持""动态清零""全力救治老年患者",1303,265,正面,2
每次都是阴性，为什么还要持续做核酸？,122,240,中性,1
“越是困难的时候，越要与群众在一起”,1048,239,正面,6
有任务，随叫随到,0,206,正面,2
上海市级医院努力保障市民就医需求,441,205,中性,1
看一位台胞的“疫期宅手绘”，被暖到了,1738,197,正面,3
上海：综合施策开展重症患者救治尽最大努力降低病亡率,1354,196,中性,3
她每天“蹲起”上千次，只为,746,196,正面,1
上海社会面新增感染者逐步下降,1403,195,中性,2
空运检测样本加快核酸筛查（抓细抓实各项防疫工作）,2050,187,中性,2
上海外籍志愿者抗疫故事,800,180,正面,2
特写：定点医院迎来第100个新生儿,2047,173,中性,3
春雨中，上海春城志愿者战疫十二时辰,1925,170,正面,1
最新数据，告诉我们这几个事实,1325,168,中性,4
方舱日记丨零点公交，载着方舱夜归人,2152,165,负面,4
上海静安：携手并肩，共同守护“生命之舟”,916,165,正面,3
“自己得到了帮助，也要尽力帮助他人”,1203,162,正面,5
上海志愿者倒卖香烟一天赚一万？官方回应,2203,161,负面,1
新民快评｜以“零容忍”守护食品安全,2205,158,中性,2
上海肾脏科医护“云端”守护居家血透者“肾”命线,1402,157,中性,3
“疫”起守“沪”上海这群党员教师成为社区抗疫能手,1029,157,正面,7
做好重症救治，全力护佑每一个生命,2207,156,正面,3
“守沪者联盟”丨上海构建“15分钟核酸服务圈”便民核酸采样工作站现身街头,1139,153,中性,8
菜鸟：累计配送上海保供物资1.5万吨正展开街道攻坚战,1624,152,中性,4
上海市老年医学中心新冠定点医院：医护身兼多职，老人们被“暖”着,2031,151,正面,5
我国实现“动态清零”的底气在哪,1841,149,中性,2
专送药的“上海政协委员骑手”依然在路上，送药包却一直在变,2106,148,正面,6
上海金融机构多措并举保障疫情防控和经济发展,1253,148,中性,6
守“沪”日志：屏幕后“代码”支持程序员化身“数字防疫人”,1153,148,中性,9
民航局发出六份熔断指令,1101,148,中性,10
虚标日期、“奶头肉”当精品肉又一批保供团购违法案例曝光,818,144,负面,4
3月来业务量逾8万标准箱同比增长42%上海海铁联运通道畅通高效,1106,143,中性,11
在上海住了20年的法国志愿者：“抗击新冠病毒是每个人的责任，这无关国籍”,2043,138,正面,7
跑腿骑手变志愿者：一天运送1吨物资,2253,136,正面,4
上海嘉定多渠道解决就医配药需求,1645,135,中性,5
上海市市场监管局：利用社区团购发“疫情财”，露头就打,1345,135,中性,7
法国姑娘Clarisse：弄堂里的“翻译员”,733,123,中性,2
上海汽车产业按下“复活键”确保工人有序返岗,1913,118,中性,3
上海新增感染者数量处于高位波动状态重症患者老人比例高,920,118,中性,5
一罐援沪“油焖笋”的温暖,958,117,正面,6
促转阴、降病亡、助康复：中医药参与上海抗疫发挥重要作用,2201,116,中性,5
利用社区团购发“疫情财”市场监管部门加大打击力度,1523,113,中性,4
加快复工复产上海嘉定数十家汽车相关企业复工,1047,113,中性,12
有种浪漫叫携手抗疫 上海夫妻组建志愿团队实现整楼自治,1007,110,正面,13
杨浦区探索在大型居民区设置“软分隔”，实现分区分级分类差异化防控,1147,108,中性,14
致敬！每一个为抗疫拼尽全力的无名之辈！,1853,107,正面,4
“守沪者联盟”丨上海：邮政部门畅通配送“最后一公里”,1139,98,中性,15
中国在线办公用户规模达4.69亿“云办公”获得职场认可,940,91,中性,7
上海疫情死亡人数过百：均有严重基础性疾病，平均年龄在75岁以上,906,86,中性,8
菜鸟为上海调拨配送物资超1.5万吨 已按社区和街道加快恢复快递运力,1402,85,中性,5
“抗疫助企”政策汇总在线读（截至4月24日，将持续更新）,1600,83,中性,6
艺起行动丨既送菜上门，也弯弓打“怪”，孩子们画里的“大白”长这样,1537,82,正面,6
嘀嗒出行与联合编制方正式公开顺风车碳减排团体标准全文,1455,81,中性,7
上海洋山深水港正常运行港口航运体系有序运转,826,79,中性,9
《金融时报》：全球投行将上海视为主要投资目的地,1109,77,中性,16
大学生开发网站帮50万人学做菜 ，希望帮助疫情下的人们渡过难关,1130,76,中性,17
物业与业主携手相助，疫情期一个小区的人间温暖,822,76,正面,10
人民日报|“动态清零”是综合社会成本最低的抗疫策略,1546,73,中性,8
本市2022年4、5月份申报纳税期限延长至5月31日,1503,73,中性,9
大白频繁运物资磨破鞋底惹网友心疼,1632,71,正面,7
上海副市长和群众交流被指责“吃得又白又胖”,1854,66,负面,5
上海大爷拿出50万元房车供大白休息,1002,64,正面,18
上海发布沿街商户复工复产环境清洁与预防性消毒指南,1419,61,中性,10
上海嘉定一单位厂房发生火灾火势已被扑灭无人员伤亡,1447,56,负面,11
通讯:青蒿素类抗疟药守护苏丹百姓的健康走访生产抗疟疾药品的中苏合资企业,1620,54,正面,8
上海来的孕妇生了孩子爸妈：谢谢南京,915,52,正面,11
精准施策，“大动脉”高效畅通,750,51,中性,3
张伯礼答记者问：上海本轮疫情有何特点,1931,50,中性,6
上海：4月25日市、区主要医疗机构暂停医疗服务情况,1217,46,中性,8
下水道如果传播病毒怎么办,1554,45,中性,12
