title,time,hot,emo,count
上海新增1006例本土确诊病例和23937例本土无症状感染者,750,3906,中性,1
上海跨采中心方舱医院首批康复者出院,501,767,正面,1
新华时评丨奥密克戎不是“大号流感”,930,578,中性,1
新华时评|“动态清零”是真正的以人为本,1110,522,中性,1
上海小区业主殴打江苏医疗队队员,1533,489,负面,1
上海：核酸码上线一次登记后30天有效并可反复使用,1030,444,中性,2
市民急需的食品、母婴、药品等供应方面能否满足,1025,443,中性,3
连花清瘟不是新冠预防药 若无症状不推荐服用,1336,435,中性,1
上海已有1.1万多人出院或解除医学观察，下一步做好居家健康监测,1116,420,中性,4
上海市场监管局：规范疫情防控期间“社区团购”价格行为,1502,325,中性,2
上海加强生活物资保障,905,307,正面,2
上海印发11条措施助力困难企业恢复发展,1350,246,中性,2
上海战“疫”保供：汇聚力量打通“最后一公里”,1635,244,正面,1
大数据如何支持做好上海后续防疫工作,1046,233,中性,5
越是这时候，越需要保持定力形成新共识,1744,229,中性,2
为什么不能“躺平”？吴凡：有这五点原因,914,222,中性,3
热评｜跑好生活物资供应的“最后一百米”,1121,219,中性,6
上海青浦气膜实验室建成使用,1959,215,中性,1
7个小时1200多公里异地转运守护患者生命,1627,193,中性,3
“四叶草”变大方舱，怎么做到的？,1122,193,中性,7
上海虹口首个临时集中收治点第一批康复患者解除集中隔离,1828,192,中性,2
上海新国博方舱首批700多患者出院,2106,189,中性,1
她把家“搬”进村委会，做起村民的“守门人”,1605,186,正面,4
见面“随机组合”沪上志愿行动“全家总动员”,1612,182,正面,5
特事特办急事急办长三角铁路统筹做好产业链供应链畅通,1356,180,中性,3
这些居村党总支书作为社区“头雁”，他们要成为居民心中“可交托信赖的人”,1823,172,正面,3
上海4座移动方舱核酸检测实验室投入使用,1654,171,中性,6
党员化身“配送员”“环卫工”奋战“疫”线,1558,167,正面,3
“你们出不去的门，是他们回不了的家”上海6000多名居村党组织书记奋战在抗疫一线,1616,159,正面,7
上海：分组保障 社区志愿者共同守护家园,1918,154,正面,4
这个小镇用“三色”绘就小区抗疫图,1832,154,正面,5
留声机“四叶草”方舱医院建设者：比建摩天大楼简单，难在要跟时间赛跑,2122,152,中性,2
上海一批“红色代办员”投身抗疫代购代办保障居民生活需求,1822,150,正面,6
面对只有1例重症，上海对感染者的救治策略是什么,2017,148,中性,3
上海方舱医院暖心事：“大白”背上自制手绘包“舱友”心愿墙上抒心愿,129,148,正面,1
外交部回应美方“授权撤离”,921,145,中性,4
青春战疫｜坚守方舱医院的这群00后，用行动描绘了“大写的青春”,2052,144,正面,4
“大白”消防员上阵协助打通生活物资供应最后100米,1312,144,正面,4
网传上海宝山方舱隔离人员睡纸箱,1951,143,负面,7
上海高院发布涉疫合同纠纷案问答,1401,143,中性,4
核酸码不能识别号码X结尾身份证,721,139,中性,2
封控13天送出100万单药品饿了么正加快恢复服务能力,1955,136,中性,8
张文宏：与奥密克戎作战一块拼图都不能少,746,136,正面,3
一路绿灯！多批防疫和生活物资运往上海！,1834,124,正面,9
居委书记：“我大概率阳了，倒在决赛圈外有一点点遗憾”,1827,121,中性,10
上海纪检监察机关认真履职督促从严从实抓好防控工作,303,118,负面,1
杨浦消防员变身“大白”穿梭在社区,1904,117,负面,11
“沪”助｜老人需要酸奶，松江这群志愿者一个个抢着送,1643,117,正面,8
讲述｜装修师傅意外被困小区：居民投喂“百家饭”，我给居民搬鸡蛋,1427,115,正面,5
上海退役老兵再上“战场”,1237,91,正面,5
“四叶草”方舱医院部分区域完工交付,1046,88,中性,8
网传核酸码数据不全，昨天上海核酸检测全部白做,2037,84,中性,5
各区抗疫保供渠道一览（附联系方式）,1839,81,中性,12
中安时评：网络谣言止于“智者”，清朗家园始于“共建”,1905,80,中性,13
举重奥运冠军吕小军捐赠上海30吨蔬菜：尽点微薄之力,1007,79,正面,9
网警“奔现”，守护方舱医院,1800,75,正面,14
业主殴打援沪医疗队队员？谣言！,1310,75,负面,6
天猫、聚划算上线“上海保供”会场，供应果蔬、食品,1401,74,中性,6
