title,time,hot,emo,count
上海回应封控小区为何还会出现阳性,1335,880,中性,1
一旅客上海乘动车，在南京测出阳性，急寻同车厢人员,1232,639,中性,2
上海警方凌晨通报！,943,491,中性,1
上海崇明一商家销售280元蔬菜套餐被立案,1302,356,负面,3
上海多起涉疫谣言，查处！,943,350,负面,2
探访上海新国际博览中心方舱医院尽最大努力让感染者尽快康复,0,307,正面,1
多地保供人员抵沪驰援,1446,293,正面,1
上海一男子号称全城配送蔬菜，收了钱却不发货，骗了1.9万余元,1806,286,负面,1
上海加强对“社区团购”价格监管,1328,273,中性,4
完善防控措施 加强救治力量,0,272,中性,2
周围有“阳”楼，病毒会飘进我家吗,742,265,中性,1
新华全媒+丨上海疫情仍处于高位运行专家谈最新救治情况,1134,253,中性,1
上海针对独居老人等四类特殊人群加紧完善兜底机制,1357,243,中性,5
上海市市场监管局发布警示,959,232,中性,3
公立医院核酸单样本检测价格下调至28元,450,217,中性,1
成立工作组、制定应急方案，上海崇明全力组织农产品供应市区,1056,216,正面,2
疫情之下，居家办公应该如何算酬劳？,1047,199,中性,3
独当一面的“螺丝钉”哪里需要去哪里,956,188,正面,4
咬紧牙关“动态清零”，坚持才能胜利,730,184,中性,2
线上下单线下理货，商业网点“关门不停业”,1336,182,中性,6
上海：加强对重要民生商品和防疫用品的价格监管,1118,169,中性,4
“叔叔、阿姨，这有一些点心，请自取”,1008,161,正面,5
在“血透方舱”里完成生命的接力一位肾内科主任的日记,1103,159,中性,6
上海80岁老父写给51岁女儿一封信，社区艰苦抗疫没流过泪，这回她绷不住了,1333,157,正面,7
直击上海金山防范区居民有序解封首日,1325,153,中性,8
一本记满求助信息的笔记本,1118,153,正面,7
疫情下，一场挽救先心病胎儿的“生命接力赛”,1326,149,正面,9
上海部分商超门店开始恢复运营,59,148,中性,3
“谢谢你，辛苦了”方舱医院患者手绘漫画致敬“大白”,1310,147,正面,10
商务部：推动疫情防控重点地区建设生活物资零接触运输中转站,1052,147,中性,8
上海崇明复兴馆方舱医院：累计有1355名患者康复出舱,1311,141,中性,11
“守沪者联盟”丨探访上海抗疫一线：“你好，我是‘团长’,1805,140,正面,2
自动配送车助力上海“最后一公里”配送,1452,139,正面,2
上海方舱医院：各地“大白”共掌“广济之舟”,1133,139,正面,9
上海奉贤：设移动核酸检测点方便物资货车司机检测,1311,138,中性,12
人民论坛：“动态清零”是我国当前抗击疫情的最佳选择,1721,137,中性,1
守“沪”之行：新华社记者入户探访封控区老人生活,1614,137,中性,2
"方舱周转按下""加速键""社区如何""铺好""回家路",1406,137,中性,3
上海科技馆“云上科普”助战“疫”,1118,136,中性,10
出现阳性感染者楼栋如何消杀,2001,134,中性,1
为市民排忧解难上海警方保障特殊群体就医需求,1310,133,正面,13
半决赛首战广厦胜上海拔头筹,1502,128,中性,4
上海邮政：助力抗疫，全力保民生保供给,1118,128,正面,11
上海永康路老人电话求救，后续来了,926,124,正面,5
“守沪者联盟”丨“洋大白”：抗疫没有“老外”“老内”之分,1358,121,正面,14
自述|两岁半的大儿子叫我“宇航员医生”,1452,118,中性,5
上海金山区：有限开放、有序流动，做好分区分级后人员外出管理,1428,114,中性,6
康师傅回应老坛酸菜面重返货架：上海地区已卖光，涉及插旗产品已全部下架,810,113,中性,6
“沪”助｜一名抗疫一线居民区党总支书记的一天,2127,112,正面,2
上海一男子将12罐可乐放在大厅供邻居自取，结果,1112,107,正面,12
多地电商配送员深夜驰援上海,1508,104,正面,7
“守沪者联盟”丨辽宁大连：大型客轮载2300吨生活物资驰援上海,1806,98,中性,3
当“意普”对上“沪普”：上海“洋大白”乐助老人,1118,96,正面,13
一封家书，让坚毅的居民区书记落下泪来,1535,95,正面,8
上海新国博“亲子舱”扩大收治，床位将超过1300张,1557,90,中性,9
男子从上海骑共享单车欲到湖南，在安徽买充电宝时被发现已被隔离,1358,90,负面,15
外贸开局“成色十足”，中国为全球经济注入正能量,2256,88,正面,1
全球连线｜外国人在上海：疫情下邻里间的守望相助令人印象深刻,1141,88,正面,14
上海辟谣松江区明天起不进不出,2008,85,中性,3
吃了这款猫粮，近百只猫咪死亡,1704,83,负面,3
“临时”楼组长的Vlog：蓄力而上做好居民生活保障“后援团”,1643,81,正面,4
关注|上海市2022年上半年中小学教师资格考试（面试）报名公告,2100,80,中性,4
“跟孩子通过电话吗？”她的回答令人心疼,727,76,正面,3
志愿者做“大白”需掌握这7个事项、10条禁忌,1629,70,中性,5
阿里技术副总裁回应逃离上海：不实评论，正常差旅去美国看病,1529,67,中性,10
送货骑手日入过万没什么不可以,724,66,负面,4
又一寝室加入，捐1250000,1533,62,正面,11
“上海徐汇永康市民求救电话”引关注，当地居委：老人是阳性感染者，已送医就诊,634,62,中性,5
上海徐汇核酸检测气膜实验室单日检测量10万管,1740,60,中性,6
200万人围观，00后up主在上海当“楼长”,725,59,负面,6
沪发布关于进一步加强疫情防控期间社会面秩序管理的通告,1258,55,中性,16
违反防疫规定擅自外出，上海2人被处罚,2213,53,负面,2
11小时快速筹备川航首架援建上海方舱医院包机顺利抵沪,1249,53,中性,17
上海市政协委员注册骑手为市民送药，送完第一单眼泪就打转丨睡前分享,2335,52,中性,3
多国央行加息以期缓解通胀压力,2338,50,中性,4
6740人出院上海迎来本轮疫情单日单院最多出院人数,926,50,中性,7
