title,time,hot,emo,count
最高检发布检察机关依法惩治危害农资安全犯罪典型案例,1352,1068,中性,1
上海浦东北蔡确诊8000多例,826,807,中性,1
记者手记｜不完美，但笃定，这是此刻真实的上海,938,379,中性,2
上海到底有没有建方舱医院,1035,318,中性,1
为何坚持“动态清零”,1458,261,中性,1
上海警方打掉制贩传播淫秽物品团伙抓24人,1258,237,负面,2
上海地铁13、14号线共6座车站明起临时封站停运,1612,217,中性,1
刚刚，上海辟谣！,2337,174,中性,1
梁万年：需要这四个条件,1532,169,中性,2
上海公安迎“疫”而上，全力以赴解决群众“急难愁盼”问题,907,163,正面,3
与蚂蚁财富合作线上投顾业务违规申万宏源吃四罚单,1526,141,负面,3
”哈哈哈哈网友评论给我笑yue了,2043,118,中性,1
多所高校明确：考研复试线上进行,1939,105,中性,1
警惕“谣言病毒”，知刑青年在行动,2154,103,中性,2
紧急停牌，又推迟发财报，原因披露,1151,100,中性,2
精神卫生专家建议：居家也不要在形象、作息等方面太潦草,1104,89,中性,3
“云赏”上博“盛世芳华”展,859,89,中性,4
买菜有困难，上海：已帮助电商平台增加人手，解决配送力量和订单数量的矛盾,1129,85,中性,4
疫情防控期间如何储存食物,1018,79,中性,5
上海市第六人民医院门诊实行全预约制到院就医须持24小时核酸证明,1717,78,中性,2
400万粉丝大V，被公诉！,2127,72,负面,3
“我们对在中国的发展前景充满信心”,813,72,正面,5
3月22日上海市、区主要医疗机构医疗服务暂停与恢复情况,1151,70,中性,6
未成年人打赏网络主播案,2129,68,负面,4
新时代·铁路榜样丨周绚：用心用情，绣出绚丽的都市“窗花”,1637,62,正面,3
上海出台快递员群体权益保障工作实施意见,410,60,中性,1
线上评审紧急协调放贷银行助核酸检测企业解决资金周转压力,1752,58,中性,4
第五届进博会招展进度快于历年同期,755,58,中性,1
上海市公安局金山分局张堰派出所辅警潘佳：就地“转岗”成为封控区里的志愿者,10,56,正面,1
"警惕网络""炒股大师""骗局",855,55,负面,6
恭喜！苏炳添有奥运奖牌了,1441,54,正面,4
频繁洗手皮肤易缺水？,1137,53,中性,7
一只与时间赛跑而破皮的手,954,53,正面,7
是专家教授，也是送餐员志愿者抗疫中的上海高校教师,1402,51,正面,5
个头大是打了膨大剂,1019,50,中性,8
疫情期间守护海上大门上海海警查获疑似非法运输海砂27000余吨,1941,47,负面,2
一老人因未戴口罩翻围栏被铁尖戳伤,1514,46,负面,6
我国海上测控主力远望5号再启航曾完成神舟嫦娥天问等任务,1413,46,中性,7
牛奶棚食品“硬核”备战上门服务，让市民离不开“光明”,1801,44,正面,3
你的快递检出阳性，即将销毁,1816,43,负面,4
5人死亡，2人被判刑,1703,43,负面,5
刚刚设立新公司，团队曝光,306,43,中性,1
上海市民可通过线上线下两种渠道报名,807,42,中性,8
险资持仓路线曝光 机构瞄准逢低布局机会,628,42,中性,2
知情人士：茅台官方新电商平台“随时可能上线”,1655,41,中性,6
上海非重点区域核检超1000万人次阳性感染者楼栋继续管控,1103,41,中性,9
一图读懂一份核酸报告的诞生,807,41,中性,9
晨报周到植树节云认养顺利进行,840,39,正面,10
我国首款自主核级无纸记录仪在上海发布,1306,37,中性,3
上海面临常态化防控以来疫情最严峻复杂的挑战,1034,37,中性,10
CBA开出罚单：上海男篮球员董瀚麟被停赛2场罚款5万,1406,36,中性,8
上海：遭遇无资质医美消费者可否要求三倍赔偿,902,35,负面,11
中国基因治疗领域领先企业和元生物今日正式登陆科创板,1505,34,中性,9
老人被困泥潭，民警紧急救援,1700,32,正面,7
“上海男子花800多万买保险”事件后续：双方达成一致意见部分保单予以退保,1138,31,负面,11
上海精神卫生中心谢斌的这份建议要收好,1123,31,中性,12
羊肠小道捋出检测流水线，这支“红色守护团”就地转制为社区防疫先锋队,1350,30,正面,4
世茂集团、世茂服务延迟刊发2021年财报,829,30,中性,12
F1中国第一人周冠宇首秀得分,358,30,中性,2
官方：传言不实根据网格化原则开展新一轮筛查,2334,29,中性,2
7岁女孩玻璃窗写字表白抗疫人员：希望疫情快点结束，感谢那些默默付出的人,1556,29,正面,10
24小时里，1.4万上海人报名参加，这件事为何这么火,1537,29,负面,11
与时间“赛跑”的流调志愿者：15天，拨打了5000余个电话,1522,29,中性,12
“文武（邬）双全”插画将入藏上海市档案馆，留存抗疫记忆,1308,28,中性,5
仁济医院东院区明早8时起恢复门急诊,751,28,中性,3
董卿老公密春雷失联近3个月：“览海系”面临三大危机待解,749,28,负面,4
三代科学家为上海淡水资源利用提供科技支撑,1953,27,中性,5
“云”上保障 数字助攻 上海联通全力坚守“随申码”防疫阵地,1522,27,正面,13
创造未来的东方生活美学，豫园股份助力消费产业从“制造”走向“智造”,2030,26,中性,5
社保基金、保险巨头最新持股曝光,1911,26,中性,6
彰显战疫金融力量，工行上海市分行筑起资本市场清算结算业务“应急工作网”,1643,25,中性,8
疫情期间，家长陪伴孩子居家学习生活，该如何做好心理调适,1627,25,中性,9
上海警方提醒：坚持“三件套”牢记“五还要”非必要非紧急暂缓办证,1431,25,中性,14
为换回感情，一“95后”男子竟拿报警电话“寻开心”,1312,25,负面,6
网上交友被骗后找“警察”，又被骗,1012,25,负面,13
织密防疫物资运送网141位复星员工加入爱心车队参加“春夜驰援行动”,840,25,正面,13
浦东文明倡议，积极为社区防疫贡献自己力量,1905,24,正面,7
中国胆管癌患者等有了精准治疗新选择艾伏尼布片开出首张处方,1402,24,中性,15
争做疫情防控排头兵突击手,741,24,正面,5
自助抄表！上海供水将上线新功能,1912,23,中性,8
抗疫“大白”的忧伤与自豪,1537,23,正面,16
传技能培训万门教育关门跑路，旗下App已搜不到，VIP群也被解散,1147,23,负面,14
2022年还敢这样开发票,1130,23,负面,15
今日上市：何氏眼科、哈焊华通、华融化学、和元生物、均普智能,941,23,中性,14
百亿级私募持仓曝光：新进上市公司14家,859,23,中性,15
深观察｜结婚登记创新低，年轻人为何越来越不想结婚,736,23,中性,6
私募大佬管华雨成立合远私募，首只产品或主打股票多头策略,731,23,中性,7
未名医药因“不接电话”遭投诉收关注函,719,23,负面,8
投资人：更青睐有长期市场需求的产品和有“韧性”的企业,1926,22,中性,9
