title,time,hot,emo,count
上海公布16个区防范区市民活动范围：这些区可逐步恢复公共交通,1420,2204,中性,1
上海：危急重症患者核酸不明，医疗机构应启用缓冲区及时救治,1053,999,中性,1
相关风险人群筛查发现的阳性感染者包括哪些人,1040,582,中性,2
（上海战疫录）一外卖骑手核酸检测异常、无电子通行证仍外出警方：已立案侦查,1719,355,负面,1
上海推动超市药店等基本生活业态“应开尽开”,1142,345,中性,3
上海加强巡游出租车保障满足市民就医出行需求,1614,295,中性,2
落地了！平均降价48%,2241,271,中性,1
新华时评：上海疫情稳中向好，不松劲才能夺取最终胜利,18,235,正面,1
上海：巩固来之不易的防控成果,53,234,中性,2
上海配送寄递“白名单”人数达8.7万余人查处违法违规人员300余人,1555,229,负面,2
上海最大方舱医院为学生读书学习创造条件,1031,206,中性,4
1100万人近期将离开上海？真相是,1703,204,中性,3
上海单日新增总数首次降至万例以下,1615,200,中性,4
上海交警推出疫情期间十项便民服务举措,1124,199,中性,5
上海：电商运力提升、超市卖场恢复运营，将推出商贸复工复市“白名单”,1054,189,中性,6
今天，上海传来三个好消息,1012,185,中性,7
上海昨日本土病例出院3055例解除集中隔离医学观察16021例,1028,184,中性,8
守“沪”日志：快递逐步重启持续保障商贸企业复工复产,853,179,中性,1
沪上烟火气之“家有宝贝”丨上海首例重症患儿诊治记,1626,173,中性,5
上海就大礼包腐败查处多人,1040,173,负面,9
防疫物资“急行军” 保障市民“菜篮子”,1201,159,中性,1
致敬“五一”假期里奋战在上海的“大白”,1125,147,正面,10
方舱日记｜是患者也是志愿者：帮“大白”不辛苦,1900,146,正面,1
上海庄新农副产品产销专业合作社虚假宣传“万吨果蔬滞销”，已被立案查处,1104,146,负面,11
（上海战疫录）单月完成保供套餐2.6万单“菜管家”保障居民“菜篮子”,1129,145,中性,12
向着社会面清零目标，冲刺！,1627,139,中性,6
上海战疫看点｜上海汽车业稳步推进复工复产,1555,132,中性,3
16天产出14幅画，一位上海患者笔下的福建“大白”长这样,1252,131,中性,2
口罩戴下巴会极大增加传染风险,1615,129,中性,7
上海：这些医院开设一站式配药便民门诊志愿者可持多张就诊卡在同一诊室配药,1124,129,中性,13
蔚来4月交付为5074辆累计交付近20万辆,1836,123,中性,2
上海：最小重症患儿出院,1043,122,中性,14
沪上医院挖潜扩容多措并举，堵点正在全力打通,1155,105,中性,15
小鹏汽车4月交付9002台同比增长75%,1847,104,中性,3
上海回应云南物资没人要被拉到工地：实为物资正分类装袋发给工人,1150,101,负面,16
得知阳性后翻墙外出，男子被立案调查！,902,100,负面,2
私家车队跨区送医“城市摆渡人”疫线来回,1419,99,正面,4
过去的一个月，他们在上海马路上骑车飞奔,1350,96,正面,3
本市发布最新常态化核酸采样点名单，截至4月30日全市已有1131个点位开放,1614,89,中性,8
上海防疫六十余天：一座超大城市是如何对抗奥密克戎的,1101,85,中性,17
严惩“借疫生财”上海已查办价格违法案件402起,1909,82,负面,4
新华全媒+丨方舱医院里的劳动者,1050,82,正面,18
上海“黑心”保供出租车被查处,1707,81,负面,9
上海发布警情通报,1106,78,负面,19
洗衣皂、牙刷、卫生纸、洗衣液、果蔬清洗剂别忙着囤，还要会选,654,74,中性,1
上海：新冠产妇诞下的危重先心病女婴成功获救,1354,71,正面,4
女子拒绝调岗遭开除，公司被判赔56万,1127,62,负面,20
（上海战疫录）上海严查涉疫价格违法行为曝光部分典型案例,1820,61,负面,5
2架无人机飞越黄浦江为癌症患者送药,1138,61,正面,21
大家关注的这些物资问题通报最新调查情况,1549,58,负面,5
