title,time,hot,emo,count
邓伦偷逃税被罚并追缴1.06亿,1612,4248,负面,1
上海昨日新增本土确诊9例本土无症状130例,824,1353,中性,1
航拍上海隔离校园里的莘莘学子,1538,328,正面,1
出生仅1个月婴儿去世捐器官救人,1354,307,中性,1
这14款App，被工信部点名！,1,284,中性,1
800元娃娃盲盒成本仅有30元 为抽取隐藏款，有消费者花1万多元狂买106份盲盒,2005,257,中性,1
上海全力满足市民防疫需求,1342,221,中性,2
在无资质机构“灌肠排毒”医美的坑为啥总有年轻人跳,621,207,负面,1
因疫情防控要求 上海多家医院暂停相关医疗服务,722,194,中性,2
文化建设这十年：拥抱世界的上海尽展东方神韵,1346,185,正面,3
多品牌终止合作！邓伦商业“作坊”曝光！,1949,182,负面,1
民航局：调整部分上海入境国际航班至成都等12个机场,1104,158,中性,1
 男子深夜锯ATM机：想做点小生意,36,129,负面,2
花费170万做医美却“翻车”，消费者维权要三倍赔偿,1024,126,负面,2
给活牛插管注水增加牛肉重量，主犯被判刑15年,755,122,负面,3
上海全市高校均采用封闭管理模式,1550,117,中性,2
用将心比心换心服口服,744,112,中性,4
让城市展现生态魅力,754,107,正面,5
离谱！上海男子半年时间变卖67块窨井盖,1137,106,负面,3
老人4年花掉150多万：养生馆老板娘自揭坑老骗局,1040,102,负面,4
堵漏洞、不“停摆”、保民生上海疫情防控追踪,2142,90,中性,2
上海调整今年春季高考招生工作,1922,86,中性,2
男子给15岁情人转账10多万 妻子起诉要求返还被驳回,1805,85,负面,3
吴凡：在家做抗原检测采样时要狠一点、准一点下得去手,1558,85,中性,3
上海虹口公安：我们，一起守护！,5,82,正面,3
冯建峰：科研是第一快乐的事,853,80,中性,2
吴凡：上海本轮疫情出现多链、多点社区传播局部区域高发,1533,77,中性,4
上海首例利用虚拟货币实施网络传销犯罪案告破,1658,73,负面,2
出生22天新生儿捐献肾脏拯救两个家庭，一生虽短爱在延续,1139,71,正面,5
消防：发布不实信息者已移交警方,56,70,负面,4
上海浦东：代接娃帮换药 民警用心解决群众困难,924,69,正面,3
徐汇闵行交界出现“隔离墙”,819,66,中性,4
3000亿“爱美”市场背后：投诉、赔偿与退市,733,65,负面,6
上海警方捣毁奥特曼玩具制假窝点查获假冒玩具40余万件,2106,62,负面,3
借100不还双倍钱手机被锁成砖头？ 一借贷团伙被判刑,1943,62,负面,4
凌晨，父亲核酸筛查中找到“大白女儿”他们用行动告诉你上海为何还是安全的,903,62,正面,5
“3·15”典型投诉来了：文峰诱导消费、盲盒“罗生门”、预付卡陷阱,1611,61,负面,3
假冒理财师卷走股民270多万元 上市公司怒怼短视频平台荐股专家,1940,59,负面,5
上海152.3万中小学生参加线上学习，全市高校封闭管理,1848,57,中性,6
放弃百万年薪，她的决定冲上热搜,1121,57,中性,6
为什么上海农产品量足价稳却有人觉得“买不到”,816,57,中性,6
离沪抵沪如何查验核酸报告,1532,56,中性,5
上海交大上千老师开私家车为学生送饭：在食堂打包 送到每一栋学生宿舍楼下,2308,55,正面,1
邓伦的违法事实有哪些？,1602,54,负面,4
划重点！敬酒后猝死，同桌人要担责吗？,1034,53,负面,7
上海消保委：攻击者可通过部分智能门铃窃取用户隐私,1554,52,中性,6
有他们，上海平静中透着力量,742,52,正面,7
上海浦东正式施行市场主体登记确认制,2103,48,中性,4
上海浦东新区：倡导企业采取居家办公、在线办公等灵活措施,1507,48,中性,7
邓伦发致歉信：愿意承担相关责任及后果,1741,46,负面,5
新生儿患坏死性小肠结肠炎生命垂危，儿中心上演“闭环”中的生死时速,1227,46,正面,4
宣称助眠又减肥，酵素气泡水是不是“智商税”,1221,45,中性,5
护航洋山港LNG“船-船”同步加注，他们准备了一年,1042,44,中性,8
读懂上市公司报告财务报告系列课程第二期：财务报表初见,927,44,中性,7
戴森发布全球灰尘研究报告，“看不见的灰尘”或成居家最大致敏源,1503,43,中性,8
对诱导消费者过度借贷要打防结合,1428,42,中性,9
盒马CEO再次炮轰叮咚：估计马上要爆仓,1027,42,中性,9
上海机场、铁路、地铁、公交防疫升级,908,42,中性,8
上海市医卫系统一线抗疫直击,1642,41,正面,6
当网络订餐的食物存在问题，消费者该如何维权？,1040,41,中性,10
男子伪造核酸检测阴性报告卖80到120元 开庭还辩称有精神病,921,41,负面,9
无印良品销售不合格运动鞋被罚3万余元 近年来多次违法违规被查处,1832,40,负面,7
新华全媒+|母子平安,1412,40,中性,10
95后外卖小哥意外被隔离在送餐小区内，转身成为防疫志愿者：“只希望疫情快点过去”,1455,39,正面,11
村里来了个“编外”志愿者，技术人员维修核酸采样点网络问题后申请留下一起奋战,1455,39,中性,12
高管亲属短线交易违规“踩红线”雅本化学独董致歉,740,39,中性,8
上海一社区向居民分享志愿者朋友圈 笑着笑着就哭了,1808,38,中性,8
上海进出火车站旅客需持48小时核酸报告,1804,38,中性,9
封闭在家如何自我调整,1616,38,中性,7
3·15曝光多家口碑营销公司，雇佣水军操纵关键词误导网民,2130,37,负面,5
上海多地户外空气阳性系谣言,909,37,中性,10
“新消费模式”需要“新维权方式”,715,37,中性,9
汤臣一品9500万豪宅遭粪水倒灌，业主：几乎没舒坦过,1027,36,负面,11
森兰正规电脑维修、家电维修、手机维修、开锁修锁等服务，预约方式一览,1818,35,中性,10
中博瑞康完成近亿元A轮融资，远翼投资领投,1336,35,中性,6
揭秘金融销售的“灰色地带”,920,35,负面,11
上海六院今日8时起恢复临港院区门诊急诊,832,35,中性,12
大超市卖过期巧克力，罚！,2142,34,负面,6
为数万学生送餐，鬓已斑白的教授也当配送员,1707,34,正面,8
上海：中小学启动线上教学 鼓励居家办公,1151,34,中性,12
上海正处于疫情应急处置关键阶段暴露问题和薄弱环节,1746,33,中性,9
成功抢购6瓶茅台却被商家取消订单，法院这样判,1056,33,中性,13
专家：充足睡眠+每日目“浴”阳光两小时,1500,32,中性,13
女人不管多少岁，最好别在这3个时间段“敷面膜”，浪费不说还伤脸,1000,32,中性,14
“随申办”可在线开具“居家健康监测证明”如何申请看这里,2002,31,中性,7
普陀全区菜场、商超备货足,1033,31,中性,15
小检拍案|女子花70多万没能挽回感情网络占卜套路多,917,31,负面,13
“七天冷静期”效果如何,824,31,中性,14
美容美发、网游充值、智能家电这里的消费陷阱你踩过吗,2105,30,中性,8
自购阵营扩容大额申购恢复公募“双管齐下”传递投资信心,1548,30,中性,14
315安联中国以客户为中心共促消费公平共享数字金融,1418,30,中性,15
手机上点一点就能在互联网医院看病，药还能送到家,1415,30,中性,16
多家行业龙头抛巨额回购方案，快递龙头已回购超10亿,720,30,中性,10
市场大幅波动，上市公司回购增持不断，公募基金自购纷现，还有准百亿私募发声,2314,29,中性,2
