title,time,hot,emo,count
上海新增5名核酸阳性人员，详情公布,1102,763,中性,1
强制下载APP？整改！,2333,424,中性,1
好消息！这些补贴，社保卡上就能领！,1555,260,中性,1
上海疾控：会保护隐私请详细还原细节,1145,163,中性,2
一年之计在于春|人勤春来早奋进正当时,628,160,中性,1
3月5日起，这项收费要翻倍,1102,148,中性,3
野地挖出巨额现金,1611,143,负面,1
女子高铁强行霸座被行拘5日,1247,133,负面,1
“征信修复”？别信！,1455,130,中性,2
全球最大工程！启动,935,115,中性,1
上海闵行区要建造方舱医院,2243,106,中性,2
此地新增7例！在同一个老年舞蹈队！,0,91,中性,1
1米深土中挖出百万现金，上海警方侦破特大诈骗案,829,88,负面,2
市民进出超市或者商场等公共场所时如何做好个人防护,1327,76,中性,2
青年男子浴室按摩死亡法医通过解剖找到关键证据,240,68,负面,1
上海志愿者注册率达23%志愿服务日益融入社会治理,1348,61,正面,3
美的集团联合拼多多合力备战“火三月”，“多多新国潮”再度加码制造业,2102,59,中性,1
上海一男子为直播PK进女浴室偷窥,1614,56,负面,2
男子用“一键挪车”报复前同事，竟是因为对方删了自己微信（视频）,1717,55,负面,3
优环境、促创新、畅融资多地支持中小企业发展综述,1716,49,正面,4
机场联络线首个区间隧道实现贯通，将穿越黄浦江向三林南站“进发”,1543,48,中性,3
公募FOF年内几乎全亏损如何才能更稳健,929,47,中性,3
魔都24小时营业的不一定是便利店，也可能是,1916,46,中性,1
当AI成为艺术家，我们的审美会变吗？,933,46,中性,4
上海电力(600021.SH)中标洋山港水公铁集疏运系统合同能源管理项目,1735,44,中性,5
小米生态链企业折戟科创板组团上市进度各异,1715,44,中性,6
新华全媒+丨上海：听障儿童乐享校园生活,1627,44,正面,7
8个快递小哥专偷苹果手机？,1154,44,负面,4
上海8例感染者来自同一老年舞蹈队病例均系感染奥密克戎变异株,415,44,中性,1
上海国际文物艺术品交易中心揭牌,940,43,中性,5
消防员自18岁至今累计献血100次,2000,42,正面,2
建议招聘对往应届毕业生一视同仁,1030,41,中性,5
男子主动敬酒后猝死谁担责,808,41,负面,6
上海首次启动检察听证员库监督司法 欢迎更多群众报名参与,1610,39,中性,8
害怕露馅，连夜下锅吃完3斤,1358,38,负面,4
蔚来汽车申请元宇宙商标被驳回,1123,38,中性,6
《未来中国》：让科学榜样成为最闪耀的时代偶像,747,37,正面,2
李英锋｜为未成年人医美打好“安全补丁”,1647,36,中性,9
上海海上搜救中心宝山分中心成立,1637,36,中性,10
徐汇地暖清洗服务推荐，附注意事项及预约方式,1800,35,中性,2
上海启动10000吨沉箱整体打捞38米长清代古船,1606,35,中性,11
地铁11号线花桥延伸段恢复运营,1249,35,中性,5
失眠、认知障碍、高血压竟都与它有关，医生强调别再不重视“听不清”,1622,33,中性,12
AITO品牌开年大动作问界M5将于3月5日开启交付,1009,33,中性,7
又一家瞄准IPO，申港证券进入辅导备案期,1543,32,中性,4
还有人不知道国家反诈中心APP有什么用？,948,32,中性,7
全面贯彻“零容忍”上交所从严监管上市公司突出问题,918,32,中性,8
张江高科业绩快报：2021年净利同比下降59.35%,1558,31,中性,5
何建华：“数字长三角”是区域一体化高质量发展的实现路径,1109,31,中性,8
上海铁路局这些列车恢复开行或增开,932,31,中性,9
美的集团与上海宝冶签订战略合作协议,1929,30,中性,3
上海成品油价3月4日零点起上调,1800,30,中性,4
外高桥：预计2021年归属股东净利润9.39亿元同比增30.14%,1551,30,中性,6
强生召回合成可吸收性外科缝线产品针线连接处存裂纹,1445,30,中性,7
来了解常见测试及设备吧,1115,30,中性,9
司机酒后撞车逃逸因跑不动了被抓 ,1014,30,负面,10
上海密室剧本杀场所需对剧本进行备案,1007,29,中性,11
长三角示范区互联互通领域重点项目建设情况来了,854,29,中性,10
比亚迪投资新能源汽车智能充电产品研发商挚达科技,944,28,中性,11
上海严打电商“刷单炒信”罚款428万典型案例曝光,1503,27,负面,8
民航局对2个航班实施熔断措施,1531,26,中性,9
8名快递骑手先后私吞货物后失联，民警调查发现竟是1人所为,1517,26,负面,10
上海浦东创新商事领域制度激发市场主体活力,1405,26,中性,11
连锁餐饮接连冲刺“第一股”，资本化热潮来了,1152,26,中性,12
要涨价了！事关出行！,1815,25,中性,5
临港集卡服务中心智慧化升级，为司机打造温暖的“家”,1432,25,正面,12
上海原油期货涨停 再创上市以来新高,1109,25,中性,13
施华蔻关联公司被强制执行 10 万元,1100,25,中性,14
瞄准全球顶级资产管理中心上海陆家嘴再扩“朋友圈”,2231,24,中性,3
喜茶+柰雪+乐乐茶上演“三国演义”，蜜雪冰城能否成为搅局“司马懿”,825,24,中性,12
上午生孩子和下午生孩子有区别,0,24,中性,2
全国政协委员胡卫：“双减”正当时可探索“普职融合”发展,2046,23,中性,3
金山这所学校入选,1954,23,正面,6
点外卖的年轻人，逃不过山寨奶茶,1649,23,中性,13
上海老年舞蹈队8人感染，专家：谨防传播链延长,1620,23,中性,14
开仓！帮832个脱贫县农副产品找销路,2240,22,正面,4
感动中国丨亲自坐上战机上天观测顾诵芬攻克歼-8研制难题,2056,22,正面,4
科济药业实体瘤CAR-T候选产品CT041在中国进入确证性Ⅱ期临床试验,1958,22,中性,7
普陀的他们把“健康”送上门,1658,22,中性,15
志愿者注册率达23%，沪发布2021年志愿服务发展情况,1430,22,中性,13
恒丰银行资金运营中心参加上海新设金融机构集体揭牌仪式,1413,22,中性,14
手法娴熟！高校宿管保安免费为学生理发,921,22,正面,13
胡卫委员：青少年健康成长需适当“留白”,2322,21,中性,5
“人工听觉脑干植入系统”国产化进程进一步提速特困听障人士得关爱,2049,21,正面,5
*ST澄星：停牌核查结束 股票复牌,1737,21,中性,16
养老保险中断缴费会影响之前的缴费记录吗,1647,21,中性,17
开普检测拟成立上海分公司,1643,21,中性,18
查案24件罚款428万余元上海严查“刷单炒信”违法行为,1614,21,负面,19
中坚科技上市6年无资本运作净利连降预盈超千万控股股东转20%股权或套现4亿,1456,21,中性,15
固收+策略FOF一站式解决择基难题富国智选稳进FOF重磅首发,921,21,中性,14
不让由科学家带领的浦东高科技企业受困于“细枝末节”,810,21,中性,15
“好人文化”在这里引领社区文明新风尚，金山工业区举办“学雷锋”志愿服务活动,2202,20,正面,6
融创、花样年、世茂、奥园等企业被上海票交所列入持续逾期名单,1900,20,中性,8
新世界：将不再参与新世界投资中心基金的后续认缴,1835,20,中性,9
陆家嘴2021年股东净利43.11亿元，同比增长7.45%,1558,20,中性,16
