title,time,hot,emo,count
离沪人员，注意了！,634,903,中性,1
上海疫情最新通报！,918,693,中性,1
上海新增“358+4144”，今起浦东、浦南及毗邻区域实行分区分类网格化管理，详情,920,482,中性,2
稳住“菜篮子” 沪上“接力跑”,1628,421,中性,1
上海要求社区排摸居民紧急就医需求,1400,350,中性,1
上海发布《关于在本市推行“场所码”等扫码通行疫情防控措施的通告》,1439,313,中性,2
上海一企业合规整改后为防疫作出新贡献,722,257,中性,2
上海战疫・凡人微光｜“火焰蓝”变身“大白”战斗在一线,2230,181,正面,1
上海用同一拭子为两位市民做核酸检测,1943,167,正面,1
上海16个区发布《告居民书》对非重点区域居民进行抗原检测,1150,139,中性,1
消防涉疫志愿队对集中隔离点进行消杀工作,833,133,中性,3
4年内将投资超500亿美元福特加速电气化转型,1639,107,中性,2
官方通报：停职！,1517,101,负面,3
人民财评：用治理升级护航消费升级,2138,100,中性,1
上海市公安局部署第二批核酸筛查工作管控措施,15,95,正面,1
就业季遭遇疫情上海一高校党委书记“直播带人”,859,93,正面,4
4月2日至4日地铁6、16号线运营时间调整为7至20时其他线路暂停运营,2035,90,中性,2
4月1日上海全市主要医疗机构暂停医疗服务情况,1115,89,中性,2
为城市“宅家”的你请放心，“菜篮子”由他们日夜不歇在守护,1722,85,中性,3
“社区团购”哪些可信，哪些要留个心眼,925,83,中性,5
上海市民一大早被通知下楼领物资 ：“内心很温暖，谢谢山东人！”,2101,82,正面,3
上海7个车站暂停办理旅客进出站乘车业务,1527,81,中性,4
上海再辟谣！这些消息都是假的,1614,80,中性,4
飞利浦因在幼儿园发布广告被罚79万,1429,80,负面,5
上海2位确诊老人转运路上互相搀扶 拍摄者：有点心酸 希望平安回来,2048,77,正面,4
上海网络辟谣：网传浦东某市场志愿者跪压外卖人员,1828,75,负面,2
上海哮喘离世老人家属发声,745,72,中性,3
疫线快评｜团结一心，众志成城,2114,71,正面,5
环保督察重在整改落实,1007,67,正面,3
上海公安：科技加人力，助力核酸筛查“不漏一户、不落一人”,1802,66,中性,3
蔚来汽车申请注册多个酒类商标,1031,65,中性,4
行程码带星号人员一律“五天三检”,1721,63,中性,5
上海感染者超2万，张文宏被骂惨：疫情没完没了，这是我们必须知道的真相,1735,62,负面,6
航拍上海新国际博览中心临时集中隔离点,2155,61,中性,6
给大脑绘制“高清图谱”中国科学家新研究有助启发新一代人工智能,1107,61,中性,5
24吨“爱心蔬菜”在上海温暖接力，驰援社区，他们在行动！,2052,59,正面,7
宇尘说车│高合“喜欢创造”进化不止HiPhiZGT全球首次亮相,0,57,中性,2
交通银行助力申城小微企业共克时艰,1506,55,中性,6
推动无障碍环境建设，其实是为了明天的自己,1020,55,正面,6
我国科学家精确绘制小鼠全脑“导航地图”,1046,54,中性,7
春秋航空搭载120名“美团小哥”驰援上海,1639,53,正面,7
航拍上海浦西封控第一天：外滩空无一人 道路不见车流,1057,51,中性,8
留抵退税新政实施首日上海500余户企业收到留抵退税款16.55亿元,2320,50,中性,2
上海：大学生争当防疫志愿者,1735,48,正面,8
奉贤区：暂无防范区4月1日实施一次全员新冠病毒抗原筛查,739,46,中性,4
规模最大公募REITs来袭中交REIT4月7日开售,1614,45,中性,9
120医生“机械执行急救任务”该如何避免,1325,44,负面,1
安全生产无小事 注意事项要牢记,900,44,中性,6
上海半夜全面消杀，液体对肺不好，今早别开窗,818,44,中性,7
直击上海浦西核酸筛查现场,1437,43,中性,7
拼多多诉争“拼夕夕”商标被驳回，法院：因与“拼多多”相似,1900,42,中性,4
添田武人正式调任索尼集团公司,1645,42,中性,10
宁光：多休息补维C，乘电梯要“面壁”,1107,42,中性,9
"解决用户用药难题，平台上线""上海紧急找药""求助通道",1827,41,中性,5
浦东紧急招募血透工作志愿者，有血液透析上岗证优先,1640,41,中性,11
邬惊雷：第一批封控区域核酸筛查超1800万人次，初步达到预定目标丨疫情防控新闻发布会,1119,41,中性,10
俄央行放宽不支持对俄制裁国家的居民和非居民法人向俄境外汇款的限制,1522,40,中性,8
浦西封控第一天，上海十院肿瘤科收到一条报平安短信,1447,40,正面,9
上海市胸科医院医疗队奔赴抗疫一线,1322,40,正面,2
央行上海分行：金融机构不得盲目限贷、抽贷、断贷、压贷,1720,39,中性,12
上海富人隔离期奢侈生活曝光，可我更关心那个住烂尾楼的女人,1921,38,中性,6
上海六院删除丁丁保卫战文章，曾因医护人员肢体冲突引关注,2216,37,负面,3
大白• 上海市妇联中心呼吁：关爱母亲,2114,37,中性,8
上海保险业为医护人员提供1500亿元风险保障,1942,37,正面,7
4天两次核酸采样逾1800万人次上海浦东为何还要继续封控,1210,37,中性,3
提醒！腰椎间盘突出千万别练仰卧起坐 ,1200,37,中性,4
“健康上海行动”邀市民参加疫情防控与健康知识云竞赛,2154,36,中性,9
上海来益人员需集中隔离7天,2109,36,中性,10
上海浦西今起实行封控管理，记者凌晨实地探访,1055,36,中性,11
上海浦东国际机场第一季度国际货邮航班查验量超2万架次,1333,35,中性,5
日赚3亿，刚刚，10倍大牛股业绩“连环炸”,340,35,中性,1
超市菜场采购如何降低感染风险,1710,34,中性,13
华嵘控股扣非净利连亏六年跨界“有瘾”难觅归途,745,34,负面,5
松江区疫情防控期间医疗机构开诊情况及就医保障热线电话,2119,33,中性,11
上海石化3500名员工驻守岗位保供应大丝束碳纤维项目建设有序开展,1609,33,正面,14
今起浦西地区封控开始，各区最新保供服务信息一览,1724,32,中性,15
上海盒马12家门店今起提供团购服务，3日起部分门店暂停线上散单,1350,32,中性,6
两趟列车发现10多例阳性，均经过上海,2031,31,中性,12
上海浦西：封控前夜的急诊室,1924,31,负面,8
上海黄浦警方全力做好新一轮核酸筛查保障工作,1715,31,正面,16
疫情当前，普陀这个“小屋”关护不停步，暖心护航未成年人,1636,31,正面,17
“重点场所预防性消毒”解释来了,1631,31,中性,18
上海：医护全力守护血透患者“生命线”,1548,31,中性,10
疫情期间发布涉医求助信息应有专门渠道,1016,31,负面,12
上海女子感染新冠，味觉减弱在隔离点，她用视频记录生活，意外成了“名人”,1712,30,中性,19
GET资讯奉贤区关于进一步严格落实防疫管理措施告市民书,902,30,中性,8
青浦区居民生活物资集采集配的告知书,1401,29,中性,11
上海东方公证处应对突发疫情有预案,350,29,中性,2
上海浦西全域封控首日多家医院医疗队支援核酸采样和检测,2205,28,中性,4
科创板首家创新医疗器械企业过会，华泰联合独家保荐,1,28,中性,3
公募基金2021年报全景：权益类基金赚钱更难管理费收入分化,2058,27,中性,13
上海闵行区七宝八号桥批发市场,1845,27,负面,9
战投方智路建广联合体600亿元投资款到位紫光集团重整进入交割期,1522,27,中性,12
资管大佬林鹏最新发声：对宏观经济有信心，看好这两类个股,1517,27,中性,13
上海快递员的一天：摆地摊，睡货车，到处找地方做核酸,1515,27,中性,14
大咖分享|OATLY燕麦奶的商业本质,1311,27,中性,7
投资电视剧未发行，张翰讨回夏梦狂诗曲2400万投资款,1100,27,中性,13
基金赚超7000亿，四大费超2000亿,1045,27,中性,14
上海医疗机构切实保障急诊生命通道畅通确保对患者进行及时救治,951,27,中性,9
黄大宪感染新冠，失去世锦赛参赛资格,1905,26,中性,10
市场监管总局：今年将开展检验检测市场专项整治行动,1515,26,中性,15
“48小时发货”“能拍即能发”直播间“上海蔬菜同城配送”卖菜靠谱吗,1257,26,负面,8
上海市疫情期间食品安全风险提示和消费预警,1130,26,中性,15
跨越浦东浦西的外卖小哥火了,818,26,正面,10
中体西用：自闭症可治亦可防,2042,25,中性,14
封控区市民胃穿孔、核酸异常马上转运至集中隔离收治点做手术,1650,25,中性,20
发挥市场的力量让上海市民吃得上菜,1310,25,中性,9
新能源车涨价，乐坏了电池回收行业,1215,25,负面,10
35家基金公司去年净利增40%业务“打法”向买方投顾转型,924,25,中性,11
美媒：在金融中心上海，交易员选择办公桌旁过夜,711,25,中性,6
上海世博隔离点内“专病门诊”开张,2229,24,中性,5
应对业绩下滑，万科的解题思路是什么？,1738,24,中性,21
哄抬价格、不明码标价市场监管局公布一批疫情防控期间价格违法典型案例,1530,24,负面,16
防疫关键阶段的上海，需要更多温暖和信心,1517,24,正面,17
浦东新区封控96小时，洋山港船舶流量保持正常运行,1220,24,中性,11
“我是一名无症状感染者，我的经历也许能帮到很多人”,1101,24,负面,16
深夜通报，离沪须24小时抗原阴性，业绩大增的概念股曝光,848,24,中性,12
冒充公检法已升级：接到电话才知道自己成密接者了,750,24,负面,7
上海研发平台“新型冠状病毒肺炎科学信息”专栏更新上线,620,24,中性,8
拥堵、跳港、延期！这项业务陷入混乱,1,24,中性,4
朋友圈疯传某品牌方便面中含农药,1800,23,负面,11
抗原检测、核酸筛查异常别慌,1701,23,中性,22
群众事无小事，黄浦警方暖心帮助解决“急难愁盼”,1632,23,正面,23
上海救治从非洲刚果辗转回国就医的眼疾患者,1251,23,正面,12
闵行区浦江镇浦锦街道保持封控，4月1日组织开展一次抗原检测,751,23,中性,9
中国企业历经八年自主研发的消杀防护机加入上海“抗疫”,521,23,中性,1
如何自救，“纾困”红包持续发放，曙光何时到来,2043,22,负面,15
新一批保供应蔬菜送达居民家中,2001,22,正面,16
几十辆大型卡车被困路上进退两，他们立即出动，妥善解决滞留司机难题,1751,22,正面,24
网约车平台推出系列举措，支持上海司机安心防疫,1632,22,中性,25
综艺《11点睡吧》聚焦睡眠问题,1047,22,中性,17
“疫”不容辞，上海银行业保险业聚焦急难愁盼提升金融服务能力,2359,21,中性,6
价值1100万元连花清瘟将在上海发放,2111,21,正面,17
亲历上海疫情|每天睁眼第一件事就是“抢菜”,1823,21,中性,12
个人如何用中药防护,1706,21,中性,26
满足多元化健康管理需求中国太保加速康复布局,1655,21,中性,27
天岳先进2021年扭亏将摘“U”营收增16.25%,1529,21,中性,18
疫情封控期，怎样才能快速买药？,1518,21,中性,19
收评：A股4月迎开门红，沪指强势拉升涨近1%，金融、地产等板块联袂上扬,1505,21,中性,20
上海市税务局马正文局长启动本市第31个税收宣传月,1016,21,中性,18
12岁女孩想妈妈，上海医疗队评估后让母女团聚,2051,20,负面,18
浦西封控首日物资供应调查：为何有人晒单“买到了”，有人却说站点都关了,2039,20,中性,19
上海浦东、浦南及毗邻区域实行分区分类、网格化管理，居民服务热线延续，请收好,1942,20,中性,13
小区居民开设“食物银行”，专供独居老人,1650,20,中性,28
“揽事民警”跨江配药,1618,20,正面,29
公募基金去年利润超七千亿固收产品成盈利“压舱石”,1530,20,中性,21
因身体原因无法接种新冠疫苗该如何做好防护,1326,20,中性,13
这群物业人化身为“快递员”“闪送员”“守门员”,822,20,正面,13
深市近九成公司加大线上投关投入,709,20,中性,10
规模扩张产品布局求长远合资理财公司“吹皱一池春水”,709,20,中性,11
农化巨头先正达集团去年营收282亿美元，四季度利润增长4%,2221,19,中性,7
上海累计感染破3万，这三兄弟坐不住了：平常玩归玩闹归闹，有事他们真上,2154,19,中性,20
新华全媒+|网上“牵线”学校“搭台”高校毕业生就业按下“快进键”,2043,19,中性,21
重塑商业模式 国美零售按下发展快进键,1707,19,中性,30
上海这群人无微不至让老人有所依,1647,19,正面,31
喜马拉雅，“声”意难讲,1445,19,中性,22
最新！韩空军两架飞机空中相撞3死1伤,1350,19,负面,14
新力金融一字跌停通怡投资去年4季度突击入股被质疑,1112,19,中性,19
安哥配音秀黑猫警长大战黑老大，这瓜保熟！,950,19,中性,14
中医药治疗新冠肺炎“八问八答”,915,19,中性,15
强化医疗废物监管 助力疫情防控,911,19,中性,16
一锤定音：媒体别再炒作“华为造车”了,810,19,中性,17
外国人优待到瑞金医院隔离,748,19,中性,12
在上海初筛阳性仍坐动车返乡，一确诊被采取刑事强制措施,24,19,负面,5
致敬！战斗在“疫”线的上海上市公司,2113,18,正面,22
帮侬忙｜血透指定医疗点，24小时满负荷运转,2015,18,负面,23
沪郊小镇，新一轮核酸筛查背后，有许多人像“上了发条”一样,2006,18,正面,24
连夜驱车200多公里崇明警方为独居老人送上“救命药”,1943,18,正面,14
口岸通关“不间断”，全力保障国际航行船舶中国籍海员正常换班，他们在港口彻夜未眠,1801,18,中性,15
这份手绘路线图，让居民做核酸不交叉少接触不走回头路,1722,18,正面,32
抖音商城，无处安放,1700,18,中性,33
中建八局建设者逆行出征守“沪”安全！,1624,18,正面,34
共克时艰|东风风神创历史“最佳一季度”，销量超去年半年,1613,18,中性,35
10小时路口站立他带队保障多条物资通道“不打死结”,1606,18,中性,36
4月1日国内黄金期货涨0.22%,1604,18,中性,37
封控管理期间，就医怎么办,1359,18,中性,15
老东家去员工住处拍照“取证”被诉侵权，是否侵犯隐私？,957,18,负面,18
优然牧业营收净利双增长伊利系产业链布局初露锋芒,902,18,中性,19
文艺评论丨数字影像正在重塑博物馆展览的大众体验,810,18,中性,20
最新！上汽大众上海工厂今起停产,46,18,中性,6
同心共抗疫全力保供应专供上海首批60吨大米从合肥发出2天内计划调拨500吨大米驰援上海,2102,17,中性,25
聚焦疫情防控｜长三角铁路货运全力保畅“海铁联运”解难题,1816,17,中性,16
4月1日国内原油期货跌5.51%,1623,17,中性,38
防范糖尿病心衰需关口前移,1251,17,中性,16
6.6万平方米，1100个床位,1148,17,中性,20
”上海市中医医院紧急胃镜救治封控区耄耋老人,1041,17,正面,21
素颜的上海：摒牢，为了我们共同的牵挂,1034,17,中性,22
关于上海疫情，眉山疾控发布紧急提示,859,17,中性,21
便民！杨浦生活物资保障服务渠道一览,2342,16,中性,8
杜兆才当选东亚足联主席,2241,16,中性,9
上海养老院全封闭管理，老人怎么做核酸采样,2215,16,中性,10
在上海封控小区当志愿者：能做事，敢“怼”人，不怕满天飞的消息|睡前分享,2138,16,中性,26
在隔离点专访陈尔真：上海为什么无症状感染者比例较高,2035,16,中性,27
上纬新材上市次年净利降89%申万宏源项目净募资0.7亿,1752,16,中性,39
浦西筛查今天全面展开，这支志愿者队伍清晨5时就出发了,1628,16,正面,40
全天值守、耐心劝诫、细致消杀徐汇“物业人”筑牢社区抗疫防线,1501,16,正面,23
3月以来上海发布40余条疫情相关辟谣信息,1423,16,负面,24
面膜敷15分钟和30分钟到底有什么区别,1220,16,中性,17
没有硝烟的战“疫”  人民警察逆行而上,853,16,正面,22
这家企业又要给员工涨薪,711,16,中性,13
热点问答丨封控区域就医保障、交通安排、核酸筛查要注意哪些事项,222,16,中性,3
别让消费者想修但不敢修 | 画里有话,44,16,负面,7
“医护人员辛苦了，我们把春天送给你”,26,16,正面,8
又是电动车着火20个电动车爆炸起火瞬间,1921,15,负面,17
5人在上海非法捕捞鱼类319尾被抓,1659,15,负面,41
亲历上海疫情封控：街头空无一人 “大白”匆匆奔走 防疫措施更加坚决,1603,15,中性,42
长宁区关于核酸筛查封控期间居民紧急就医措施的告知书,1421,15,中性,25
上海公布6起疫情期间价格违法案例 ：有人卖萝卜，进销差价率369.5%,1300,15,负面,18
种下希望！上海居民居家种菜种葱，从种植中寻找乐趣,1038,15,中性,23
新民微评：人民至上,1232,14,负面,19
最新！汇川发布疫情防控提示,1014,13,中性,24
记者现场直击浦西封控第一天,1722,12,中性,43
上海动物园备足口粮，饲养员兽医陪伴动物朋友度过封控期,1625,12,正面,44
途经虹桥枢纽西交通中心、铁路上海南站等地，4月1日至4月5日，开设串联专线,1328,12,中性,20
疫情期间如何保持心理健康？宛平南路600号专家来支招,1143,12,中性,25
中国证监会投资者保护局原一级巡视员曾长虹被开除党籍,1726,11,负面,45
疫情期间员工隐瞒行程去旅游被开除，法院判了,1706,11,负面,46
上海我们来了！45辆车，800吨蔬菜从郑州万邦出发送往上海,1018,11,正面,26
上海陆家嘴楼宇群亮灯，上面写着：“我爱上海”、“上海加油”,2244,10,正面,11
上海消防员用无人机投送急用药,2237,10,中性,12
跨江药来了！上海两区交警接力护送 79岁肺癌老人拿到救命药”,1856,10,正面,18
上海辟谣外卖快递全部关闭,1005,10,中性,27
女子卖仿品被投诉后连盗5家专卖店 被捕后痛哭,1035,9,负面,28
