title,time,hot,emo,count
上海新增3084例本土确诊上海新增7例本土死亡病例,753,4136,中性,1
被抓！上海一男子哄抬物价获利150余万,1838,1682,负面,1
上海两干部因劣质猪肉事件被免职,1145,1089,负面,1
上海将建配送寄递“人员白名单”，骑手核酸检测由动态随申码替代离线核酸码,1045,443,中性,2
上海以“固定+便民+流动”相结合方式，设置常态化核酸采样点,2129,437,中性,1
6袋泡面20个鸡蛋，代购要900元,758,380,负面,2
上海：4月15日以来，累计已完成核酸筛查3700余万人次,1014,295,中性,3
凌晨，上海一小区300多人在等蛋糕,2231,288,正面,1
上海“市民新冠防疫知识手册”电子书今日上线,1316,286,中性,1
援沪蔬菜里藏手写信：一位热爱上海的老人,1446,285,正面,1
为了一名危重新生儿,1038,284,负面,4
上海警方抓获一使用伪造通行证违法嫌疑人,1229,279,负面,2
上海封控区为何天天做核酸检测,2009,270,中性,2
上海最年轻的居委会顶住压力冲“疫”线,317,267,中性,1
上海机关、企事业单位党员干部：到群众最需要的地方去,1008,256,正面,5
您关心的问题，都在这里,1316,224,中性,3
流行病学专家李觉：“动态清零”是综合社会成本最低的抗疫策略,1317,218,中性,4
上海女子“教科书级”操作,1103,215,中性,6
“人民至上、生命至上”不是一句口号,352,213,中性,2
“桂沪”一家亲 战“疫”一条心,1315,201,正面,5
上海：坚持“动态清零”总方针加紧推进疫情防控工作,2033,195,中性,3
上海“大鱼海棠”方舱内护士长手记记录爱的点滴,1037,194,中性,7
上海徐汇方舱医院完成改造开始接收感染者,1339,186,中性,6
上海：商品流通注重全链条消杀管理,1011,182,中性,8
上海市就医保药应急平台打通“最后100米”,1106,180,中性,9
上海青浦区调动公交资源启动“流动超市”,1350,174,中性,7
上海嘉定：“我嘉货栈”打造“家门口的便民店”,1106,169,中性,10
上海市场监管部门“一企一策”助力200余家食品生产企业复工,1608,166,中性,1
94岁阿婆被拉去方舱？上海市普陀区宜川路街道回应,2247,165,中性,2
国家邮政局回应“最后一公里”配送问题：全力保供,1612,165,中性,2
“菜篮子”堵点是这样打通的,1323,164,正面,8
上海全市已招募疫情防控志愿者超35万人各岗位志愿者争当“五大员”,1300,164,正面,9
兰州局援助上海十车皮牛羊肉无人接收？上海铁路部门辟谣,1334,163,负面,10
上海临港方舱医院增设慢病“专家门诊”,1049,161,中性,11
逆行2000公里，他注册成为一名骑手,2021,156,中性,4
温馨！上海1岁小患者方舱里过生日,1058,152,正面,12
上海一公司哄抬防疫用品价格，立案调查！,1833,149,负面,2
上海高院发布涉疫情金融纠纷案件法律适用的相关问答,1006,149,中性,13
上海市监局约谈美团、饿了么！,1144,147,中性,14
上海谈连方舱医院110名患者出院,1126,143,正面,15
上海建立重点企业“白名单”制度启动实施复工复产,2123,142,中性,5
组建跨院际跨层级专业化办案团队，向网络犯罪亮剑,1505,142,负面,2
上海罕见病患儿需要特殊奶粉一场跨越1300公里的接力,1331,141,中性,11
两次求助，两次护送，22天的等待上海重症老人求助终得圆满,1100,141,正面,16
最大方舱迎万人出舱规模，“进、出”舱提速,2226,139,中性,3
上海金山方舱医院：智能健康机器人助力实现高效、安全、便捷诊疗,1450,137,中性,3
上海9家新冠定点医院全力救治，“老、小、孕、重”一人一策，中西医并重,2141,136,中性,6
上海封控急救不停：医生争分夺秒打开“生”路先心病新生儿得重生,1709,134,正面,3
一位母亲决定在方舱里建“教室”,1108,133,中性,17
上海奉贤制定农业人员“白名单”，1800人投入春耕生产,2224,132,正面,4
上海：保障血透患者身体健康,1100,130,正面,18
上海高校志愿者走进疾控部门做流调：获取信任成“必修课”,1223,129,中性,12
社区书记当“团长”保障3300多名居民物资,1315,128,正面,13
上海在岗骑手已近2万人，需48小时核酸阴性证明、绿码才能上岗,1225,127,中性,14
守“沪”日志：疫情下上海人“重新认识”自己的邻居,1100,126,正面,19
粤医护援“沪”核酸检测：还没见过白天的上海,1308,122,正面,15
“沪”助 | 消杀先锋出列！到！！！,2118,121,正面,7
哄抬价格销售3000余份！移交公安,1044,117,负面,20
鞋套改包包上海社区自制医护人员“爬楼包”,1013,117,中性,21
专访|江城：跟新冠病毒作斗争，我“有经验”,1533,114,正面,4
两地三警接力跨越300公里，为气切病人送来“救命”吸痰管,1858,113,正面,3
我的援沪日记|“不管是哪里人，在这就是一家人”,1116,113,正面,22
工信部刚刚回应！,1432,112,中性,5
上海：互联网医院努力破解社区封控下民众看病难、配药难,1023,110,中性,23
上海：外省市支援 持续提升核酸检测能力,2138,106,正面,8
