title,time,hot,emo,count
上海秋季高考统考延期至7月7日至9日,1027,4365,中性,1
上海新增本土确诊253例和本土无症状3961例,857,1247,中性,1
上海报告阳性感染者数量连续两周呈下降趋势,1139,296,中性,2
上海：高校毕业生就业压力大，正加强岗位募集促进就业,1512,283,中性,1
她的另一个身份鲜为人知,1200,277,正面,1
上海浦东开行首辆复工复产定制班车,1113,265,中性,3
辛苦了！部分援沪医疗队撤离，感谢你们千里驰援,1500,229,正面,2
（上海战疫录）上海警方：三名男子伪造并出售通行证又非法拉客，被采取刑事措施,1922,205,负面,1
浦东新区三大硬核产业447家重点企业逐步恢复产能,1531,204,中性,3
上海有孩子出方舱后，父母都不要,1900,195,负面,2
上海将派遣疾控人员“一对一”进驻中高考考点加强防疫专业指导,1536,192,中性,4
上海嘉定安亭安鹤方舱医院休舱,1323,189,正面,2
上海7个区和浦东部分街镇社会面基本清零,629,185,中性,1
上海临港新片区工业企业已复工复产290家100个在建项目复工,2112,170,中性,1
警惕利用疫情热点诈骗,1055,168,中性,4
上海市民可提前申领更新“核酸码”一图了解,1313,165,中性,3
复工后工作餐怎样吃才符合防疫要求,1318,163,中性,4
上海社区防疫志愿者这份安全消毒指南请收下,1008,163,中性,5
上海加快构建“15分钟核酸采样服务圈”这份附近采样点查询方式请收下,2001,162,中性,2
上海为何要进行多轮筛查？最新回应来了,1209,161,中性,5
上海公安1300余名临退休民警坚守疫情防控一线,849,154,正面,2
上海松江万亩良田迎早稻插秧播种防疫生产两不误,1600,152,中性,1
方舱医院里过生日：特殊的日子，需要一份仪式感,1135,151,正面,6
昨日上海共划分封控区10390个，涉及人口数约235万人,1023,149,中性,7
上海即日起开展专项行动：加强保供食品安全检查，加大对社区团购执法力度,2140,143,正面,3
我们一定能够打赢大上海保卫战,1102,143,正面,8
上海战疫看点｜网点复工小哥返岗上海按下保供“加速键”,1211,141,中性,6
（上海战疫录）一线丨千方百计疏通“堵点”地产蔬果产销对接入市,1119,141,中性,9
上海推动与市民生活密切相关商贸企业节点和网点有序复工复市,1140,129,中性,10
瞭望 | 白医执甲沪上抗疫,1627,127,正面,2
（上海战疫录）鄂沪医护携手成功救治失血性休克的新冠肺炎危重患者,503,118,正面,1
（上海战疫录）一线｜援沪“抢绿”，“娘子军”医护奋战北蔡,1159,117,正面,11
张文宏等最新发文：上海人民正在迎接走出此轮疫情的曙光,1439,110,中性,5
“破茧化蝶”：国产大型客机C919,1124,107,中性,12
上海将设置不同类型专用考场，确保“应考尽考”,1145,104,中性,13
打击网络谣言共建清朗家园 中国互联网联合辟谣平台4月辟谣榜,1408,91,负面,6
关注“负面情绪”的预警信号，这份提示请收好,1552,86,中性,7
上海一食品商店因哄抬价格被罚款,2014,79,负面,4
