title,time,hot,emo,count
上海新增确诊96例无症状4381例,804,1500,中性,1
抗疫情抓发展丨上海努力保障产业链供应链稳定一线见闻,1747,531,中性,1
热点 | 上海浦西地区提前到今晚封控？,1800,452,中性,1
上海：将向防控一线人员发放补助补贴,1412,390,中性,1
上海浦东新区：封控期间人员足不出户，不得擅自出门取外卖快递,1028,257,中性,1
核酸检测和抗原检测的棉签有毒,1018,238,中性,2
驰援上海抗疫！我们共同“守沪”,1522,212,正面,2
上海出台21条举措全力抗疫情助企业促发展,1007,207,正面,3
网警奋战“疫”线 ，织牢社区防控网,1438,206,正面,3
多家银行“试水”个人碳账户金融如何撬动降碳大市场,810,205,中性,2
全程网办、延期办理、容缺办理，上海公安推出疫情期间30条便民措施,1047,197,中性,4
上海市市场监管局公布疫情防控期间典型价格违法行为,1404,193,负面,4
上海出台纾困政策助力零售餐饮会展等行业恢复,1459,171,中性,5
凉山州疾病预防控制中心健康提示,1840,168,中性,2
警方回应网传男子划皮划艇渡黄浦江：因在家无聊苏州河划行非封控区居民,1618,168,负面,2
齐心协力迎大考上海新一轮核酸筛查目击记,1102,164,正面,5
有关交通、医疗、物资上海新一轮核酸筛查期间18个热点问答来了,1048,157,中性,6
聚焦上海最大规模核酸筛查,1803,149,中性,3
上海蒙山菜场回应2颗白菜93元：单价7块多总重12斤 已同意该顾客退货需求,1420,134,负面,6
高危孕妇深夜发了一条973字的长微博，背后的故事让人暖心,1446,111,正面,7
上海母女掉一根葱被捡走骑车追两公里讨回 当事人：葱挺贵的,1534,108,负面,8
浦东机场是否会封闭,1114,107,中性,7
上海发布核酸筛查区域交通管制通告,1703,102,中性,3
抗疫风暴：抗疫第一季,1145,100,正面,8
多地首轮集中供地开启“南热北冷”现象延续,924,100,中性,3
上海两棵树阳性被隔离,848,97,负面,4
上海这些人可领补贴，税收、租金等也有调整，一图看懂,1551,94,中性,9
不盲目抽贷、断贷、压贷，上海统筹做好疫情防控和维护金融市场稳定,1122,91,中性,9
今晚9点15分上海电视台将播放重要通告,2028,84,中性,1
沪一超市老板确诊后连累顾客,1203,84,中性,1
上海：对中小微企业和个体工商户加大减税降费政策力度,1852,83,中性,4
醉汉找不到目的地连踹电梯门11脚：找不到目的地，借着酒劲泄愤,1538,80,负面,10
女子卖仿品被投诉后连盗5家专卖店 被捕后痛哭,1834,76,负面,5
新华全媒+｜“与时间赛跑，与病毒较量”专访上海集中隔离点医疗救治组组长陈尔真,1713,72,中性,4
上海出台支持抗疫十六条政策,959,71,中性,5
3月29日上海市、区主要医疗机构暂停医疗服务情况,1032,70,中性,10
上海将出台助企促发展政策，涉退税减税、房租减免等,326,69,正面,1
封控区居民如何守护身心健康,827,68,中性,6
数字藏品为什么会火,1800,64,中性,6
抗疫有我，守“沪”平安,1816,63,正面,7
5人在上海非法捕捞鱼类319尾被抓,1331,63,负面,2
苏浙两省2000余人检测队伍抵沪支援，开展核酸筛查工作,941,63,正面,7
上海补贴零售餐饮从业人员核酸费用具体标准将于近期出台,1925,62,中性,8
众志成城，战“疫”必胜！  ,850,62,正面,8
通知|组织开展上海市2022年度科技型中小企业技术创新资金计划申报工作,931,61,中性,9
上海规定哄抬物价最高可罚300万元即日开始执行,918,59,负面,10
即日起至4月5日24:00，本市各公墓暂停接待市民现场祭扫,818,59,中性,11
上海港口、机场、火车站运行正常市内交通平稳有序,727,59,中性,1
多个隔离险下架，消费者诉隔离险理赔太难,1537,57,中性,11
小区被封，医生隔着栅栏给双眼皮拆线,1322,57,负面,3
秩序井然，共同守“沪”,1402,54,正面,12
发挥全渠道优势 京东守“沪”进行时,1616,53,中性,5
主要收治7-18周岁感染者，上海一批儿科医护出征隔离点,1740,51,中性,6
上海：拒不配合核酸检测需要依法承担法律责任，请关注疫情防控期间常见法律问题指引,2235,47,中性,1
培养廉洁自律的道德操守,1021,47,中性,11
上海浦东地区封控海港、空港口岸“不停摆”,1958,46,中性,9
上海市慈善基金会援助1000套物资让“大白”们睡个好觉,1902,46,正面,10
85只ETF规模低于清盘线，业绩分化也在扩大,1421,46,中性,13
中国银联多措并举助力疫情防控阻击战,1129,46,正面,12
全力保障民生，上海各区疫情防控期间为民服务热线一览,2052,45,中性,2
上海网络辟谣：有人蓄意造谣,2156,44,负面,3
上海市民健康行为最新监测：80%以上市民做到出门戴口罩,1215,44,中性,4
上海期货业抗疫进行时，多措并举有序运行，一线期货人最多值守已超十天,807,44,中性,12
