title,time,hot,emo,count
上海新增本土确诊50例 本土无症状感染者3450例,752,1674,中性,1
上海全市开展新一轮切块式、网格化核酸筛查,1348,951,中性,1
上海对核酸筛查区域实施交通管制,851,889,中性,1
官方通报：顶格处罚50万元,1234,316,负面,2
醉汉找不到目的地连踹电梯门11脚：找不到目的地，借着酒劲泄愤,1107,304,负面,1
上海地铁：28日至31日黄浦江以东、以南区域所有车站停运,805,239,中性,2
致上海的每个人：团结起来，坚定信心，务求必胜,827,227,正面,3
上海出台政策，鼓励协商处理工资待遇问题,1529,222,中性,1
2022年4月上海市高等教育自学考试延期举行,1412,207,中性,2
核酸检测实验室的志愿者：24小时和病毒赛跑,1108,191,正面,2
上海浦东全区实施严格封控管理4天其间将开展两次核酸检测,122,191,中性,1
醉汉报警后开车去派出所处理纠纷,1048,158,负面,3
疫情当前 警察不退,832,145,正面,4
两棵树阳性被隔离？假的,1407,143,负面,3
上海年度首轮集中供地中止,946,137,中性,5
上海加大货源保供尽最大努力满足居民群众生活物资要求,1021,132,正面,4
上海：加快建设集中隔离救治场所实现阳性感染者“应收应收”,1017,130,中性,5
上海部分医疗机构因配合疫情协查工作暂停部分医疗服务,1336,118,中性,3
“足不出户”是不出家门还是小区,1900,114,中性,1
做完核酸检测要立刻刷牙，还要喝热水预防感染,1310,110,中性,4
上海女子割双眼皮后被封小区内，9天后医生带工具隔着栅栏拆线,723,109,负面,2
上海一超市因疫情开启无人售货 ，店家：没人逃单，有顾客帮开关门,1032,107,负面,6
暖心！上海数千名中介小哥帮送菜,1430,104,正面,4
特斯拉中国回应上海工厂停产四天：随时根据防疫政策安排工作,1504,102,中性,5
封控小区里挖野菜？专家提醒：有安全风险,1033,101,中性,7
因无法出门配药而跳楼自杀？上海坠楼老人妻子辟谣,846,96,负面,6
大白深夜睡地上男子开车门喊休息：睡我车里吧,1030,95,中性,8
上海警方启动最高等级勤务,1145,94,正面,9
以帮忙转学籍为名收取好处费8名家长受骗,748,92,负面,3
世界技能大赛预热活动启动,952,91,中性,7
为什么有健康码还要扫场所码 ？,1130,90,中性,10
上海全市公园今起临时闭园,1816,84,中性,2
张文宏解答上海疫情拐点何时来,1651,78,中性,1
转头时脖子咔咔响怎么办,946,77,中性,8
120不知道发生哪里了事？吃东西就吃了面？吃的是哪儿？,2212,74,负面,1
浦东新区和滨海新区的行政区专名分别是,2059,72,中性,1
兴业银行获批上清所大宗商品现货清算成员资格,1625,69,中性,2
抗原检测若为阳性应立即报告 ,1420,65,中性,6
“天价白菜”顶格处罚的警示意义,621,65,负面,4
女子网恋一个月转给男友92万,1707,63,负面,3
众志成城，战“疫”必胜！,1616,63,正面,4
顾军：建立专门服务保障队伍做好“最后100米”配送,951,58,中性,9
生鲜电商竞争激烈 盈利问题难解,1018,57,中性,11
上海金山加快抢种蔬菜、从外地调菜保供应,1628,56,中性,5
封控期间上海浦东各金融机构如何保交易,1903,55,中性,3
上交所：沪市年度现金分红总额约万亿元股息率与标普500大体相当,1119,55,中性,12
上海各区全力以赴，保供正在进行时,1630,52,中性,6
可乐导致抗原核酸检测呈阳性？真相来了,143,50,中性,2
某些“金融大V”，是怎么割韭菜的,2030,48,负面,2
以黄浦江为界，上海分区分批封控，有券商基金人员连夜返回公司,720,48,中性,5
急诊等“非必要不封控”应成为规矩,34,48,中性,3
上海抗原检测超过1400万人从中发现一些抗原检测阳性人员,30,48,中性,4
国家卫健委再次强调不得以没有核酸检测结果为由拒绝患者,1143,46,中性,13
上海暂停外国人来华工作许可业务现场接待服务,1856,45,中性,4
美团零售业务助力上海稳价保供上线30元“暖心蔬菜包”,1803,45,正面,5
收下这份疫情期间的科学居家指南,935,43,中性,10
公房承租人变更案,930,43,中性,11
上海市安委办：抓好保供及公共服务类企业安全管理,126,42,中性,5
造血干细胞、呼吸机“气管插管”绿色通道高效通关保障口岸安全顺畅,1922,41,中性,6
上海奉贤日产蔬菜680吨，外地蔬菜供应也将源源不断,2233,40,中性,2
