title,time,hot,emo,count
上海昨日新增本土确诊病例5例新增本土无症状感染者197例,751,682,中性,1
突发！邓伦偷逃税被查！补税罚款高达,1133,518,负面,1
刚刚，上海通报！,1529,297,中性,1
汤臣一品9500万豪宅屡遭粪水漫灌,938,274,负面,1
315晚会曝光口碑公司操纵搜索结果，上海连夜调查5家企业,1356,263,负面,1
多地延期举行这项重要考试！,1627,258,中性,1
今天“健康云”打不开,1200,248,中性,2
稳增长政策持续显效工业生产延续回升态势,923,199,中性,2
无人机航拍上海大学生的隔离宿舍,1602,196,正面,2
3月18日起，上海地铁暂时取消延时运营,1953,145,中性,1
800元娃娃盲盒成本仅有30元 为抽取隐藏款，有消费者花1万多元狂买106份盲盒,1310,143,中性,3
上海无症状感染者为何实施集中隔离医学观察,1742,135,中性,3
上海重点区域核酸筛查不采取“2+12”，各区不得擅自加码,1525,130,中性,2
这些东西竟然都是害人的毒品！,1424,119,负面,3
上海通信管理局：对3·15晚会曝光企业调查取证,1134,101,负面,2
“大白”们，出发！,840,100,正面,3
《新型冠状病毒肺炎诊疗方案（试行第九版）》印发,951,97,中性,4
上海201家医疗机构面向市民提供核酸检测服务｜附名单,920,96,中性,5
灵芝孢子粉市场谜团重重待解保健品还是药品,649,91,负面,2
谢谢你，小天使！上海出生仅1个月婴儿去世捐出两个肾脏,1229,85,正面,4
“随申办”上线“居家健康监测证明”服务，部分区已可使用,1729,84,中性,4
2022年3月份申报纳税期限延长至3月31日,1549,81,中性,4
消防员搭建核酸检测实验室,1647,73,中性,5
城市公园不应重建轻管,1100,71,中性,3
揭秘“情感挽回大师”的千层套路,1516,65,负面,5
保险合同的免责条款都能成为免赔依据吗,901,65,中性,6
上海家化发布2021年度业绩：扣非净利达6年最高，护肤跃升最大品类,1856,62,中性,2
曝特斯拉上海工厂今起停工两天 ,1630,62,中性,6
年内22家A股公司核心技术人员离职逾九成公司为科创板,854,59,负面,7
今明两天上海启动新一轮网格化筛查,949,58,中性,8
上海浦东正式施行市场主体登记确认制,848,57,中性,9
诺唯赞：签订2.15亿元新型冠状病毒抗原检测试剂盒合同,1718,55,中性,7
2022年春季高招工作调整，请注意时间安排,1854,54,中性,3
315被点名公司称曝光打击不大：只是一个很小的功能，合作没影响,1701,51,负面,8
健康云有时为什么会打不开？怎么解决？,2356,45,中性,1
上海多家医院暂停门诊、急诊等医疗服务,708,45,中性,3
 男子深夜锯ATM机：想做点小生意,1757,44,负面,9
迟来的生日祝福，送给一起“守沪”的你！,2048,42,正面,1
中国自主研发高水平手术机器人不断面世,1108,42,中性,4
3·15晚会13弹，多家上市公司中弹,935,41,负面,10
这14款App，被工信部点名,933,40,中性,11
志愿者们口中的“103”，原来是值守者在小区绿地上扎的帐篷,1139,38,正面,5
抗击疫情 央企行动,1157,37,正面,6
低价购豪车？男子一口气订了9辆，花了463万元，结果没想到,733,37,负面,4
关于疫情防控期间调整本市部分机动车和驾驶证业务办理的通知,1604,36,中性,10
今天，被这几张照片整破防了,1557,36,中性,6
给自己阳光！与压力“共舞”走出焦虑怪圈,950,36,中性,12
午间公告：上海凯宝产品列入新冠肺炎诊疗方案,1156,35,中性,7
”男子的“入狱计划”如何彻底破灭,1740,34,负面,11
华为全场景新品发布，兼具智慧与时尚的全新数字生活方式由此开启,2055,32,中性,2
上海核酸试剂充足全力新建增量核酸检测能力,1604,32,正面,12
西贝职员坠楼，家属称与领导打压有关,1336,32,负面,5
中国正打造县域肿瘤防治中心建设推动县域民众肿瘤早诊早治,1207,32,正面,6
多家上市公司被调研，释放多重利好信息，机构：不需再悲观,831,32,负面,13
复旦大学：校园正式进入准封闭管理，师生员工每周1次核酸检测,1434,31,中性,7
上海火车站核酸检测点今启用,828,31,中性,14
上海去年健身预付卡投诉总量超1.6万件私教课退款难投诉多,1444,30,中性,8
读懂上市公司报告|财务报告系列课程第三期：读懂资产负债表,1410,30,中性,9
你看到的口碑，都是刷出来的,1057,30,中性,8
空中+地面”，警用无人机助力疫情防控、反诈宣传,1932,28,正面,4
奥密克戎已成为主要流行株,1553,28,中性,10
中国科学家发起“地球2.0”项目，普查银河系类地行星,907,28,中性,15
请相信，“春寒”之后万木春,1739,27,中性,13
为了给封控小区送菜，张堰这家蔬菜基地时常要忙到半夜,1709,27,中性,14
专注全链路价值提升DEVELOP德凡赋能多行业用户数智化转型,1519,27,中性,11
口服小分子药物加入新冠治疗，哪些药企正在开发,1433,27,中性,12
这家公司刚被立案调查，又曝违规担保3.73亿,1415,27,负面,13
毛戈平回应某粉膏金属含量相对较高：具体样本来源无从考证,950,27,中性,16
“宝贝，我们闭环了，但你的生日我们没有忘记”,907,27,正面,17
民航局对首尔飞上海的这个国际航班实施熔断措施,2147,26,中性,3
央视“3·15”晚会点名电动自行车违规提速，这些企业回应,1910,26,中性,5
疫情之下上海医护“特事特办”演绎仁心大爱,1443,26,正面,14
本周五夜间封闭宁虹路地道，配套交通组织请收下,1230,26,中性,7
太平洋健康险：优化服务体验为客户健康保驾护航,2245,25,中性,2
线上课堂请遵守“七不指南”,2210,25,中性,3
心疼！29岁社区医生采完核酸后的手,1938,25,正面,6
男子在淘宝卖伪造核酸报告！获刑,736,25,负面,5
上海一女子感染新冠后在小区业主群致歉，大家纷纷送上鼓励,2051,24,正面,4
上海家化2021年净利同比增长50.92%管理层回应渠道进阶、产品涨价等话题,2049,24,中性,5
为省“开房钱”赌气醉驾回家,1951,24,负面,7
上海：152.3万名中小学生参加线上学习,1851,24,中性,8
花了170万做医美却越做越难受，为啥年轻人还在“踩坑”,1733,24,负面,15
大董上海一门店遭罚款涉生产经营不符合食品安全标准的食品,1115,24,负面,9
堵漏洞、不“停摆”、保民生上海疫情防控追踪,810,24,中性,18
披露经营情况、回购、增持多举措积极出手，上市公司提振信心,741,24,中性,6
两融总体平稳 触及“预警线”仅为个案,709,24,中性,7
上海市慈善基金会援助款物1161万元支援全市各区一线防疫工作,2009,23,正面,6
“3·18青浦旅游日”免票特惠致敬“大白”,1921,23,正面,9
申通地铁（600834.SH）子公司申凯公司拟与川发轨交组建合资公司主营轨道交通运维,1540,23,中性,15
75岁券业大佬又出手了,1507,23,中性,16
致全区人民的一封信,1951,22,正面,10
中国建设银行最新公告：这类业务将延期！,1947,22,中性,11
上海警方查获假冒奥特曼玩具40余万件,1719,22,负面,16
封闭管理一周，他的文字把家长们看哭了,1636,22,中性,17
19.9元拍特价古装写真，结账变2.6万元,1155,22,中性,10
ARM与安谋，中国模式的平衡之道,1130,22,中性,11
轻型病例实行集中隔离管理,1004,22,中性,12
*ST海医：旗下览海康复医院预计今年上半年完成医保纳入,842,22,中性,19
福利！局部热疗，想不瘦都难,832,22,中性,20
捞王再倒退，火锅还是一门好生意吗？,748,22,中性,8
非法证据排除规则浅析,725,22,中性,9
一网民被移交公安机关,609,22,负面,10
诚信经营，和谐消费，用爱守护幸福长江养老开展消费者权益保护教育宣传周活动,2248,21,正面,4
315曝光：学校旁边的超市里，一批孩子正在被骗入“赌博”的坑,2100,21,负面,7
我们在心理咨询热线旁，倾听您，陪伴您,1913,21,中性,12
中国学者发现全人源纳米抗体或实现雾化给药抗新冠病毒,1635,21,中性,18
花费170万做医美却“翻车”，消费者维权要三倍赔偿,1548,21,负面,17
宝山法院发出今年首份“人身安全保护令”裁定书,1100,21,中性,13
上海高校封闭管理 师生同心抗疫守望相助,1059,21,正面,14
悦心健康：斯米克与红星美凯龙达成2022年战略合作,1003,21,中性,15
商品房尚未交付购房者意外身亡 剩余银行贷款谁来还？,941,21,负面,21
疫情下，上海到处是暖意：有人“捐”房子给大白住，有人操心别家孩子的网课,924,21,正面,22
463万元订购9辆豪车没想到是“陷阱”并非“馅饼”,2042,20,负面,8
上海警方破案首例虚拟货币网络传销案，层级达72层,1800,20,负面,13
方大特钢设立100亿钢铁基金，已有明确并购标的,1637,20,中性,19
“兄弟回来，你女朋友在等你”,1633,20,负面,20
快看你家的奥特曼,1610,20,负面,21
辞职考研，社保中断了怎么办,1518,20,中性,18
组建一支防疫志愿队伍要多久,1245,20,正面,8
48%反对票硬杠这家公司更换审计机构发生了啥,1223,20,中性,9
这部上海浦东新区法规正式施行,1138,20,中性,16
三人网购香烟后低价兜售被拘：无经营资质，涉嫌非法经营罪,1051,20,负面,17
韦尔股份：车载800万像素CIS产品已实现量产交付,957,20,中性,23
出生仅1个月婴儿去世捐器官救人,901,20,中性,24
青山集团与银团达成静默期协议,854,20,中性,25
一网打尽！团伙制售假冒品牌玩具涉案超4000万,752,20,负面,11
咱就是说：男足，别惹小品圈儿的啊,2126,19,中性,9
沪2022年春招预录取及候补资格网上确认将于3月21日9:00开始,2035,19,中性,10
上海这家咖啡店：目标200杯/天，收费0元为哪般,2006,19,中性,11
报喜鸟最新公告：子公司拟入伙平阳浚泉崇峻定向投资集成电路领域,1900,19,中性,14
浦东又一超十万平方米商业综合体,1830,19,中性,15
“3·15”曝光退保黑产：投保人30%至60%退还的保费被中介拿走,1759,19,负面,22
万万没想到！介绍人表嫂冒充网恋对象来诈骗！,1645,19,负面,23
商汤渐冻症智能看护系统 用AI暖“冻”,1601,19,中性,24
泡泡玛特将暂停定制盲盒业务，公司有多家分支机构,1514,19,中性,19
上海市场监管局：对5家口碑营销公司开展调查,1420,19,负面,20
资金开启避险模式，基金正在涌入这类资产,1223,19,中性,10
宝龙地产已存入资金以悉数到期赎回本金15亿元的公司债券,1216,19,中性,11
逆行民警的“温暖守护”,1123,19,正面,18
办公室、居家预防性消毒怎么做,1122,19,中性,19
不惧市场调整，多只基金提前结束募集,1059,19,中性,20
|无论身在哪里，保重千千万,1041,19,正面,21
泡泡玛特被指店大欺客，瑕疵品返厂竟成假货，消费者：寒心,1024,19,负面,22
给活牛插管注水增加牛肉重量，主犯被判刑15年,859,19,负面,26
抗疫“父子兵”齐上阵，上海已招募上岗志愿者超过2万人,849,19,正面,27
借100不还双倍钱手机被锁成砖头？ 一借贷团伙被判刑,833,19,负面,28
康希诺扭亏仍“留不住”大基金收入暴增170倍市值蒸发近千亿,733,19,中性,12
教师工资单火了，多名教师晒出工资单，网友们表示无法淡定,559,19,中性,1
增持、回购潮再现上百家公司释放护盘信号,2018,18,中性,12
豫园股份：拟发行60亿元公司债券,1615,18,中性,25
聚焦IPO|儒竞科技信披严谨度不足，关联交易公允性疑点难消,1610,18,中性,26
最近的快递还安全吗？,1604,18,中性,27
“如果我没有主动打这通电话，可能就错过了这次机会,1440,18,正面,21
足不出户“云种树”！普陀人，赶紧来认养,1430,18,中性,22
平安健康发布2021年度业绩，付费用户数增至3800余万,1118,18,中性,23
浦东一路口，水泥搅拌车右转致骑车人身亡,1113,18,负面,24
成功抢购6瓶茅台却被商家取消订单，法院这样判,951,18,中性,29
关于2022上海樱花节延期举办的通知,935,18,中性,30
3·15曝光老坛酸菜乱象，餐饮企业扎堆上市“舌尖安全”成挑战,840,18,负面,31
上海：“金融活水”流向田间地头,2114,17,中性,13
华领医药公布2021年全年业绩,2050,17,中性,14
怎么帮家里的老人、孩子做核酸检测登记和查询结果,1731,17,中性,28
疫情之下，他们接力跑出核酸检测“加速度”,1706,17,正面,29
吴才唤｜科普阅读的几个观念误区,1658,17,中性,30
元祖股份：减持期届满，元祖联合通过集中竞价减持0.35%股份,1621,17,中性,31
这个闭环管理小区内，百余名志愿者全力服务群众,1500,17,正面,23
涉案香烟597条、总值12万余元,1341,17,负面,12
睁大眼睛看口碑，莫被网络水军忽悠！,1223,17,负面,13
上班族被依法隔离时工资该怎么发,1000,17,中性,25
放弃上海百万年薪，女白领的决定冲上热搜：不提倡裸辞，只是希望,831,17,负面,32
五连板大牛股紧急澄清,248,17,中性,1
校园“封闭”后有学生提了一则小建议，结果，大学校长亲自回信了,215,17,中性,2
夸大宣传、不当收费、暴力催收,46,17,负面,1
新版新冠肺炎诊疗方案中反复提到的“CT值”是什么,2223,16,中性,5
西贝员工跳楼自杀：家属质疑曾受到领导打压，创始人曾鼓吹“715”文化,2222,16,负面,6
奉贤12家农产品专业合作社推出团购套餐，今日有效,1951,16,中性,16
平安好医生盈利目标需时间验证正探索多种变现方式,1906,16,中性,17
他们配合医务人员从白天忙到黑夜,1658,16,正面,32
今晚24点起，武宁路曹杨路口进入第四阶段施工，通行方式有调整,1604,16,中性,33
通用泰国工厂月销连续突破3000万美元,1544,16,中性,24
他们主动推迟婚礼，携手奋战抗疫一线,1430,16,正面,25
听取部分专委会2022年工作计划汇报上海市政协召开主席会议,1429,16,中性,26
日常购物需求暴增生鲜电商员工跨省驰援上海,1205,16,正面,14
”这番说辞别上当，还真有这样的假货,1156,16,负面,26
上海多平台下架老坛酸菜面,1123,16,负面,27
破防了！两鬓斑白的教授为学生送饭,1038,16,正面,28
在临港这所高校的核酸检测现场响起了一曲曲悠扬琴声,922,16,正面,33
好样的！一声令下，迅速切换“身份”！,822,16,正面,34
上海高校闭环管理中的青春力量,816,16,正面,35
谨防诈骗！居家隔离的你，守好钱包了吗？,751,16,中性,13
是什么让65岁患者直呼自己是国内“第一人”,747,16,中性,14
邓伦道歉！品牌商解约，多部作品待播,46,16,负面,2
青浦志愿者奔赴机场前线全时驻守,2023,15,正面,15
这群超酷的“女侠”，日夜守护城市交通“大动脉”,1612,15,正面,34
3月16日国内原油期货跌2.06%,1558,15,中性,27
直击上海物资供应：从田头到商超，“菜篮子”管够,1529,15,中性,28
中小学停课，如何让孩子们居家“网课”不孤单,1527,15,中性,29
