title,time,hot,emo,count
上海回应部分保供物资存在质量问题,1042,1867,中性,1
上海制定疫情期间孕产妇医疗服务保障工作方案,1044,697,中性,2
“幸福一家人”“女人好费钱”等30个群组被封停,1530,600,负面,1
上海龙山新村不发物资宁肯烂掉视频系合成,905,486,负面,1
上海市卫健委：为阳性感染者孕产妇安排了“1+3”定点收治机构,1026,480,中性,3
上海：严格落实防控举措坚决阻断疫情传播,2016,469,中性,1
为运送非保供货物上海三人伪造11张防疫通行证被警方查处,1113,369,负面,4
上海崇明：在严格落实防疫措施的同时保障好居民的日常生活,1635,361,中性,1
上海企业坚持疫情防控和生产经营两手抓严格闭环管理保障安全生产,1057,322,正面,5
中医药深入参与上海新冠救治全过程,1634,291,中性,2
吴尊友：1人感染新冠将持续排毒7到12天,1202,251,中性,1
上海警方：家政人员自述老人挨饿致死视频系编造,1328,246,负面,2
上海银保监局发布十五项举措加大金融纾困解难力度,2205,228,中性,1
上海消防部门发布复工复产防火安全八项提示,1121,214,中性,6
上海近期为何连续进行核酸检测,1333,211,中性,3
开着救护车去买烟，“救命车”岂能私用,1249,205,负面,4
上海临港方舱的医护们,1308,203,正面,5
边角料包装成精品五花肉两男子销售伪劣产品被拘,1531,197,负面,2
疫线快评｜保障物资，食品安全不容有失,1203,183,负面,6
上海“帐篷方舱”C7-C9病区收治首批患者,1112,182,中性,7
上海金山崇明两区首日达到社会面清零目标,813,182,中性,2
上海市场监管部门已对周浦镇防疫物资抽样送检,1637,181,负面,3
试行建立“白名单池”制度，长三角推动全产业链式协同复工复产,2225,179,中性,2
对生鲜食品的采购、贮运、分发等环节加强监管,1322,170,中性,7
坚持“动态清零”不动摇，为守护人民生命安全抢时间,1414,167,正面,3
上海市民收到了假的连花清瘟胶囊？,1441,157,负面,4
上海银行业积极行动全力做好疫情期间金融服务保障,1126,157,正面,8
上海机场：全力保供保畅稳链，助力企业复工复产,2233,156,中性,3
就医配药难！上海奉贤开出“三辆车”救急,1124,155,正面,9
“码”上守护“疫”路同行上海方舱医院一张二维码的讲述,1602,154,中性,4
一位上海特级教师，从“红码”变成“绿码”的几个瞬间,1149,153,中性,10
6000多名上海来江苏集中隔离人员解除隔离,2153,151,中性,2
上海四院研发上线“集中隔离收治场所信息管理系统”,1404,151,中性,5
这些上海的流调电话，是他们打的,1719,148,正面,5
守“沪”日志：畅通能源物资保供“动脉”央企“压舱石”助上海战疫,1133,145,正面,11
提高老年人疫苗接种率，速度再快些,2129,144,中性,3
凌晨被转运的“94岁外婆”已回到社区,2156,142,负面,4
“这也是我心爱的校园”“洋学生”活跃在上海高校抗疫一线,2301,141,正面,4
申城封控不隔爱 老人成志愿者等心中牵挂,1258,140,正面,8
上海金山朱泾镇：居民有序出门购物，商超使用场所码,2211,139,中性,5
