title,time,hot,emo,count
上海新增45例确诊2631例无症状,851,1244,中性,1
普通白菜包装成高端蔬菜卖78元 高岛屋百货价格欺诈被罚50万,1100,395,负面,1
与“隐匿”的病毒赛跑,1257,291,中性,1
两棵树阳性被隔离？真相是,1141,290,中性,2
抗原自测后废弃物该如何处置？,1132,248,中性,3
上海老人因隔离无法出门配药跳楼,1408,225,负面,1
驰援核酸检测一线他们与病毒近距离“赛跑”,1827,193,中性,1
大白深夜睡地上男子开车门喊休息：睡我车里吧,2359,178,正面,1
“采送检报”24小时核酸报告是这样出炉的,1455,170,中性,2
上海四万人特大小区封闭筛查“名场面”是怎么炼成的,1009,162,中性,4
上海600号专家谢斌：可以完成“加减乘除”四道题,1039,142,中性,5
3月27日上海轨道交通16条运营线路延时运营至3月28日凌晨,2201,139,中性,2
上海：可通过官网、APP、小程序、随申办等渠道提诉求,1025,132,中性,6
上海一女子忘带钥匙翻窗被卡,925,111,负面,2
3月28日至31日黄浦江以东、以南区域的上海地铁所有车站暂停运营,2355,110,中性,3
女子曝乐事薯片吃出一撮毛续 ：赔付1000元 问题薯片返厂,1910,107,负面,2
保障市民求医配药需求，“十问十答”为你解忧,1525,103,中性,3
“我已向属地派出所报到”，上海近4000警力就地增援社区,1121,102,正面,7
上海徐汇滨江有人群聚集不戴口罩晒太阳,226,99,负面,1
有信心、有方案、有温度上海临时集中隔离点战“疫”直击,1327,93,正面,2
上海：医疗机构急诊全面恢复集中隔离收治点有序运转,1331,90,中性,3
11张海报告诉你，疫情防控中，要特别注意哪些法律法规,1634,73,中性,1
可恶！女子盗窃老人救命钱后竟假装帮忙寻找,1024,70,负面,8
中越举行澜湄合作专项基金项目签约仪式,152,69,中性,1
酒驾逃逸累瘫被民警抓正着,129,61,负面,2
上海4家医院派出医疗队赴集中隔离点心理科医生全程参与治疗,1000,59,中性,9
3月28日起曹路7个菜场营业时间调整,1726,52,中性,2
两家老牌投顾被吊销牌照，证券投资咨询撞上零容忍,1239,52,负面,4
为什么有健康码还要扫场所码 ？,2327,51,中性,4
上海为什么不能“封上三五天”,1031,50,中性,10
当急性心梗患者碰到医院闭环管理,1806,48,负面,3
3月27日上海市、区主要医疗机构暂停医疗服务情况,1503,48,中性,4
3月28日5时至4月1日5时上海封控区域内交通如何安排,2348,45,中性,5
朋友圈流传封控小区挖野菜攻略,958,45,中性,3
上交所：沪市年度现金分红总额约万亿元股息率与标普500大体相当,2048,42,中性,1
疫情居家感觉“生活乱成一锅粥”,2335,41,正面,6
对儿童患者群体的治疗和照顾如何,2051,40,中性,2
坠机乘客家属遭遇网暴，请给他们怀念的自由,1400,40,负面,5
3倍工资挖人，应届生拿百万年薪，造车新势力为了抢“算法人”拼了,1241,39,负面,5
暖心！3岁社牛萌娃与窗外工人唠家常,1142,38,正面,11
“娃比核酸报告先出来”，医护人员用行动呵护春天的希望,1831,36,正面,4
莫让“首店”成“昙花”,639,35,中性,1
土豆每公斤107.8元？调查发现,2300,34,负面,7
验车逾期免罚、无体检证明换证、临牌2次变3次上海交警推出疫情期间十一项便民服务举措,1135,34,中性,12
剪短长发走进隔离区上海抗疫“主战场”的首位“00后”是她,2006,32,正面,3
网传上海一小区封控物业带多人进出居委会：业委会人员带入已责令整改,1124,31,负面,13
崇明“田头”直供静安“摊头”，首批10吨新鲜蔬菜缓解买菜难题,1911,30,中性,5
上海市新型冠状病毒感染中医药诊疗专家共识发布,1013,30,中性,14
上海市第一人民医院医疗队今入驻世博展览馆临时隔离收治点，一半以上队员为90后,1503,28,正面,6
业界专家：让科技与管理成为科创企业双引擎,1448,28,中性,7
上海疫情拐点何时到来？张文宏解答,1200,28,中性,6
“把乳牛当女儿养”？这家乳企道歉！！！,1110,28,负面,15
3月28日5时至4月5日3时，上海轮渡全线停航,2248,27,中性,8
数字藏品爆火，文化定义的转移｜光明网评论员,1955,27,中性,6
隔离收治点内，2500人都收到了这封《战友书》,1952,27,正面,7
花游女神教你跳跳跳,1222,27,正面,7
绿色无公害蔬菜丨顺丰配送,1159,27,中性,16
“非入户”也能抄表，“自助抄表”功能上线（附操作流程）,807,27,中性,4
网络警察奋战“疫”线，织牢社区疫情防控网,730,27,正面,2
7倍年化收益？肯定能挣钱？证监会出手！,1629,26,中性,3
网传草莓是“最脏的水果”？真相来了,853,26,中性,5
全球连线丨疫情中上海市民腾出房间给医护建立临时的“家”,1957,24,正面,8
上海将对哄抬物价行为开展重点监督,1515,24,中性,8
3月28日5时至4月1日5时，上海金山铁路和区内所有公交暂停,2236,23,中性,9
上海反诈中心提示：居家隔离买菜难,1015,23,负面,17
上海杨浦临退休老民警主动请缨参加疫情防控,2104,22,正面,4
“如果快乐和成长能兼得，那一定是成为一名志愿者,1904,22,正面,9
上海世博文化公园北区3月27日起闭园，全市258座公园闭园,1533,22,中性,9
视频｜市民服务热线一时打不进怎么办,1253,22,中性,8
SES创始人：首个A样锂金属电池生产测试已在上海启动将于2025年正式量产,1215,22,中性,9
“请大家尽量少点不必要的外卖”上海一封控社区的公告火了，居民每天等更新,1146,22,中性,18
上海闵行发布封控居民紧急就医告知书，公布家庭医生联系方式,1137,22,中性,19
上海武康路这支轮椅车队，成为春天里一道风景线,1833,21,正面,10
奥密克戎导致的死亡率上升？传播力强，感染基数大,1638,21,中性,4
上海以加减乘除四道题助学生适应网课学习,1220,21,中性,10
各展其能，让市民买菜不用慌不用抢,647,21,中性,3
一夜完成两台封控区脑外伤患儿救治，儿童医院为生命护航,1455,20,负面,10
解码魔都|疫情下，世界最大口岸城市上海这样稳链固链,1103,20,中性,20
U23国足4比2击败泰国，相比前一场攻击效率有提升,921,20,中性,6
断供15天后，天使综合征患儿的“救命药”续上了,1412,19,中性,11
吃住在工厂、物流自己送上海这些“农场主”为了保供有多拼,1410,19,正面,12
海棠岛、忘忧谷上海集中隔离点，诗意名字背后是刚毅的决心,747,19,中性,4
上海实施分区封控，券商安排值班人员今晚十二点前返岗,2317,18,中性,10
钜泉光电回复科创板IPO首轮问询，背后股东还有这些细节,2052,18,中性,5
防疫期间他们建起“云互联+十项机制”，推动长三角法治一体化建设,1725,18,负面,5
家长不在身边，这些思政老师和辅导员接过了“父母”的责任,1553,18,正面,13
采样的正确姿势上海疾控专家回答四大疑问,1533,18,中性,14
难忘毕业季|同学，你的毕业证书到了,1448,18,正面,15
志愿服务我践行有序开展试剂分发工作，社区“热心人”挺身而出,1432,18,正面,16
志愿服务我践行疫情之下，如何能快速响应,1432,18,正面,17
“艺”起抗“疫”，静候春暖花开！,1330,18,正面,11
上海经侦民警尽锐出战另一个战场,1131,18,正面,21
全力加强生产，积极主动对接这家上海国企城市保供显担当,917,18,正面,7
这里有一份科学指南，请收下,901,18,中性,8
男子嫖娼被拘10天遭公司开除索赔14万,816,18,负面,9
上海分批封控前夜 基金从业人员连夜赶往公司,2349,17,中性,11
上海联通“黑科技”为疫情防控保驾护航,2007,17,中性,6
美团财报中的“佣金疑云”,1928,17,中性,11
我镇抗原检测工作顺利开展,1749,17,正面,6
财通证券(601108.SH)拟每10股配3股3月31日起停牌,1650,17,中性,7
他们来回奔波，助居民解难题,1543,17,正面,18
众志成城，共克时艰！上海市一医院医疗队今起支援临时隔离收治点,1532,17,正面,19
上海市发布2022年高中阶段学校考试招生工作实施细则,1025,17,中性,22
上海博物馆馆藏珍贵文物23.6%来自各界人士的捐赠,943,17,正面,10
“抗疫侠侣”、“哆啦A梦”块长他们在小区，居民更安心,808,17,正面,11
夫妻关系再好，永远别为老公做这3件事，除非你想离婚（建议收藏）,800,17,中性,12
上海高岛屋百货涉不正当价格行为遭顶格处罚，公司致歉：已第一时间整改，将加强管理,12,17,负面,3
应对新冠变异毒株，大家要做好三件事！,2210,16,中性,12
纸浆价格高企纸企密集提价后想说业绩“反弹”不容易,2053,16,中性,7
暖！“每人一份微光，春天就不会遥远”！,1906,16,正面,12
打不还手，骂不还口,1827,16,负面,13
常被误诊为“抑郁症”,1804,16,中性,14
明天起，闵行区中心医院恢复门诊,1559,16,中性,20
