title,time,hot,emo,count
上海新增本土确诊病例260例、无症状感染者4722例，出院出舱人数11442例,812,829,中性,1
上海：出院出舱人员如果复阳，不影响所在楼栋、小区的“三区”划分,1018,506,中性,1
如何正确佩戴口罩、穿脱防护服,1045,356,中性,2
上海发布第二版工业企业复工复产指引，有哪些变化,706,331,中性,1
上海男子快饿死了拦车求物资？真相来了,1202,307,负面,1
落地了！平均降价48%！,1122,286,中性,3
上海推进复工复产有哪些防疫要求,1110,257,中性,4
上海一货运司机哄抬运费被采取刑事强制措施,1442,206,负面,1
上海蔬菜类复产率达98%，接下来重点加大产销对接力度,1411,176,中性,2
上海：昨日本土确诊病例出院1869例解除集中隔离医学观察9573例,1007,153,中性,5
女儿画中的“送药”爸爸：她一定会为我骄傲,1109,151,正面,6
点滴微光 可成星海,330,151,正面,1
上海：坚决守牢并不断扩大疫情防控成果,1548,146,正面,3
照片背后的故事｜静态管理下的上海韧劲儿,1100,141,正面,7
热评丨坚持“动态清零”不动摇坚决守牢并不断扩大抗疫成果,1815,136,中性,1
上海战疫看点｜不言放弃，不负所托“湘”“沪”合作攻重症,1302,131,中性,2
上海：以快制快牢牢掌握社会面防控主动权,2029,128,正面,1
“不看睡不着”，上海青浦社区有份居民天天“催更”的抗疫日报,1055,128,正面,8
奋斗者·正青春|“准博士”新兵：青春是奏响属于自己的“命运交响曲”,1056,125,正面,9
进一步扩充产能特斯拉或在上海新建第二工厂,1549,121,中性,4
团上海市委：化身“配药侠”“大白”“小蓝”，年轻人在抗疫中闪闪发光,1103,121,正面,10
1225人顺利出舱安医大二附院上海崇明方舱医院首批患者出院,1506,120,中性,5
五四青年节上海青年医护人员坚守抗疫一线,1048,120,正面,11
上海地铁官方澄清：网传5月某日恢复运营为不实信息,639,120,中性,2
上海：截至3日24时在定点医疗机构接受治疗的重型患者486例、危重型95例,1008,109,中性,12
抗疫一线，这些“90后”“00后”挺身而出,1816,107,正面,2
疫情防控志愿者：青春有爱生命有光,902,106,正面,2
微光守沪｜上海市医疗急救中心急救医生谈亮亮：战在“疫”线在历练中不断成长,1324,104,正面,3
阿尔及利亚志愿者Hammadi：排班表上，永远可以有我的名字,1111,104,中性,13
大江东｜90后00后已成抗疫主力军,1633,102,正面,1
明星变Tony、老外当翻译，他们在上海“跨界”抗疫,1845,101,正面,3
我在现场·照片背后的故事｜紧随返岗护士去“追阳”,1714,89,正面,2
上海市场监管部门严查三类价格违法行为,330,88,负面,2
微光守沪｜说出来大家可能不信，这名青年教师疫情期间的重要工作是喂鱼,1343,86,中性,4
对话上海“电话亭女士”：我这个人活得很简单,2250,82,负面,1
2022上海战疫中，那些闪闪发光的年轻人,1950,82,正面,4
上海：为医废、涉疫垃圾筑牢“末端防线”,1110,82,中性,14
生命转运线上的志愿者,1741,79,中性,3
上海这个街道公布首批“无疫小区”背后，是一整套防疫机制的支撑,1154,67,中性,15
上汽集团：控股股东拟增持股份金额不低于16亿元且不超过32亿元,1536,66,中性,6
上海：加强培训、保障物资，让志愿者“在安全下奉献”,1040,61,正面,16
从一线到“疫”线，初心从未改变,1045,58,正面,17
店长明知员工无通行证仍安排其送货，两人均被行政处罚,1610,56,中性,4
同济大学餐食案件情况通报,1158,56,负面,18
复工人员核酸阴性可回小区，24个重大工程建筑工地将复工,1628,48,中性,5
ST中昌：公司股票实施退市风险警示停牌一天,1602,47,中性,6
疫情中的盛大云婚礼：3000多人“吃席”新人花费0元,312,47,中性,3
“百年中国青年的100个关键词”在沪发布,1241,45,中性,5
新虹街道“三区”划分公告（5月4日更新）,1105,42,中性,19
门店全部“休息中”，一点点奶茶团长却承诺本地出品,2250,41,中性,2
上海战疫｜一家三口的三份抗疫日记,1303,41,正面,6
冠军花式整活居家科学健身成“五一”热门话题,1300,41,中性,7
B站五四视频刷屏网络：没想到，你是这样的莫言,2123,40,中性,2
“退股”俄石油公司英能源巨头损失255亿美元,1504,40,负面,7
共铸“光剑”上海这支青年团队致力为光子科学研究再添国之重器,1427,39,正面,8
上海：你们赤裸裸抢劫抗疫物资！,1337,39,负面,8
上海:5月4日市、区主要医疗机构暂停医疗服务情况,1306,39,中性,9
上海临港新片区出台12项助企纾困举措推动企业复工复产,1416,37,中性,9
前端打击和源头管控两手抓，上海公安持续整治“黑骑手”,1255,36,负面,10
车停稳后，老何走了，年仅54岁,1000,36,负面,20
走好走实热线办理“最后一步”，金山区在办好每一条市民热线中搭准为民服务的脉搏,945,35,正面,3
上海A级景区、图书馆、文化馆等推出“场所码”，使用指南来了,1016,34,中性,21
上海快递业稳步推进复工复产,50,34,中性,1
抗击疫情公安在行动,1030,33,正面,22
上海交大安保员考上本校研究生，29岁完成黑马逆袭,2250,32,正面,3
上海市重大工程建筑工地复工复产“白名单”（第一批）公布,2204,32,中性,4
上下游产业链复工复产进行时,1255,31,中性,11
上海海警：以青春宣言！,1827,30,正面,5
（上海战疫录）上海：青年志愿者变身“配药侠”“敲门行动”给困难家庭等提供帮助,1407,30,正面,10
火遍朋友圈的“物业人墙”｜上海抗疫故事,956,30,正面,4
中国太保首席投资官苏罡首秀，详解配置策略，权益资产仍有配置空间,843,30,中性,5
五一假期的外滩，你们值得独享,804,30,正面,6
中科院1名个人2个集体获中国青年五四奖章,2006,29,正面,3
上海战疫看点｜三岁娃娃误将电池塞进鼻孔以后，他们紧急出动,1609,29,正面,7
做好稳企稳岗稳就业工作虹口线上培训近2800人次企业青年员工,1333,29,正面,12
他曾是感动上海年度人物，被小区居民称为“搬运界的天花板”,2033,28,正面,4
“市民新冠防疫知识手册”2.0版发布,1718,28,中性,8
最新通报！全部封停！,2301,27,负面,5
今年以来多地水果检出新冠阳性，该如何消毒,2050,27,中性,5
全民动员，积极参与社区环境消毒！,813,27,正面,7
上海严查！330人被拘留！,1,27,负面,2
全力推进复工复产上海自贸区临港新片区8个重大项目已复工,1528,26,中性,11
金山枫泾镇的这间村卫生室变身小型“医院”,842,26,中性,8
上海公安开展集中打击整治行动严打涉疫违法犯罪活动,18,25,正面,3
上海：嘉定安亭飞众方舱医院关舱,2051,24,中性,6
生机一点点回来：防范区适度放开，有人直奔超市，有人只想骑车四处转转,2002,24,中性,7
负面情绪可以这样纾解,1531,24,中性,12
儿科专家云端义诊，解决疫情期间儿童就医难题,1448,24,中性,13
“云团课”连线团中央机关旧址，“抗疫加油”刷屏了,1415,24,中性,14
上海：“数字哨兵” 助力精准防控,921,24,正面,9
中国红十字防疫消杀志愿服务队在沪持续作业累计消杀面积超过1250万平方米,854,24,中性,10
第二版复工复产指引来了，有这些变化,1308,23,中性,13
父亲教育女儿防诈骗,1056,23,中性,23
九院新冠定点医院同日完成3例危重症患者气管切开术，最高龄患者97岁,1915,22,中性,6
俄媒：俄太平洋舰队举行反潜演习,1716,22,中性,9
六院开辟求医问药“第二战线”，院士、专家领衔35个学科322名专家线上坐诊,1705,22,中性,10
青年“配药侠”破解运力货源难题，完成特殊及急需药品代配送2700余单,1226,22,中性,14
男子突发中风情况危急，民警火速送医转危为安,943,22,负面,11
扛起青春大旗，光明乳业青年抗疫一线显担当,2025,21,正面,8
做流调的大学生志愿者，宿舍是他们的“战场”,1915,21,正面,7
知识付费还是一门好生意吗？,1158,21,中性,24
奉贤区青联委员姜冉馨荣获第26届“中国青年五四奖章”,802,21,正面,12
TA们并肩奋战在抗疫一线,2053,20,正面,9
致上海司法行政青年的一封信,1635,20,正面,11
中信证券：预计5月起将开启持续数月的中期修复行情，建议布局四大投资主线,1615,20,中性,12
两年实现世界主要官方语种全覆盖，背后是这支上海AI团队12年的坚守,1535,20,中性,15
上海市红十字会募集款物近1.5亿元用于抗疫一线,1454,20,正面,16
奉贤百名“防疫专员”进厂区服务企业防疫生产两不误,1345,20,正面,15
3万斤南美白对虾滞销众人采购助力共渡难关,1335,20,正面,16
复工在即，双职工家庭的娃谁来带,1335,20,中性,17
在青春赛道上接续奔跑致全区青年朋友的一封信,802,20,正面,13
上海严厉打击此类活动！,800,20,负面,14
这个社区，他们接力帮助有需要的人,2228,19,正面,6
来自上海的这群闪光青年，摘得中国优秀青年最高荣誉,1905,19,正面,8
中央企业全力支援上海抗疫,1654,19,正面,13
上海企业自主研发的新冠mRNA疫苗获批开展临床试验,1454,19,中性,17
他从交大安保到交大硕士，网友：太励志了,1444,19,正面,18
本科毕业生回校答辩遇难题，民警协助办理助其返校,1325,19,中性,18
在这个特别的春天，记住这些“站在前头”的青年,908,19,中性,15
“年轻人，这种时候总要做点什么”,1401,18,负面,19
上海出舱人数较多，治愈的阳性感染者该如何居家健康监测,1024,18,中性,25
通报！有人敲诈到方舱医院了,1004,18,负面,26
这一场“健康脱口秀”，教你完美避开错误的快递消毒,2127,17,中性,10
志愿者化身“消杀卫士”，助力社区疫情防控,1939,17,正面,9
方舱医院打工包吃住还有钱赚？警方通报！,1729,17,负面,14
上海要为医疗安全保障,1109,17,中性,27
上海女子“教科书级”操作,1039,17,中性,28
两部门明确：推进新能源领域混改打造一批新能源标杆项目,2112,16,中性,11
优彩资源(002998.SZ)：上海凯峰拟继续减持不超2%的股份,1826,16,中性,10
消息人士透露谈判早已开启，外资对上海仍充满信心,1633,16,中性,15
青年交警增援方舱，为每一声谢谢而感动,1255,16,正面,19
上海海洋大学留校教师讲述：疫情期间的重要工作是喂鱼原则是优先处理“活着的东西”,1204,16,中性,20
市一医院支援公卫中心医疗队在“疫”线书写青春担当,1105,16,正面,29
