title,time,hot,emo,count
上海一男子囤菜赚百万，被抓！,722,481,负面,1
上海规范生鲜食品大礼包食安管理，组织者应承担管理责任,1026,435,中性,1
四问上海高频次大规模核酸检测,1022,342,中性,2
长三角重要物资应急保供中转站启用,0,287,中性,1
94岁阿婆被拉去方舱？街道回应,1410,285,中性,1
上海216家企业向方舱和隔离酒店供餐，扩大盒饭产能,1304,265,中性,1
全国总工会紧急拨款6900万元支持各地帮扶遇困货车司机等群体,1642,239,正面,1
男子销售变质猪肉被采取刑事强制措施,2330,235,负面,1
上海警方通报伪造防疫车辆通行证案,2139,228,负面,1
保供“最后一公里”，我出一份力,1656,228,中性,2
上海最大方舱医院1.2万名康复者出舱回家,46,227,中性,2
上海本轮疫情阳性感染者中60岁以上老年人占比近20%,1335,224,中性,2
上海公安机关成立600多支社区帮困先锋队着力解决群众急难愁盼问题,1029,219,正面,3
“市民新冠防疫知识手册”电子书上线,2207,215,中性,2
上海徐汇方舱医院90个小时建成交付,1109,206,正面,4
单日20万管上海高通量水平单体实验室正式启用,1047,197,中性,5
工信部：保障重点企业稳定生产和重点产业链运转顺畅,1055,196,中性,6
上海抗疫观察｜守望相助的力量，支撑起“清零”的希望,1023,190,正面,7
一刻不停送药忙医药小分队上线,859,188,中性,1
吃饭问题、防疫需要、复工复产上海多措并举应对战“疫”关键阶段,1536,187,中性,2
坚持“动态清零”总方针不犹豫不动摇,1048,184,中性,8
上海：努力保障口岸产业链供应链畅通,1033,178,正面,9
6000多名上海来江苏集中隔离人员解除隔离,1704,175,中性,3
上海：城市静下来“白衣战士”生死救援忙不停,550,172,正面,1
上海：将设置固定、流动、便民三类常态化核酸采样点,2127,168,中性,2
那些支援核酸检测实验室的可爱的人,1104,166,正面,10
江桥中转站设立上海切实做好疫情期间蔬菜保供工作,1038,165,中性,11
上海首个“帐篷式方舱”开启首批收治工作,1109,162,中性,12
上海松江已有约150家零售药店恢复营业保障居民购药需求,2200,160,中性,3
央企闻令而动上海医疗隔离保障跑出“加速度”,1033,160,中性,13
上海采取积极举措 遏制疫情扩散蔓延,2201,159,中性,4
上海为困境青少年打通“最后100米”爱心路,1116,157,正面,14
鸟巢双奥游五一正式开放,1849,156,中性,1
社区防控专家：逐步扩大防范区、缩小封控区最终恢复上海生活生产秩序,1033,152,中性,15
“守沪者联盟”丨上海：街道医院开放至深夜为社区志愿者代配药服务,2226,150,正面,5
“吃住都在工厂”，上海车企一线员工讲述复工细节,2244,148,中性,6
上海发布提示确保出院患者和解除隔离观察人员平稳返回社区,2135,148,中性,3
花800多万元投保反背债370万元老年人“投保”如何避“坑”,917,145,负面,2
上海女子频繁现身新闻被传“第一群演”，本人回应,2000,143,中性,4
"不让核酸报告阻碍""生命通道""",1027,143,中性,16
上海药企复工复产：重点项目人员分批返岗保障药品持续供应,1030,142,中性,17
楼内物物交换上海一小区邻里之间积极互助,2211,141,正面,7
现场直击：上海物资配送最后100米,2306,138,正面,8
“一套操、一根针、一把草”上海用中医疗法帮助新冠感染者康复,1534,137,中性,3
上海金山：消防靠前帮扶指导，助力安全复工复产,1525,135,中性,4
视频｜城市的脚步慢了默默付出的环卫人脚步快了,1346,134,正面,3
老年人专线24小时在线帮助解决上海老年人封控生活棘手问题,2212,130,中性,9
保供保畅，上海港口力保货运不停,1612,130,正面,4
“超人”妈妈上线“社区配送”培训,1006,128,正面,18
上海市市场监管局再公布3起价格违法典型案例,1405,127,负面,5
上海再度启动环境消杀突击行动,1655,126,中性,5
他们挺身而出，逆行而上，用爱温暖一座城,2046,125,正面,5
上海2000余名困境青少年收获帮助,1110,124,正面,19
沪上这些孩子笔下的抗疫父母，读来令人破防,2110,123,正面,6
全球连线｜外国人在上海：奔跑的“洋大白”,2228,121,中性,10
新华全媒+|记者手记：药品配送“骑手”的见闻,2204,121,中性,11
守“沪”日志：心灵“能量补给站”助力“疫情疗愈”,2040,118,正面,7
Elastic与阿里云助力汽车及出行产业数字化转型,941,110,中性,3
多学科保障全力救治老年患者,2041,107,中性,8
上海最新封控区涉及人数比首次划定时减少400多万人,1607,105,中性,6
上海高速集卡专用服务区：每天核酸设淋浴间,1011,104,中性,20
“火焰蓝”的方舱日记：当我们再次逆行,2150,103,正面,9
一揽子金融纾困政策精准直达，差异化举措助企爬坡过坎,1830,100,中性,2
牵线搭台，沪上高校“云上就业”打开一方新天地,1601,96,中性,7
上海卫健委主任头痛住院,1306,96,负面,4
上海59岁的哥连续15天接医务人员上下班,1219,91,正面,5
特斯拉、通用、上汽入榜，汽车业正加速复苏,40,91,中性,3
工信部通报37款存在侵害用户权益行为APP,1629,89,中性,8
透视中央企业一季度经济运行“成绩单”,1120,89,正面,21
上海消防发布复工复产防火安全八项提示,953,89,中性,4
“守沪者联盟”丨探访上海抗疫一线：为期半个月的环境消杀再度启动,2211,84,正面,12
阳光城：有合计金额约104.02亿元事项正与金融机构等进行谈判,2112,82,中性,10
能干“体力活”的机器人进驻上海封控社区,1246,80,中性,6
上海一男子给独居独臂老人免费送饭 老人：我也送你一点 必须收,1700,78,正面,9
以物换物上海社区爱心驿站“疫情疗愈”,1358,74,正面,7
上海仁济医院开通绿色通道给肝移植患儿带去新生,1615,63,中性,10
上海有小区发现多名快递小哥抗原阳性,1335,63,中性,8
试行建立“白名单池”制度，长三角推动全产业链式协同复工复产,1734,60,中性,11
援沪蔬菜里，藏着一封老人的手写信,730,60,正面,2
100句话还原上海团长们的日常,845,57,正面,5
上海市一季度进出口同比增长14.6%,18,56,中性,4
3岁以下婴幼儿如何做好防护,1616,55,中性,12
明天一定是充满希望的一天,1059,54,正面,22
上汽复工复产压力测试首台整车下线,935,53,中性,6
1颗青菜卖26元，上海民警怒吼坐地起价商贩,1532,52,负面,6
吴尊友称新冠病毒变异没有明显规律,1425,51,中性,7
复旦大学回应相关网络传言,1859,47,负面,3
上海警察背上楼的居民是“假人”,1646,46,负面,13
中文四六级真题大赏！你能做对几道？,1020,46,中性,23
凌晨，上海一小区300多人在等蛋糕,1629,45,正面,14
他从2万件快递里找出救命药,1742,44,正面,15
上海“客人”在浙隔离期间意外寻得20年未见亲人,951,44,正面,7
盒马在沪推出“流动超市”，1500款时令日常生活商品平价开卖,1413,43,中性,8
上海女子“教科书级”操作,1710,42,中性,16
专家解读：上海近期为何连续进行核酸检测,1632,42,中性,17
上海：温情守护困境青少年,1637,41,中性,18
“上海团长”调查：是救民于匮乏，还是“趁疫发财”,1634,41,正面,19
拘留：伪造通行证倒卖物资立案调查：进销差价超370%,1411,41,负面,9
张庭夫妇何以走到今天？,1402,40,中性,10
官宣！这家外资资管巨头迎来“新掌门”,1252,40,中性,9
上海市长龚正：切实降低重症率、死亡率，全力以赴抢救生命,754,40,正面,3
上海抗疫故事|广福日记·8户11人（十六）：消杀,1320,39,正面,10
一男子假冒军人吸引单身女性，被批捕,1753,37,负面,20
救命绝不能停！华山医院奋力拨亮生命灯火,2239,36,正面,13
组建跨院际跨层级专业化办案团队，向网络犯罪亮剑,1419,36,负面,11
2022软科中国大学排名发布，第一究竟“花落谁家”,1735,35,中性,21
援沪漂流哥返乡居民拉横幅迎接 当事人：非常意外和感动,1336,35,正面,11
6岁后，千万别让孩子输在这件事,810,34,中性,8
这些上海的流调电话，是00后大学生打的,1207,33,中性,12
急诊单日最高接诊700人次，背后是医护人员不眠不休的付出,1153,33,正面,24
上海一男子囤菜高价倒卖被抓，600%利率太吓人,1710,31,负面,22
员工工作手机通话数据，属于个人隐私吗？,1302,31,中性,13
上海累计感染超35万，那个崩溃的“00后”楼长，一夜爆火,1733,30,中性,23
执法记录仪完整视频来了,1519,30,负面,12
提供多种查询渠道（附徐汇区最新“三区”划分名单）,1836,29,中性,4
安全生产，如何预防化学灼伤？,1400,29,中性,13
新股市场化博弈加剧，倒逼投行精准定价，打新投资者结构调整进行中,757,29,中性,4
陌生男子连续11天为七旬独臂老人送饭 ：只是举手之劳，会一直做到小区解封,2259,28,正面,14
不因疫情耽搁一件赔案，不因隔离阻断一份温情,1724,28,正面,24
旅游人的上海战疫：职业BUFF叠满，化身团长楼长的“金牌助理”,1428,28,中性,14
“守沪者联盟”丨上海：自动驾驶无人车亮相小区助力疫情保供最后100米,1111,28,中性,25
手写字条的上海老人，拿到番茄了,933,28,正面,9
别麻木，黎明就在眼前，股市的曙光在这个板块,2038,27,中性,11
男子冒充“大白”溜出小区开店营业，被抓现行,1443,27,负面,15
开辟高龄长者应急处置流程，新华医院连续为多例90岁高龄老人手术解病痛,1724,26,中性,25
上海女子超市购物并多次入镜新闻遭质疑当事人委屈：怎么可能,1718,26,负面,26
桥洞打地铺、睡商场的快递外卖员，现在有地方住了吗,1709,25,中性,27
雅培向上海20余家机构捐赠690万元医学营养品,2156,24,正面,12
在沪留学生穿起了红马甲,2023,24,正面,13
杉杉股份2021年负极营收41.4亿元，净利润增长182.87%,1817,24,正面,5
“沪”你前行，“浙”里有我！一份来自200公里外的爱心传递,731,24,正面,5
上海新冠阳性失能老人等待转运,3,24,负面,5
张翔：汽车工业对国民经济贡献达15%具有复工特殊性,2323,23,中性,15
新华全媒+|“沪”助|逆行2000公里，他注册成为一名骑手,844,23,中性,10
致全区老年朋友的一封信,758,23,正面,6
陶虹已要求从张庭夫妇公司退股，盘点陶虹资本版图,2105,22,负面,14
团购188套餐菜烂肉臭,1755,22,负面,28
睡在桥洞下的骑手，后来怎么样了？,1718,22,中性,29
两届奥运冠军钟天使变身暖心“大白”，用行动守护家乡上海,1124,22,正面,26
光大证券董事长、监事长双双辞职,1121,22,中性,27
第1号预警！警惕！,918,22,中性,11
社区阳性感染者所在楼栋消毒操作要点（附教学视频）,809,22,中性,12
监管|上海市场监管部门“一企一策”助力200余家食品生产企业复工,2111,21,中性,15
男子连续11天为7旬独臂邻居送饭：他独居做饭不方便，会坚持送到疫情结束,1825,21,正面,6
上海82岁志愿者爷爷确诊，他却想说：对不起大家,1718,21,正面,30
不赚“昧心钱”不发“疫情财”,1536,21,负面,16
非120系统车辆，司机已开除,16,21,负面,6
央行银保监会重磅发声：不盲目抽贷断贷压贷，保持房地产融资平稳有序,1829,20,中性,7
上海目前在岗骑手已近2万人，上海猫超包裹陆续抵达菜鸟驿站配送中,1025,20,中性,28
爱婴室两收购标的并表扣非仍降65%股价跌逾60%二股东拟清仓套现4.5亿,1016,20,中性,29
泰国最高法院再次向前总理英拉发出逮捕令,850,20,负面,13
上海：信息化系统助力高效、精准管理方舱患者,549,20,中性,2
上海将资助外地符合条件且要求返乡的人员返乡，这些人员请主动报备,2331,19,中性,16
呼吁投资者“再多一点耐心”,2241,19,负面,17
测核酸回家后要注意什么,1930,19,中性,8
用修图软件伪造防疫通行证，栽了！,1924,19,负面,9
教师工资单火了，多名教师晒出工资单，网友们表示无法淡定,1900,19,中性,10
疫情当前警察不退,1650,19,正面,31
任职同一高校，这对教授夫妻同时发表2项医学新成果,1455,19,中性,17
上海首批50辆巡游出租车专属车队投入运营病人出院可预约,1243,19,中性,14
关于退市新亿（600145）、*ST实达（600734）交易风险提示公告,858,19,中性,14
上海，小哥职业生涯的意外一站,803,19,正面,15
科创板资金面悄然“向暖”,703,19,中性,7
