title,time,hot,emo,count
上海出现新型变异株传播速度提升30%,1406,1505,中性,1
上海全力做好企业复工复产复市金融支持工作,1408,369,中性,2
上海银保监局：统筹抓好疫情防控和金融服务工作全力推进各项金融政策落地执行,1128,368,中性,1
上海秋季高考统考延期7月7日至9日举行,628,343,中性,1
男子头卡栏杆5小时嫌尴尬不报警,1600,297,中性,1
一图读懂|上海市企业复工复产服务专窗上线,1418,297,中性,3
上海市场监管局通报居民反映保供物资三文治食用后腹泻等问题,1321,296,负面,1
闻令而动亮明身份冲锋在前记大上海保卫战中的广大党员干部,1039,296,正面,2
上海两座在建地铁车站恢复施工,2053,295,中性,1
上海邮政快递复工复产首批企业“白名单”发布，分拣中心陆续投入运营,1651,281,中性,2
上海疫情防控确保“不漏一户，不落一人”将开展“扫街、扫楼、敲门”,1018,274,中性,3
上海：因疫情影响未能及时还款不作为逾期记录报送,1104,228,中性,4
上海方舱筹备网课教室 多校闻讯接力支援,1809,226,正面,1
上海崇明工业园方舱医院5月7日起正式休舱,1625,226,中性,3
坚决守牢“外防输入”安全防线，确保供应链畅通,1224,219,中性,2
上海抗疫一线的坚守,1024,215,正面,5
新华全媒+｜上海：商贸活动逐步恢复“烟火气”渐渐回归,1048,192,中性,6
保障复工复产复市上海推进“场所码”应贴尽贴,1743,189,中性,4
上海推出多项举措促高校毕业生就业,1132,186,中性,7
上海细化各项防控措施送疫苗进社区抗原检测超1亿人次,1225,182,中性,3
上海战疫看点｜“航空级”消杀助力社区抗疫,2024,178,正面,2
上海即日起对重点供餐单位实施分类分级监管加大保供领域食安执法力度,1141,164,中性,8
履职中见真情战“疫”中的上海基层干部,1355,160,正面,4
母亲节丨她们，是妈妈，也是勇敢美丽的“逆行者”,1707,157,正面,5
“骑士团”扛起46万份消杀物资配送,1359,157,正面,5
上海有人员聚集讨要物资与“大白”冲突,2325,151,负面,1
上海辟谣金山区2名保洁人员感染致4000多人隔离：不实,1559,149,负面,4
上海普陀警方全力护航商超有序开放,900,147,正面,1
上海市消保委点名百果园：品牌不能一味追求扩张速度,1045,146,负面,9
走进北蔡：医护集散点,1239,118,中性,6
上海嘉定居民送别扬州援沪“大白”,1122,117,正面,10
坚持科学流调和管控，绝不能一刀切,1332,113,中性,7
90后00后志愿者变身小编这份抗疫日报从未断更,1102,113,正面,11
上海警方侦破一起销售假冒知名品牌口罩案件涉案金额100余万元,1430,107,负面,5
上海“地球村”小区疫情下再现“弄堂文化”,1235,100,中性,8
为了这位九旬老人，他们举办了一场特殊的出舱仪式,1059,86,正面,12
这份疫情防控指南请收藏,1808,85,中性,2
国际资管机构为中国经济投下信任票,1124,83,中性,13
接警量较平日增加60%，上海万余名公安辅警共筑疫情防控屏障,1033,72,正面,14
在沪金融监管负责人集体亮相发布会，信息量很大,1213,71,中性,9
松江发现一例核酸异常人员，曾出入超市,1825,66,中性,3
5月8日上海主要医疗机构暂停医疗服务情况,931,66,中性,2
铲除“视频谣言”滋生土壤,1156,62,负面,15
我出口非洲最大疫苗厂设备在沪启运,1121,61,中性,16
男子身穿废弃防护服盗窃电动车,1209,58,负面,10
（上海战疫录）一线丨安心“医”靠：社区、企业等多方保障市民配药需求,841,57,中性,3
来时毫不犹豫去时最高礼遇60秒回顾部分援沪医疗队驰援与撤离,1815,55,正面,4
（经济）上海3月以来发放助企纾困贷款千亿元,2025,54,中性,3
专项整治“黑骑手”黄浦警方侦破多起涉疫非法经营案,1354,54,负面,11
17名务工人员解除隔离后滞留街头,1133,51,正面,17
为人类生命健康提供保障,842,51,中性,4
上海虹口：强化三区管控，防范区提级管理,1332,50,中性,12
中医上海“战”疫：“八段锦”进方舱中药汤剂全覆盖,1141,46,中性,18
上海：聚焦重点压实责任狠抓疫情防控工作落实,2014,43,中性,4
易方达700亿顶流辞职，年内公募基金经理离职已超百人,956,43,中性,5
背起40多斤装备消杀超225万平方米上海红十字人负重爬楼相当于登顶29次上海中心,1203,42,正面,13
我的“战地日记”,1520,41,正面,6
欧莱雅集团在中国设立首家投资公司,2115,40,中性,5
上海疫情“两降两增”，抗疫迎来曙光，告诉了我们三个道理,2121,39,中性,6
防疫政策导致中国沿海船只拥堵无法进港,801,39,中性,6
（上海战疫录）百余名各地红十字救援队员支援上海消杀：总面积超1921万平方米,1754,38,正面,6
辛苦了！部分援沪医疗队撤离，感谢你们千里驰援,800,38,正面,7
假团购、真诈骗，宝山警方连续侦破3例团购诈骗案,1415,37,负面,7
上海将派遣疾控人员“一对一”进驻中高考考点加强防疫专业指导,23,37,中性,1
上海为企业开辟紧急复工通道，关键岗位可“点式复工”,2226,36,中性,2
职场人如何调整心态,4,36,中性,2
上海：昨日闭环外发现11例阳性，约1702万人已降至防范区,1354,35,中性,14
男子张某东（核酸阳性）被警方立案调查,1800,34,负面,5
年内基金经理离职人数破百，创下近7年同期新高,1613,34,中性,7
城投水务供水公司启用水量估算新功能为人工抄表用户提供更精准开账服务,933,34,中性,8
上海金山奉贤今明两天全域静态管理,2103,33,中性,7
却死活不让报警，背后原因哭笑不得,831,33,负面,9
最近很火的同业存单指数基金，值得买吗？,1947,32,中性,6
上海快递小哥复工七日记：量翻了几倍，有客户接起电话就笑了,1433,32,中性,8
高清组图：上海高速12小时内上演7天康复,1334,32,正面,15
上海公安1300余名临退休民警坚守疫情防控一线,106,32,正面,3
疫情之下，这些孩子们的用血之路依然通畅,1109,31,中性,19
疫情会影响人类心理20年？专家这么说,1036,31,中性,20
华为余承东：会想一切办法帮助合作伙伴提升产能,1019,31,中性,21
复旦儿科收治新冠密接新生儿病区：临时“大白妈妈”呵护幼小生命,1924,30,正面,7
大江东｜大上海保卫战，是谁“危难关头豁得出来”,2049,29,正面,8
央行将推出1000亿元再贷款支持交通运输、物流仓储业融资,1610,29,中性,8
“静默期”正好是换水表的“窗口期”,832,29,中性,10
浦东政协委员积极参与常态化核酸采样点建设,2258,28,中性,3
23岁考研小伙报名方舱志愿者，医护们轮流给他送来纸笔,2258,28,正面,4
多次延迟终上市，“华为HI第一车”能否成为极狐破局关键,1104,28,中性,22
上海确保中高考“公平、安全、有序、温馨”,300,28,中性,1
留守上海南站工作一月有余，她在一线递交了入党申请书,1645,27,正面,9
