title,time,hot,emo,count
上海新增245例本土确诊上海新增4024例本土无症状,754,1645,中性,1
关注|上海：阳性感染者数量连续两周下降,1221,1043,中性,1
上海推进商贸领域企业复工复产,1113,932,中性,1
上海阿姨带回方舱被子致200人感染系谣言,1500,370,负面,1
上海已查处27起保供食品违法行为，企业有这些问题将被一票否决,1045,357,负面,2
上海破获一起方舱医院招工诈骗案,1731,339,负面,1
医务人员和志愿者奋战上海医疗救治和服务保障一线,1202,291,正面,2
上海检察机关今起就涉疫食品安全启动公益诉讼已立案10件,119,280,负面,1
“疫情防控家庭消毒40问”电子书上线,1147,234,正面,3
93岁奶奶，她的另一个身份鲜为人知,2128,216,正面,1
上海首批重点企业复工率超九成,1051,212,中性,4
上海重点产业链持续恢复汽车、集成电路、生物医药等产能提升,1325,210,中性,3
开设老年人疫苗专场、上门接种上海加快老年人疫苗接种,1048,198,中性,5
加强外卖骑手防疫管理上海为他们开具“电子通行证”,1044,190,中性,6
上海机场边检站保障浦东机场通关安全顺畅,950,183,正面,1
上海常态化核酸采样点地图2.0版上线，三步速查,1118,181,中性,7
上海战疫看点丨崇明海上花岛景区助力蔬菜保供,1935,179,中性,1
新华全媒+丨经济新观察：一只瓜背后的助农保供战“疫”,1112,176,中性,8
保障看病就医需求,1126,166,正面,9
上海市区两级方舱医院在院人数降至高峰时一半以下,1704,157,中性,2
居委干部向居民索要翡翠作为抗疫物资,1453,151,负面,2
“沪”助|“团长”特意多团蔬菜他们暖心守护这里的老人,1315,144,正面,4
上海疫情中，大医院坚持开放“生命线”有多难,730,139,中性,2
4月销售整车16.7万辆上汽集团力争追平同期销量,2101,138,中性,2
上海核酸阳性男子张某东为逃避管控骑车外出，被警方立案调查,946,138,负面,2
迎“疫”而上，透过“青春日志”见证向上中国,1528,134,正面,3
热点|装有蔬菜的编织袋被丢弃路边,822,119,负面,3
上海从严从紧落实疫情防控各项举措,1044,114,中性,10
最高检发布依法办理民营企业职务侵占犯罪典型案例,706,114,负面,3
“好评中国”，为正能量导入大流量,1843,108,正面,2
海外网评：“打赢大上海保卫战”，中国有底气,1953,107,正面,3
26岁男子冒用骑手电子通行证被查，快递企业因未尽到审核义务被处罚,1503,107,负面,4
今年以来多地水果检出新冠阳性，该如何消毒,817,85,中性,4
共克时艰 乘势而上,1114,84,正面,11
上海推进全市核酸采样点布局建设,612,84,中性,4
“顶流”董承非宣布：4000万自购新基金，金额创纪录,1953,83,中性,4
102岁老人把隔离生活过成诗,1552,82,正面,5
安保员考上上海交大研究生,824,82,中性,5
上海：截至昨日在定点医疗机构接受治疗的有重型患者526例、危重型95例,1019,77,中性,12
第五届进口博览会专业观众报名工作启动,918,73,中性,6
疫情中的“流动急诊室”,1003,68,中性,13
知名高校餐食中发现寄生虫卵,930,67,负面,7
人民币中间价调升505基点创近一年半最大升幅,754,65,中性,5
上海公安1300余名临退休民警坚守抗疫一线,1744,61,正面,3
知名品牌道歉！下架，整改！,1252,58,负面,5
上海宝山4商户涉嫌哄抬物价非获利近百万元，被捣毁,1246,58,负面,6
1元回购近9亿股注销，股价涨停3连板,1448,57,中性,6
游乐场禁止自带饮食，必须忍吗？,1345,57,中性,7
修图伪造“上海市防疫保障临时通行证”，逐级加价出售,2054,53,负面,3
揭秘“保险黑产”团伙的“生意经”,904,52,负面,8
怕过期被投诉，700盒曲奇生产日期作假,1137,51,负面,14
“跑腿小哥”代购物资，收了钱却将人拉黑,935,48,负面,9
深度|400万代理人大撤退，保险业迎来重塑,0,48,中性,2
特斯拉新建上海第二工厂,1908,46,中性,5
变形金刚著作权一案宣判：5人因未经许可复制发行该系列玩具被判有期徒刑并处罚金,1643,46,负面,4
我的目标一直未变专访上海男篮队长王哲林,901,46,中性,10
上海特金深耕无人机探测领域织牢城市安全“天网”,647,46,中性,6
稳字当头抓落实丨保畅通疏堵点，稳链举措将如何发力,2003,45,中性,4
男子与人打赌生吞两根眼镜腿 网友：一生要强的男人,1258,45,中性,8
上海配送|新鲜采摘，足不出户轻松享受吃水果的快乐,1026,45,中性,15
外卖骑手勾结保安哄抬物价被抓 30元水饺转卖180,738,44,负面,7
西上海：目前公司正就有关股权激励事项进行筹划,2125,43,中性,5
上海浦东开行首辆复工复产定制班车,1758,43,中性,5
刚刚，4000万身家押下去，顶流基金经理抄底了,1622,42,负面,6
上海品兴农家乐专业合作社涉嫌销售社区团购农产品价格违法，案件正在办理中,2358,41,负面,1
上海一“黑骑手”囤积香烟加价销售 4月至今非法获利4万余元,1402,41,负面,7
5月6日市、区主要医疗机构暂停医疗服务情况,946,41,中性,11
2021年A股研发费用逾12000亿元医药生物公司“最投入”,658,41,中性,8
男子花了1440元买8包水饺，收到货后立即报警,1456,39,负面,8
上汽集团投资成立能源科技公司,1156,38,中性,16
上海浦东设骑手集中安置点，为配送寄递人员提供生活保障,1118,38,中性,17
上海2022版“沪惠保”保费或调整，产品方案报批中,1647,37,中性,7
新虹街道“三区”划分公告（5月6日更新）,900,37,中性,12
浦东可以线上下单购药的零售药店最新名单来啦！买药指南看过来,1634,36,中性,8
国家卫健委：刻不容缓推进上海和北京等地聚集性疫情处置,2142,35,中性,6
一个光明乳业人就是一座供奶站，光明团长打通社区最后100米,1953,35,正面,6
上海盒马荔枝比其他城市贵,1409,35,中性,9
上海老杜食品涉事三批次熟食经市场监管部门抽检符合标准,930,35,负面,13
央行开展100亿元 7天期逆回购操作,904,33,中性,14
（上海战疫录）一线丨千方百计疏通“堵点”地产蔬果产销对接入市,1602,32,中性,9
上海奉浦街道发放问题“生活包”,1343,32,负面,9
收好这份“心”提示：“负面情绪”或是病，别轻视，要求助,235,32,正面,1
上海一郊区发现包装蔬菜被丢弃，真相来了,2139,30,负面,7
金山诊疗（配药）服务在这里，请市民提前与属地村居委对接,2045,30,中性,8
我们做了调查，还问到羊肉捐赠方,2035,30,负面,9
独家述评｜点赞“举手”的普通人,1253,30,正面,10
援沪近40天：“大白”手绘“超人”护童心共勉励,1801,29,正面,7
李宁申请宁咖啡ning coffee商标你怎么看？,1356,28,中性,11
疫情无情 人间有情,1141,28,正面,18
上海高校专科自招明天第二次征求志愿,833,28,中性,15
守“沪”日志：“数字哨兵”织就“防疫网”上海布局常态化疫情防控,424,28,正面,1
万人观礼！上海封控区里的云婚礼,1916,27,中性,8
赢战新平台，金山办公服务体系再升级,1653,26,中性,10
多项技术实现突破 上海光机所疫情期间封闭攻关,1003,26,中性,19
超跌行业正成为“香饽饽”，新能源等赛道股却在“退潮”,758,26,中性,9
上期所处理异常交易260起对4起涉嫌违规线索立案调查,154,26,负面,3
2022六五环境日|一起回顾那些年发过的主题海报和标识,1140,25,中性,20
上海发放的中药防疫干预汤药如何服用,925,25,中性,16
货运司机哄抬运费8倍被抓 民警怒斥：你这是发国难财,914,25,负面,17
“健康脱口秀”，教你完美避开错误的快递消毒,808,25,中性,18
一场情谊绵长的“云婚礼”,528,25,正面,2
上海急救车“不能停下”：压床，与争夺每一秒,1711,24,中性,11
上海已立案查处保供食品安全违法行为27起,1141,24,负面,21
上海松江多家大型超市卖场恢复线下营业,1001,24,中性,22
为中国经济投下信任票国际资管巨头加码在沪业务,904,24,中性,19
每日一习话·正青春,722,24,正面,10
上海成立专项基金助力实现基层医院妇科肿瘤诊疗规范化、标准化,332,24,中性,2
（上海战疫录）青年骨干化身“防疫专员”，进驻企业帮助复工复产,1136,23,正面,23
积极信号频发 金融助企纾困有实招,1014,23,中性,24
关于紫晶存储（688086）交易风险提示公告,858,23,中性,20
新能源汽车“缺芯短锂”何时缓解,2158,22,中性,10
（上海战疫录）方舱医院里过生日：特殊的日子，需要一份仪式感,2038,22,正面,11
券业守沪者：驻守公司40多天，为同事送物资，想回家抱抱儿子,1448,22,正面,10
这是一首献给援沪“大白”的歌,1214,22,正面,12
低位震荡：沪指跌2.31％，创指跌1.95％,1139,22,中性,25
防疫贴士 | 疫情期间总是晚睡怎么破？,804,22,中性,21
中长期限定期存款利率下调银行业支持实体经济力度进一步加大,759,22,中性,11
4月超八成车企市值“缩水”，造车新势力普遍承压，经销商市值蒸发百亿元,737,22,中性,12
远程评标，“不见面”审批、云上验收金山区“云端”审批助推复工复产,706,22,中性,13
涉企业复工复产相关法律问题解答来了,1614,21,中性,12
“洋大白”投身上海没有硝烟的战斗,240,21,正面,3
财通基金：接力守“沪”，齐心战疫,1836,20,正面,9
174位党员，393户特殊家庭，1张结对表架起党群之间的连心桥,1655,20,正面,13
上海疫情防控正处“不进则退”关键期，不懈怠、不放松防护、不存侥幸心态,1615,20,中性,14
本市金融业助力企业复工复产系列对接活动线上启动,1403,20,中性,11
金山的“小镇温暖”触手可及,1332,20,正面,13
上海税务快速解决核酸检测企业用票难题,1200,20,正面,14
外卖小哥送餐途中受伤，谁担责？,950,20,负面,22
上海一男子禁渔期电捕10斤鱼被抓 ：好久没吃水产品了，想解解馋！,728,20,负面,14
她逆行守“沪”，把居民当家人,2204,19,正面,2
瞭望|从“积福”到“嗜好”，在公益中感受爱的双向奔赴,1921,19,正面,10
申报纳税期限延长，如何办理4月征期的申报,1909,19,中性,11
160台煎药机每天19小时开机雷允上中药饮片厂全力生产中药防疫汤药,1653,19,中性,15
5月6日国内黄金期货跌0.18%,1548,19,中性,12
河边玩耍，小心发生溺水事故！,1057,19,中性,26
立华股份(300761.SZ)：4月肉鸡销售收入环比升0.20%、同比升0.61%,2217,18,中性,3
要求借贷转账的客服都是诈骗,1425,18,负面,13
出了方舱，难入家门,1033,18,负面,27
我家邻居囤垃圾，怎么办？,854,18,负面,23
“吹冲扫”套餐上线上海拟对4.6万余株悬铃木进行果毛物理防控,823,18,中性,24
上海新国博方舱医院为患儿开展大巡诊,734,18,中性,15
瞭望 | 白医执甲沪上抗疫,1921,17,正面,12
上海浦东警方加强对配送寄递人员日常检查力度,1511,17,中性,14
“市民新冠防疫知识手册”升级2.0版啦，看看有哪些新变化,1300,17,中性,15
工商银行上海市分行助力全球首单欧元直发“玉兰债”成功发行,1223,17,中性,16
这位业委会主任用医生的严谨作风带领居民这样抗疫,817,17,正面,25
上海这个小区，迄今没有出现一例阳性病例,1936,16,正面,13
静安公益组织党员及青年伙伴社区抗疫冲在前,1623,16,正面,16
上海：女子翻墙外出做“团购”，回小区时被抓,1412,16,负面,15
预付2万多元报名网课，但一节都没上，能否退我全部费用,1225,16,中性,17
千兆光网建设按下“加速键”创新应用“点亮”千行百业,1200,16,中性,18
黄浦区火腿弄一民居发生火情消防队员迅速灭火,1133,16,负面,28
金山来了！这支队伍行动了,1130,16,正面,29
日接百通电话、化身配药“导购高手”，普陀家庭医生用心守护居民健康,1023,16,正面,30
业内人士：特殊时期影响价格因素多,1822,15,中性,14
复工后，工作餐怎么吃才符合防疫要求？,1718,15,中性,17
水域市容环卫行业集中开展环境清洁消杀行动,1713,15,中性,18
京东上海商家订单量恢复到疫情封闭前6成以上,1708,15,中性,19
上海抗疫：乘势而上，尽快打赢这场大仗硬仗|人民锐见,1702,15,正面,20
国产软件板块逆势爆发涨停潮，行业中长期配置价值逐渐凸显,1629,15,中性,21
珍宝岛：获得专利授权证书,1613,15,中性,22
全家盒饭和三明治回来啦，直接下单无需团购,1603,15,中性,23
41000盒保供咸蛋涉食品安全问题，本来生活屡犯不改将被严惩,1236,15,负面,19
V观财报｜*ST游久2021年净利持续亏损，或将退市,1206,15,中性,20
46万份消杀物资如何配送到13个街镇,1200,15,中性,21
快速高效发药、指导居民配药这位上海中医药大学老师一直在行动,743,15,正面,16
利多预期转弱，上半年双焦价格高点已现？,741,15,中性,17
中国胰岛素集采落地“质优价宜”药物造福大量糖尿病患者,734,15,中性,18
“bug”神手速，花6块钱就能改IP了,2349,14,中性,4
全村人转移后，30只“毛孩子”在宠物隔离点等待团圆,2201,14,中性,5
在上海漂流一个月，进过方舱，睡过地道扬州小伙终于“上岸”,2035,14,中性,12
审计机构出具否定意见，事涉实控人和两名副总，公司回应质疑,1801,14,中性,15
关注健康丨花生适当“代食”，减重又利血管，还能降低多种疾病风险,1744,14,中性,24
应收货款没到期，保险公司先“快赔”,1646,14,中性,25
新经典：要求禾和（上海）影业有限公司支付《晴雅集》影片投资收益2423.2万元,1635,14,中性,26
全球区块链学术盛会闭幕，上海树图区块链研究院论文斩获杰出论文贡献奖,1625,14,中性,27
张贴“场所码”、强化疫情防控久事公交场管公司为复工复产做准备,1433,14,中性,16
线上普法社区抗疫 这群律师志愿者抢着干,1143,14,正面,31
上海两个岛上方舱医院入舱人员正在减少，不同年龄段舱友这样生活着,1055,14,正面,32
求助电话一拨就通，不到半小时物资送到，原来热线主人是村支书,1033,14,正面,33
封闭管理的50多天中，这个在建工地保持全员零异常，怎么做到的,1023,14,中性,34
肯担当、善作为，青中医在方舱一线尽显英雄本色,935,14,正面,26
民警方舱满月观察：最艰难的时光已经过去，希望就在眼前,924,14,正面,27
金山区商业网点“白名单”（第四批）发布啦,858,14,中性,28
这个70岁上海阿姨“归队”了,753,14,正面,19
封闭管理小区没物业怎么办,743,14,正面,20
上海警方已经查获近千名“黑骑手”,2259,13,负面,6
抢注韦东奕商标均被驳回,1914,13,中性,16
4天蒸发460亿，套牢外资的阳光电源要靠储能翻身,1700,13,中性,28
法国女孩主动为上海小区做翻译,1446,11,正面,17
上海近期力查保供物资，没有经营资质、证照不符、严重违法失信的“一票否决”,1055,11,中性,35
一张图告诉你真实的上海嘉陵县,1012,11,中性,36
