title,time,hot,emo,count
昨日上海新增326例确诊5656例无症状,914,1508,中性,1
为何上海阳性感染者在风险人群中发现比例变高,1427,627,中性,1
封控区域今起实施第二次核酸筛查,1511,501,中性,2
人人助力，守护我们的城市家园,1922,498,正面,1
核酸检测采样棉签有毒？谣言！,921,458,中性,2
重复包装、过度包装花样百出为何难制止,455,338,中性,1
女子卖仿品被投诉后连盗5家专卖店 被捕后还委屈痛哭,910,276,负面,3
上海来（返）蓉人员管控政策有重大调整！,2121,207,中性,1
发改委：让全民健身公共服务资源跟着人转、跟着人走,1415,202,中性,3
老龄化社区封控管理，社区民警第一时间进驻 上海金山做好空巢老人民生保障工作,904,193,正面,4
保障居民蔬菜供应上海浦东新区启用应急保供大仓,1043,187,中性,1
做完核酸要喝醋漱口,1015,179,中性,2
上海辟谣浦东有人跪地聚集,1741,164,负面,1
杨浦区关于严格落实封控管理期间人员足不出户措施告知书,2035,143,中性,2
一个无症状感染者的自述：入住世博集中隔离点第一天,1600,131,中性,2
上海：用了中医中药后，患者核酸转阴时间缩短,1344,126,中性,1
抗原检测产生的医疗废弃物怎么扔？,1718,125,中性,3
上海宝山：调解工作室搬到居民家门口,1440,116,中性,4
深夜，上海高危孕妇发了一条973字长微博,1009,111,中性,3
售价80元一颗，普通大白菜进专柜价格涨4倍,1111,106,负面,4
延期办、容缺办，上海推出交通、人口管理等方面30条便民举措,2035,104,中性,3
上海部分医疗机构3月30日暂停医疗服务,1308,96,中性,2
上海市卫健委提醒：核酸检测时一定要保持距离，科学佩戴口罩,1015,92,中性,5
图说│上海最大集中隔离点部分区域施工完成，启用在即，设计床位超过15000张,1850,88,中性,2
上海集中隔离收治点对周边环境有影响吗,1103,83,中性,6
上海将针对十类重点场所开展消毒专项行动,1602,79,中性,4
上海这家小超市，开启“无人售货”模式后竟然,1330,71,中性,3
抗疫情抓发展丨上海努力保障产业链供应链稳定一线见闻,224,69,中性,1
5000元的衣服利润4000元还要以次充好,2126,68,负面,4
人民银行上海分行印发《2022年上海信贷政策指引》,1522,66,中性,5
GET资讯全力抗疫情促发展，上海推出重磅政策措施,959,66,中性,5
店主隔离、无人值守，没想到,831,64,负面,6
上海闵行：精神病院的家庭之院,1257,62,负面,4
大进大出还是以静制动基金年报换手率露玄机,1029,62,中性,7
讲述：我决定离开上海返乡，并非“悲情”地逃离,934,56,中性,7
大白骑平衡车推8旬老人做核酸：尊老爱幼是中华传统美德,1607,54,正面,5
互联网医院复诊配药一键直达,2003,53,中性,5
中医医疗队进驻上海集中隔离收治场所专家：面对疫情考验应保持乐观,1853,52,中性,3
5人在上海非法捕捞鱼类319尾被抓,1038,52,负面,8
划橡皮艇从浦东横渡到浦西？警方回应,1533,50,负面,6
小区突然封闭管理，她在公厕里住了5天4夜,926,50,正面,8
上海市疾控中心有这几点提醒,2027,48,中性,6
上海浦东有人跪地聚集？有人恶意造谣！,1152,48,负面,9
上海多家商超和菜市场推出果蔬禽蛋套餐积极保障百姓“菜篮子”,936,48,正面,9
守护百姓“菜篮子”,926,48,中性,10
上海电气参建“华龙一号”全面建成，助力实现双碳目标,1954,47,中性,4
饿了么在上海上线“应急特需”服务，可优先安排独居老人、孕妇等重点人群订单,1018,47,中性,10
 丈夫火场舍身救下的妻子去世 ,815,47,负面,11
上海一居委会回应蔬菜藏起来不发：凌晨到达 因全员核酸推迟发放,1847,46,负面,5
小区防疫群，又来凑热闹了,1249,46,负面,5
封控区居民遇买菜难、突发疾病怎么办,2208,45,中性,1
网络谣言粉碎机|此“棉签”非彼“棉签”，这些涉疫传言莫信,1809,45,负面,6
网警奋战“疫”线 ，织牢社区防控网,1600,43,正面,6
让猫活着比生命更重要,2321,42,中性,2
上海市集中隔离救治组组长陈尔真查看新国际博览中心临时集中隔离救治点,1917,42,中性,7
上海港平稳运行 海上运输安全有序,1852,42,中性,8
专访上海集中隔离点医疗救治组组长：目前最要紧的是阻断病毒的社会面传播,1427,42,中性,7
减税免租、防疫补贴，上海给中小企业送上这份“战疫”礼包,1358,42,中性,6
被指低俗营销，卫龙道歉,1058,41,中性,11
网友实拍上海一小区机器狗背着喇叭 宣传科学防疫,935,41,负面,12
拒不配合核酸检测需要依法承担法律责任，请关注疫情防控期间常见法律问题指引,1245,40,中性,7
医护、蔬菜、水果网友泪目：上海人民不会忘记这份感情,1427,39,正面,8
上海浦西超市菜场加紧供应保障市民提前采购,1357,38,中性,8
3月30日6时至4月5日3时，闵行区街面管控,1112,38,中性,12
中国好邻居！热心居民自费1万元购买百份蔬菜送老人,1427,37,正面,9
下一秒全体笑场！笑cry 16岁女生当防疫志愿者查到自己家 一本正经问妈妈家里有几个人,730,37,正面,1
疫情下，如何“惠企纾困”？,651,37,中性,2
阳光城：第三期员工持股计划出售完毕,2139,36,中性,7
稳住“菜篮子” 沪上“接力跑”,2021,36,中性,8
向抗疫一线医务人员发放“临时性补贴”！,1730,36,中性,7
”他奔袭千里归家，只为“上战场”,1450,36,正面,10
关于核酸检测的这个谣言，别信！,1553,35,中性,11
新民微评：救救这位没有他的老人！,735,35,负面,3
医护人员上门为特殊重点人群筛查核酸上海社区居民：这是对我最大的关心,1204,33,正面,9
上海、天津、甘肃副书记调整，济南市委书记市长换人,1900,31,中性,9
借力资本市场“抗疫”科创板生物医药公司彰显“硬科技”底色,923,31,正面,13
