title,time,hot,emo,count
编造“上海封城”谣言 两名男子被立案侦查,1844,739,负面,1
上海3月22日新增本土确诊4例、无症状感染者977例,745,687,中性,1
权威部门辟谣此传言为不实消息,752,445,中性,2
快递寄不到上海？官方回应,1215,420,中性,1
400多万粉丝私募大V凉了,1228,248,负面,2
上海：电商平台配送资源整合，各区协调企业推出“保供套餐”,1343,227,中性,3
男子伪造核酸检测报告获刑每份卖80元至120元,1339,206,负面,4
最高检发布检察机关依法惩治危害农资安全犯罪典型案例,1557,154,中性,1
上海2022年体育中考暂停,2018,130,中性,1
抗疫守“沪” 火焰蓝在行动,1059,116,正面,1
上海3月23日市、区主要医疗机构医疗服务暂停与恢复情况,806,115,中性,1
小区4次核酸全阴为何不解封,2328,114,中性,1
上海闵行：增派警力做好超大社区封闭管理,846,113,正面,2
转发“上海封城”的Y先生找到了，他说“没想到传这么广”,1509,110,负面,2
邬惊雷：呼吁大家不信谣、不传谣,1154,93,中性,2
如何提升新时代青年干部的治理能力,2022,82,中性,2
“上海买菜”上热搜，多家生鲜平台：商品充足但配送端存压力,1646,80,负面,1
为什么小区封48小后还要再封48小时,1057,79,中性,3
疫情期间如何做好居家消毒,750,76,中性,3
疫情封控区的垃圾去哪儿了？,1346,69,中性,5
嘉定部分站点暂时封闭，相关区域居民有没有出行调配和支援？,1112,69,中性,4
今起，上海地铁13、14号线共6座车站临时封站,804,68,中性,3
这家券商遭监管处罚，涉及蚂蚁财富业务合作,1,68,负面,1
上海车展女车主起诉特斯拉被立案：刹车门求解，行车数据属于谁,1104,64,负面,5
上海警方打掉制贩传播淫秽物品团伙抓24人,922,62,负面,4
上海卫健委呼吁不信谣不传谣对社会造成恐慌的要付法律责任,1017,59,中性,6
疫情下的线上听证、宣告会,2025,57,正面,3
吴凡：奥密克戎跑挺快光追不行还得把前路断了,1116,57,中性,7
为何坚持“动态清零”,1210,55,中性,6
贝壳大幅度组织优化，超20名中高层相继离职,1128,51,中性,8
1400名光明“牛”人放弃回家做“牛爸妈”，只为了守护,2053,49,正面,4
美团打车面向上海用户提供15万张核酸检测券，App上线防疫专区一键预约,1404,48,中性,3
全球连线｜英国小伙亚当在中国做防疫志愿者的一天,1201,48,中性,7
沪上居家买菜最全攻略来了,820,45,中性,5
疫情期间如何安全收发快递,1733,44,中性,2
用人单位能与劳动者约定服务期吗,1555,44,中性,4
